ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
458	"gene-Dtna"	"Dtna"	chrNC_000084.7	+	23630538	23630760	23668218	23668286	23608172	23608299	23678742	23678823	458	3,5,3,2	36,42,47,46	4,3,5,0	36,25,28,32	371	217	0.629351715691746	0.9147003778335	0.046,0.065,0.036,0.025	0.061,0.066,0.095,0.0	-0.013
460	"gene-Entrep2"	"Entrep2"	chrNC_000073.7	-	64436437	64436545	64469512	64469647	64426460	64426621	64505856	64505967	460	15,13,12,15	12,18,15,12	18,13,13,16	25,14,5,6	284	257	0.347021459090214	0.769278122949004	0.531,0.395,0.42,0.531	0.395,0.457,0.702,0.707	-0.096
461	"gene-Apba2"	"Apba2"	chrNC_000073.7	+	64156684	64156770	64176492	64176610	64151884	64152001	64203394	64203519	461	8,8,10,8	41,44,44,41	23,5,9,3	44,32,34,32	235	267	0.687383342680694	0.933278396661537	0.181,0.171,0.205,0.181	0.373,0.151,0.231,0.096	-0.028
462	"gene-Apba2"	"Apba2"	chrNC_000073.7	+	64203394	64203519	64284778	64284832	64151443	64151566	64344771	64345765	462	87,84,86,95	108,61,88,109	87,74,79,73	96,79,86,81	274	203	0.626821791033949	0.913259023150602	0.374,0.505,0.42,0.392	0.402,0.41,0.405,0.4	0.018
463	"gene-Apba2"	"Apba2"	chrNC_000073.7	+	64203394	64203519	64344771	64345765	64151443	64151566	64364178	64364259	463	80,77,81,91	1876,1983,2122,2096	81,70,68,72	2060,1717,1866,1918	274	1143	0.420896316933949	0.809648272704232	0.151,0.139,0.137,0.153	0.141,0.145,0.132,0.135	0.007
464	"gene-Apba2"	"Apba2"	chrNC_000073.7	+	64203394	64203519	64284778	64284832	64151884	64152001	64344771	64345765	464	83,85,109,100	107,61,89,109	82,77,79,81	96,79,83,81	274	203	0.466023992332462	0.83728435715454	0.365,0.508,0.476,0.405	0.388,0.419,0.414,0.426	0.027
465	"gene-Apba2"	"Apba2"	chrNC_000073.7	+	64284778	64284832	64344771	64345765	64203394	64203519	64364178	64364259	465	91,63,88,93	1883,1990,2126,2100	82,64,61,59	2067,1721,1876,1920	203	1143	0.0888732606094165	0.532705407723718	0.214,0.151,0.189,0.2	0.183,0.173,0.155,0.148	0.024
466	"gene-Apba2"	"Apba2"	chrNC_000073.7	+	64284778	64284832	64344771	64345765	64203394	64203519	64383260	64383406	466	85,60,83,90	1649,1751,1862,1837	79,55,58,58	1777,1481,1618,1643	203	1143	0.13384560336203	0.587972243113345	0.225,0.162,0.201,0.216	0.2,0.173,0.168,0.166	0.024
467	"gene-Ciao2a"	"Ciao2a"	chrNC_000075.7	+	66040713	66040763	66043583	66043629	66039808	66039973	66045618	66046250	467	33,24,34,30	35,22,25,29	38,21,50,35	34,48,31,43	199	195	0.495921813393132	0.850655670404579	0.48,0.517,0.571,0.503	0.523,0.3,0.612,0.444	0.048
468	"gene-Nisch"	"Nisch"	chrNC_000080.7	-	30910595	30910751	30911687	30911783	30909606	30909675	30912952	30913048	468	228,239,252,258	408,370,420,380	235,186,185,214	370,372,317,391	245	305	0.126824837061843	0.579802195912446	0.41,0.446,0.428,0.458	0.442,0.384,0.421,0.405	0.022
469	"gene-Nisch"	"Nisch"	chrNC_000080.7	-	30913341	30913505	30914537	30914586	30912952	30913048	30925183	30925366	469	95,89,117,124	373,347,383,370	95,88,85,98	316,301,276,323	198	313	0.600349848525051	0.900096892942229	0.287,0.288,0.326,0.346	0.322,0.316,0.327,0.324	-0.011
470	"gene-Nisch"	"Nisch"	chrNC_000080.7	-	30914537	30914586	30925183	30925366	30913341	30913505	30926398	30926482	470	353,328,453,389	124,133,188,170	286,269,271,314	129,127,127,122	332	198	0.145927674653529	0.600140780750088	0.629,0.595,0.59,0.577	0.569,0.558,0.56,0.606	0.024
471	"gene-Ddhd1"	"Ddhd1"	chrNC_000080.7	-	45860297	45860399	45866310	45866331	45858168	45858297	45867036	45867210	471	22,36,35,27	19,27,11,14	43,29,40,30	15,10,21,27	170	251	0.558170873713538	0.876224629587368	0.631,0.663,0.824,0.74	0.809,0.811,0.738,0.621	-0.03
472	"gene-Ddhd1"	"Ddhd1"	chrNC_000080.7	-	45860297	45860399	45867036	45867210	45858168	45858297	45894678	45895600	472	65,96,62,80	17,22,8,11	63,47,44,52	12,9,20,22	323	251	0.11355733732545	0.561504216448031	0.748,0.772,0.858,0.85	0.803,0.802,0.631,0.647	0.086
473	"gene-Rnf111"	"Rnf111"	chrNC_000075.7	-	70357567	70357820	70360782	70361099	70350683	70351032	70365105	70365300	473	146,161,151,156	94,89,110,102	169,192,116,129	116,88,77,97	466	402	0.817841847614207	0.976990721093603	0.573,0.609,0.542,0.569	0.557,0.653,0.565,0.534	-0.004
474	"gene-Rnf111"	"Rnf111"	chrNC_000075.7	-	70360782	70361099	70365105	70365300	70357567	70357820	70366271	70366435	474	80,96,110,72	105,124,116,103	90,117,80,102	107,148,98,96	344	466	0.338746824538482	0.764267961836824	0.508,0.512,0.562,0.486	0.533,0.517,0.525,0.59	-0.024
475	"gene-Rnf111"	"Rnf111"	chrNC_000075.7	-	70383057	70383950	70410221	70410284	70376636	70376763	70410740	70411057	475	2,1,3,5	357,446,355,413	8,6,1,3	385,327,335,326	212	1042	0.211098162709979	0.6673795771804	0.027,0.011,0.04,0.056	0.093,0.083,0.014,0.043	-0.025
476	"gene-Mmd2"	"Mmd2"	chrNC_000071.7	-	142560940	142561101	142565935	142566017	142560458	142560626	142594312	142594528	476	65,64,69,56	184,157,218,133	50,50,43,61	204,179,185,179	231	310	0.0131609080948252	0.316998457054001	0.322,0.354,0.298,0.361	0.248,0.273,0.238,0.314	0.066
477	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	58967606	58967721	58980307	58980418	58959374	58959474	58983629	58983814	477	8,11,8,8	35,48,35,27	7,12,13,6	46,26,40,13	260	264	0.37505198860536	0.783471256418133	0.188,0.189,0.188,0.231	0.134,0.319,0.248,0.319	-0.056
478	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	58967606	58967721	58983629	58983814	58959374	58959474	58991689	58991734	478	73,105,73,52	34,51,34,27	62,56,52,59	47,26,44,13	334	264	0.767080986314767	0.958649399826844	0.629,0.619,0.629,0.604	0.51,0.63,0.483,0.782	0.019
479	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	58972196	58972331	58980307	58980418	58967606	58967721	58983629	58983814	479	15,31,15,13	9,15,14,18	11,22,29,7	9,2,14,1	260	284	0.0737092031163117	0.499559866206455	0.645,0.693,0.539,0.441	0.572,0.923,0.693,0.884	-0.189
480	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	58999424	58999547	59001297	59001420	58999011	58999057	59002746	59002792	480	8,15,6,7	23,29,20,15	4,12,3,1	14,16,5,10	272	272	0.927050364407778	0.999202115572178	0.258,0.341,0.231,0.318	0.222,0.429,0.375,0.091	0.008
481	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59002746	59002792	59008350	59008396	59001297	59001420	59008778	59008901	481	4,10,9,8	3,8,2,5	0,6,4,4	2,2,2,0	195	195	0.641517749054261	0.919144192087377	0.571,0.556,0.818,0.615	0.0,0.75,0.667,1.0	0.036
482	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59006482	59006528	59008350	59008396	59005040	59005163	59008778	59008901	482	4,14,8,8	6,9,5,6	0,6,4,4	5,2,4,1	195	195	0.797993964011054	0.969408878100965	0.4,0.609,0.615,0.571	0.0,0.75,0.5,0.8	0.036
483	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59006909	59007032	59008778	59008901	59006482	59006528	59010220	59010266	483	22,25,11,19	17,11,21,14	11,12,8,9	11,14,12,9	272	272	0.350326691033465	0.770848932794143	0.564,0.694,0.344,0.576	0.5,0.462,0.4,0.5	0.079
484	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59323557	59323704	59326085	59326232	59319335	59319490	59328606	59328753	484	10,19,7,8	58,82,59,52	19,11,9,6	89,74,54,51	296	296	0.877871304116909	0.998956892548062	0.147,0.188,0.106,0.133	0.176,0.129,0.143,0.105	0.005
485	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59326085	59326232	59328606	59328753	59323557	59323704	59331151	59331298	485	9,8,8,8	31,56,16,33	14,10,11,12	40,37,24,32	296	296	0.175574337308236	0.630031945118396	0.225,0.125,0.333,0.195	0.259,0.213,0.314,0.273	-0.045
486	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59356063	59356210	59358565	59358712	59353524	59353671	59361106	59361253	486	12,16,14,22	15,10,6,12	10,14,11,13	9,11,15,6	296	296	0.399780383421958	0.799358606458172	0.444,0.615,0.7,0.647	0.526,0.56,0.423,0.684	0.053
487	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59356063	59356210	59361106	59361253	59353524	59353671	59363627	59363774	487	18,23,19,22	14,10,6,12	20,27,17,15	9,12,14,5	296	296	0.967148442224307	0.999202115572178	0.562,0.697,0.76,0.647	0.69,0.692,0.548,0.75	-0.003
488	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59358565	59358712	59361106	59361253	59356063	59356210	59363627	59363774	488	17,23,19,22	6,8,12,15	20,27,18,16	6,8,2,9	296	296	0.0976407295918893	0.549857550384677	0.739,0.742,0.613,0.595	0.769,0.771,0.9,0.64	-0.098
489	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59605392	59605472	59618909	59619062	59596262	59596388	59620031	59620291	489	44,72,33,44	36,37,35,42	36,37,46,50	30,21,28,19	302	229	0.128324173132263	0.581904270090219	0.481,0.596,0.417,0.443	0.476,0.572,0.555,0.666	-0.083
490	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59606429	59606548	59618909	59619062	59605392	59605472	59620031	59620291	490	41,75,39,52	14,35,18,26	43,35,52,46	31,16,18,24	302	268	0.458610314492835	0.831762804727131	0.722,0.655,0.658,0.64	0.552,0.66,0.719,0.63	0.029
491	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	60051424	60051651	60060777	60060914	59907432	59907660	60099825	60099925	491	7,14,13,7	12,22,14,27	15,6,5,5	19,18,9,14	286	376	0.776552258482265	0.961972182352608	0.434,0.456,0.55,0.254	0.509,0.305,0.422,0.32	0.034
492	"gene-Cyfip1"	"Cyfip1"	chrNC_000073.7	+	55547572	55547720	55547985	55548139	55546415	55546563	55549662	55549819	492	75,101,106,109	56,65,51,45	96,80,86,80	37,53,61,54	297	303	0.644594553744365	0.920428376316924	0.577,0.613,0.68,0.712	0.726,0.606,0.59,0.602	0.015
493	"gene-Map3k4"	"Map3k4"	chrNC_000083.7	-	12461536	12461692	12462386	12462483	12458856	12458957	12466189	12466256	493	37,29,25,38	38,46,48,36	35,27,27,27	43,53,36,34	246	305	0.584665739349352	0.890388718481461	0.547,0.439,0.392,0.567	0.502,0.387,0.482,0.496	0.02
494	"gene-Gsap"	"Gsap"	chrNC_000071.7	+	21483042	21483138	21485993	21486064	21477979	21478041	21486505	21486600	494	7,5,9,3	8,3,3,2	10,6,11,13	6,0,6,8	245	220	0.509683858340908	0.85774246348778	0.44,0.599,0.729,0.574	0.599,1.0,0.622,0.593	-0.118
495	"gene-Prmt3"	"Prmt3"	chrNC_000073.7	+	49448053	49448175	49456274	49456374	49441720	49441786	49467779	49467858	495	42,69,65,51	40,57,57,51	62,62,61,52	67,68,64,61	271	249	0.0697467455484455	0.498252379824296	0.491,0.527,0.512,0.479	0.46,0.456,0.467,0.439	0.047
496	"gene-Prmt3"	"Prmt3"	chrNC_000073.7	+	49456274	49456374	49467779	49467858	49441720	49441786	49476455	49476643	496	2,3,2,1	31,51,40,36	4,2,0,1	34,43,40,41	249	228	0.681236509430629	0.93162847423287	0.056,0.051,0.044,0.025	0.097,0.041,0.0,0.022	0.004
497	"gene-Prmt3"	"Prmt3"	chrNC_000073.7	+	49456274	49456374	49467779	49467858	49448053	49448175	49476455	49476643	497	30,50,31,37	29,47,38,35	35,43,31,41	34,44,40,41	249	228	0.745718593308595	0.95240841733691	0.486,0.493,0.428,0.492	0.485,0.472,0.415,0.478	0.012
498	"gene-Atad5"	"Atad5"	chrNC_000077.7	+	80018082	80018263	80022029	80022208	80014892	80014957	80023290	80024132	498	34,22,23,29	26,36,35,34	13,31,36,25	23,29,28,31	330	328	0.463220137768621	0.835805510179712	0.565,0.378,0.395,0.459	0.36,0.515,0.561,0.445	-0.021
499	"gene-Atad5"	"Atad5"	chrNC_000077.7	+	80023290	80024132	80024854	80025013	80018082	80018263	80025118	80026623	499	149,110,154,139	35,47,22,33	154,173,143,166	30,35,47,40	991	308	0.865177685166124	0.995481301093691	0.57,0.421,0.685,0.567	0.615,0.606,0.486,0.563	-0.007
500	"gene-Ptpn5"	"Ptpn5"	chrNC_000073.7	-	46740168	46740252	46740474	46740582	46739524	46739766	46741124	46741318	500	85,72,107,100	114,125,99,106	88,80,92,117	97,100,86,98	257	233	0.089551463220954	0.533203268117886	0.403,0.343,0.495,0.461	0.451,0.42,0.492,0.52	-0.045
501	"gene-Grin2d"	"Grin2d"	chrNC_000073.7	-	45503997	45504123	45506163	45506317	45503651	45503881	45506901	45507070	501	20,23,30,16	21,39,23,20	30,15,17,23	16,24,17,18	303	275	0.284401975699987	0.733213170742144	0.464,0.349,0.542,0.421	0.63,0.362,0.476,0.537	-0.057
502	"gene-Ube2d2a"	"Ube2d2a"	chrNC_000084.7	+	35933004	35933082	35933162	35933268	35932893	35932925	35934326	35934420	502	107,82,101,98	269,246,304,229	119,111,88,97	328,255,295,300	227	255	0.569858409353627	0.881075725176218	0.309,0.272,0.272,0.325	0.29,0.328,0.251,0.266	0.011
503	"gene-Ube2d2a"	"Ube2d2a"	chrNC_000084.7	+	35933162	35933268	35934326	35934420	35933004	35933082	35938570	35940221	503	271,197,225,213	187,164,221,199	304,265,262,262	219,179,229,187	255	243	0.0958935491657567	0.547730119582549	0.58,0.534,0.492,0.505	0.569,0.585,0.522,0.572	-0.034
504	"gene-Trpm4"	"Trpm4"	chrNC_000073.7	-	44976695	44976876	44977144	44977319	44976400	44976564	44982805	44982876	504	6,4,5,3	10,18,10,7	2,3,8,2	3,5,10,4	324	330	0.210093112632974	0.666800328939167	0.379,0.185,0.337,0.304	0.404,0.379,0.449,0.337	-0.091
505	"gene-Kash5"	"Kash5"	chrNC_000073.7	-	44834701	44834753	44836075	44836134	44833612	44833677	44837565	44837721	505	0,0,0,0	1,1,0,0	0,1,0,0	1,1,0,2	208	201	0.0645089515036283	0.487576868876493	0.0,0.0,NA,NA	0.0,0.491,NA,0.0	-0.164
506	"gene-Rpl13a"	"Rpl13a"	chrNC_000073.7	-	44776632	44776698	44776919	44776992	44776414	44776516	44778123	44778169	506	1,5,9,14	1596,1760,1986,1870	4,2,8,2	1506,1195,1495,1500	222	215	0.675430770688684	0.928825606935022	0.001,0.003,0.004,0.007	0.003,0.002,0.005,0.001	0.001
507	"gene-Cpt1c"	"Cpt1c"	chrNC_000073.7	-	44613327	44613433	44614507	44614690	44612166	44612283	44614794	44614990	507	68,56,71,66	81,90,72,77	89,66,80,86	93,108,104,110	332	255	0.616644688881368	0.906695675567297	0.392,0.323,0.431,0.397	0.424,0.319,0.371,0.375	0.014
508	"gene-Ptov1"	"Ptov1"	chrNC_000073.7	-	44513806	44513911	44516233	44516341	44512958	44513156	44516483	44516541	508	482,490,546,536	490,472,601,563	534,517,536,659	643,608,623,701	257	254	0.0162555842012222	0.348492679107058	0.493,0.506,0.473,0.485	0.451,0.457,0.46,0.482	0.027
509	"gene-Ptov1"	"Ptov1"	chrNC_000073.7	-	44514185	44514259	44514336	44514426	44514035	44514093	44514895	44515051	509	447,416,516,510	530,512,584,587	577,476,590,593	696,645,718,662	239	223	0.3764152944107	0.78434793861663	0.44,0.431,0.452,0.448	0.436,0.408,0.434,0.455	0.009
510	"gene-Pnkp"	"Pnkp"	chrNC_000073.7	+	44507586	44507633	44507876	44508173	44506818	44506978	44509146	44509226	510	10,8,4,2	63,72,80,54	2,5,3,7	80,61,107,102	196	446	0.132827442726424	0.587354748512075	0.265,0.202,0.102,0.078	0.054,0.157,0.06,0.135	0.06
511	"gene-Pnkp"	"Pnkp"	chrNC_000073.7	+	44507876	44508173	44509146	44509226	44507586	44507633	44509311	44509369	511	57,56,63,47	16,10,6,17	52,59,84,67	19,16,8,15	446	229	0.871417595945417	0.997699874602058	0.647,0.742,0.844,0.587	0.584,0.654,0.844,0.696	0.011
512	"gene-Pnkp"	"Pnkp"	chrNC_000073.7	+	44509311	44509369	44509783	44509855	44507876	44508173	44510286	44510335	512	0,0,2,1	11,19,15,27	1,0,2,2	31,18,32,26	207	221	0.999202115572178	0.999202115572178	0.0,0.0,0.125,0.038	0.033,0.0,0.063,0.076	-0.002
515	"gene-Kcnc3"	"Kcnc3"	chrNC_000073.7	+	44248229	44248357	44250097	44250219	44247804	44247999	44250292	44250352	515	21,17,14,11	6,9,6,7	16,17,16,16	5,8,8,5	277	271	0.737895470462728	0.95047464148839	0.774,0.649,0.695,0.606	0.758,0.675,0.662,0.758	-0.032
516	"gene-Kcnc3"	"Kcnc3"	chrNC_000073.7	+	44248229	44248357	44250292	44250352	44247807	44247999	44251292	44254175	516	20,15,9,6	12,16,17,14	14,14,12,13	14,6,11,5	277	209	0.0631204076315158	0.482854904866761	0.557,0.414,0.285,0.244	0.43,0.638,0.451,0.662	-0.17
517	"gene-Kcnc3"	"Kcnc3"	chrNC_000073.7	+	44250097	44250219	44250292	44250352	44247804	44247999	44251292	44254175	517	6,8,6,8	12,16,17,14	5,8,10,5	14,6,11,5	271	209	0.125374992756022	0.577803202104341	0.278,0.278,0.214,0.306	0.216,0.507,0.412,0.435	-0.123
518	"gene-Kcnc3"	"Kcnc3"	chrNC_000073.7	+	44250097	44250219	44250292	44250352	44248229	44248357	44251292	44254175	518	7,7,5,3	8,9,11,10	4,7,10,7	6,6,9,3	271	209	0.0369343076020847	0.43117691683782	0.403,0.375,0.26,0.188	0.34,0.474,0.461,0.643	-0.173
519	"gene-Ss18"	"Ss18"	chrNC_000084.7	-	14770448	14770541	14773313	14773418	14769552	14769675	14774012	14774180	519	61,73,70,51	6,22,14,12	73,73,48,86	7,13,8,14	254	242	0.145694277299649	0.600140780750088	0.906,0.76,0.827,0.802	0.909,0.843,0.851,0.854	-0.04
520	"gene-Capn7"	"Capn7"	chrNC_000080.7	+	31061991	31062100	31066398	31066556	31058631	31058940	31069614	31069815	520	62,61,67,55	10,4,7,3	51,43,64,31	8,3,1,3	258	307	0.494602072172417	0.850285920144184	0.881,0.948,0.919,0.956	0.884,0.945,0.987,0.925	-0.009
521	"gene-Capn7"	"Capn7"	chrNC_000080.7	+	31086404	31086504	31087412	31087548	31085435	31085580	31088124	31088200	521	111,119,101,88	118,144,116,122	80,96,94,71	118,102,120,113	249	285	0.284009037939339	0.733213170742144	0.518,0.486,0.499,0.452	0.437,0.519,0.473,0.418	0.027
522	"gene-Mmab"	"Mmab"	chrNC_000071.7	-	114574770	114574868	114575110	114575183	114574539	114574604	114575878	114575936	522	7,10,8,6	14,12,19,10	12,5,13,11	17,9,22,12	222	247	0.490293945397696	0.848091201187878	0.357,0.481,0.319,0.4	0.44,0.382,0.397,0.505	-0.042
525	"gene-Zfp141"	"Zfp141"	chrNC_000073.7	-	42139432	42139700	42150781	42150849	42138858	42138985	42155033	42155171	525	17,2,5,10	70,76,48,65	4,6,7,7	47,62,30,70	217	417	0.999202115572178	0.999202115572178	0.318,0.048,0.167,0.228	0.141,0.157,0.31,0.161	-0.002
526	"gene-Zfp141"	"Zfp141"	chrNC_000073.7	-	42139462	42139700	42150781	42150849	42138858	42138985	42155033	42155171	526	17,2,5,10	40,41,22,45	4,6,7,7	27,32,12,35	217	387	0.785991091053544	0.965969680548381	0.431,0.08,0.288,0.284	0.209,0.251,0.51,0.263	-0.038
527	"gene-Cept1"	"Cept1"	chrNC_000069.7	-	106420118	106420203	106427324	106427409	106413036	106413168	106438452	106438594	527	0,1,0,0	71,62,103,100	0,0,0,0	90,51,78,73	234	234	0.345154417987192	0.769083491950193	0.0,0.016,0.0,0.0	0.0,0.0,0.0,0.0	0.004
528	"gene-Cept1"	"Cept1"	chrNC_000069.7	-	106421770	106421909	106427324	106427409	106420118	106420203	106438452	106438594	528	0,1,0,0	3,8,5,3	0,1,3,1	5,2,6,7	234	288	0.204882467115539	0.663600424281418	0.0,0.133,0.0,0.0	0.0,0.381,0.381,0.15	-0.195
529	"gene-AI987944"	"AI987944"	chrNC_000073.7	-	41037531	41037679	41041735	41041882	41026169	41026296	41042650	41042772	529	0,0,0,0	10,14,9,11	1,0,0,0	12,13,12,15	296	297	0.150274650021389	0.606221046847646	0.0,0.0,0.0,0.0	0.077,0.0,0.0,0.0	-0.019
530	"gene-Vstm2b"	"Vstm2b"	chrNC_000073.7	+	40550135	40550319	40550673	40550703	40549427	40549612	40551853	40552325	530	4,10,5,12	40,64,69,63	5,16,5,17	54,33,55,59	333	179	0.241631020923228	0.698101162987095	0.051,0.077,0.037,0.093	0.047,0.207,0.047,0.134	-0.044
531	"gene-Vstm2b"	"Vstm2b"	chrNC_000073.7	+	40550199	40550319	40550673	40550703	40549427	40549612	40551853	40552325	531	4,8,5,6	40,64,69,63	1,11,7,3	54,33,55,59	269	179	0.947906615033992	0.999202115572178	0.062,0.077,0.046,0.06	0.012,0.182,0.078,0.033	-0.015
533	"gene-Zeb2"	"Zeb2"	chrNC_000068.8	-	44907408	44907480	44912858	44913116	44892527	44892716	45000027	45000169	533	561,576,586,606	140,154,151,158	440,389,366,459	109,94,97,125	407	221	0.933263977716487	0.999202115572178	0.685,0.67,0.678,0.676	0.687,0.692,0.672,0.666	-0.002
534	"gene-Zeb2"	"Zeb2"	chrNC_000068.8	-	44912858	44913116	45000027	45000169	44907408	44907480	45002834	45003014	534	206,199,190,209	531,621,625,600	164,142,111,140	460,382,377,494	291	407	0.542096060297017	0.869697443194133	0.352,0.309,0.298,0.328	0.333,0.342,0.292,0.284	0.009
535	"gene-Zeb2"	"Zeb2"	chrNC_000068.8	-	45000027	45000169	45002834	45003104	44912858	44913116	45007211	45007378	535	226,249,253,246	279,275,280,293	170,183,126,136	218,201,157,222	419	291	0.197062614160349	0.655703144079666	0.36,0.386,0.386,0.368	0.351,0.387,0.358,0.298	0.026
536	"gene-Zfp536"	"Zfp536"	chrNC_000073.7	-	37193110	37193263	37267238	37269416	37178705	37180274	37349110	37349222	536	521,408,447,404	28,23,30,19	504,446,423,479	33,35,41,33	2327	302	0.0230942155235013	0.361690791903042	0.707,0.697,0.659,0.734	0.665,0.623,0.572,0.653	0.071
537	"gene-Zfp536"	"Zfp536"	chrNC_000073.7	-	37267238	37269416	37349110	37349222	37193110	37193263	37415997	37416067	537	24,20,17,17	540,399,447,413	31,12,15,19	518,454,423,491	261	2327	0.622375107584761	0.910450878958912	0.284,0.309,0.253,0.268	0.348,0.191,0.24,0.257	0.019
538	"gene-Zfp536"	"Zfp536"	chrNC_000073.7	-	37267238	37269416	37349110	37349222	37193110	37193263	37469020	37469819	538	1,0,1,0	540,399,447,413	0,0,2,0	519,453,423,491	261	2327	0.743135268674526	0.951334095511838	0.016,0.0,0.02,0.0	0.0,0.0,0.04,0.0	-0.001
539	"gene-Zfp536"	"Zfp536"	chrNC_000073.7	-	37349110	37349222	37415997	37416067	37267238	37269416	37470009	37470214	539	2,0,0,0	18,27,20,12	0,0,0,0	17,20,27,15	219	261	0.101402912886365	0.550980556601711	0.117,0.0,0.0,0.0	0.0,0.0,0.0,0.0	0.029
540	"gene-Zfp536"	"Zfp536"	chrNC_000073.7	-	37349110	37349222	37469020	37469061	37267238	37269416	37470009	37470280	540	0,0,0,0	18,27,20,12	0,0,0,2	17,20,27,15	190	261	0.559488513989773	0.877025075530002	0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.155	-0.039
541	"gene-Zfp536"	"Zfp536"	chrNC_000073.7	-	37349110	37349222	37415997	37416067	37267238	37269416	37471341	37471796	541	0,0,2,0	19,26,20,12	0,0,1,0	17,20,27,15	219	261	0.561887407073137	0.878304978252038	0.0,0.0,0.106,0.0	0.0,0.0,0.042,0.0	0.016
542	"gene-Zfp536"	"Zfp536"	chrNC_000073.7	-	37349110	37349222	37415997	37416067	37267238	37269416	37472114	37472310	542	0,4,1,1	18,26,20,12	0,4,4,0	17,21,28,15	219	261	0.786850516937133	0.966134461346553	0.0,0.155,0.056,0.09	0.0,0.185,0.145,0.0	-0.007
543	"gene-Zfp536"	"Zfp536"	chrNC_000073.7	-	37349110	37349222	37415997	37416067	37267238	37269416	37472873	37473003	543	1,1,1,0	18,26,20,12	1,0,0,1	17,20,28,15	219	261	0.67852653417618	0.930642385918165	0.062,0.044,0.056,0.0	0.066,0.0,0.0,0.074	0.005
545	"gene-Glud1"	"Glud1"	chrNC_000080.7	+	34060716	34060840	34061883	34061975	34058452	34058533	34064075	34064138	545	298,251,329,277	223,206,242,234	300,269,299,315	278,248,242,315	273	241	0.0190111440714303	0.354306344219123	0.541,0.518,0.545,0.511	0.488,0.489,0.522,0.469	0.037
546	"gene-Rnf170"	"Rnf170"	chrNC_000074.7	+	26628896	26629007	26629007	26629118	26619074	26619183	26630838	26633903	546	1,0,0,1	14,23,20,21	1,1,1,2	11,20,26,9	260	260	0.376141936913115	0.784196338009256	0.067,0.0,0.0,0.045	0.083,0.048,0.037,0.182	-0.059
547	"gene-Zfp507"	"Zfp507"	chrNC_000073.7	-	35492947	35495043	35500862	35500953	35491072	35491187	35502258	35502414	547	32,16,23,11	425,426,454,411	24,32,16,16	398,408,321,366	240	2245	0.254176092972589	0.710393976055197	0.413,0.26,0.322,0.2	0.361,0.423,0.318,0.29	-0.049
548	"gene-Zfp507"	"Zfp507"	chrNC_000073.7	-	35493481	35495043	35500862	35500953	35491072	35491187	35502258	35502418	548	32,16,23,11	317,293,341,262	24,32,16,16	295,293,224,227	240	1711	0.17577096874427	0.630031945118396	0.418,0.28,0.325,0.23	0.367,0.438,0.337,0.334	-0.056
549	"gene-Dpy19l3"	"Dpy19l3"	chrNC_000073.7	-	35392201	35392360	35394706	35394839	35384924	35390367	35402913	35402996	549	43,55,60,36	53,58,55,52	36,57,48,68	63,59,84,67	282	308	0.350347283774635	0.770848932794143	0.47,0.509,0.544,0.431	0.384,0.513,0.384,0.526	0.037
550	"gene-Dpy19l3"	"Dpy19l3"	chrNC_000073.7	-	35394706	35394839	35402913	35402996	35392201	35392360	35406805	35406862	550	23,25,28,28	36,42,42,43	22,33,28,30	47,44,41,33	232	282	0.6110297071451	0.904080299212699	0.437,0.42,0.448,0.442	0.363,0.477,0.454,0.525	-0.018
551	"gene-Dpy19l3"	"Dpy19l3"	chrNC_000073.7	-	35422131	35422255	35424715	35424861	35420969	35421104	35426714	35426836	551	24,35,38,26	36,24,31,36	28,23,36,40	28,23,33,25	295	273	0.327015544868088	0.758749657680954	0.382,0.574,0.531,0.401	0.481,0.481,0.502,0.597	-0.043
552	"gene-Scamp4"	"Scamp4"	chrNC_000076.7	+	80444636	80444684	80445163	80445292	80438715	80438783	80445474	80445631	552	0,0,2,2	44,37,28,29	0,0,0,1	25,24,41,20	197	278	0.234036584664881	0.691538204485879	0.0,0.0,0.092,0.089	0.0,0.0,0.0,0.066	0.029
