ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
710	"gene-Sfswap"	"Sfswap"	chrNC_000071.7	+	129578285	129581169	129578285	129580657	129581046	129581169	710	278,341,243,248	20,8,15,13	306,240,257,237	15,12,21,17	538	149	0.31865456582	0.714357713607685	0.794,0.922,0.818,0.841	0.85,0.847,0.772,0.794	0.028
712	"gene-C87436"	"C87436"	chrNC_000072.7	+	86415591	86416240	86415591	86415829	86416109	86416240	712	62,49,40,46	1,0,0,0	22,58,41,68	0,0,0,0	429	149	0.284298588682202	0.700119655505863	0.956,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.011
714	"gene-Atxn2"	"Atxn2"	chrNC_000071.7	+	121949447	121951616	121949447	121949675	121951447	121951616	714	340,533,387,337	51,56,39,62	396,429,362,403	70,78,77,58	1921	149	0.0201498203214405	0.302102806271851	0.341,0.425,0.435,0.297	0.305,0.299,0.267,0.35	0.069
717	"gene-Mlxipl"	"Mlxipl"	chrNC_000071.7	+	135162105	135162513	135162105	135162262	135162397	135162513	717	2,1,1,0	1,0,0,1	4,6,1,1	0,2,3,1	284	149	0.999202115572178	0.999202115572178	0.512,1.0,1.0,0.0	1.0,0.611,0.149,0.344	0.102
720	"gene-Mlxipl"	"Mlxipl"	chrNC_000071.7	+	135162607	135162975	135162607	135162727	135162822	135162975	720	2,1,1,2	0,0,0,0	3,0,1,0	0,3,0,0	244	149	0.999202115572178	0.999202115572178	1.0,1.0,1.0,1.0	1.0,0.0,1.0,NA	0.333
721	"gene-Mlxipl"	"Mlxipl"	chrNC_000071.7	+	135162607	135162975	135162607	135162727	135162847	135162975	721	2,1,1,2	0,0,1,2	3,0,1,0	2,0,0,3	269	149	0.460360260677748	0.7864604819388	1.0,1.0,0.356,0.356	0.454,NA,1.0,0.0	0.193
722	"gene-Ggact"	"Ggact"	chrNC_000080.7	-	123128271	123129228	123128271	123128493	123129020	123129228	722	24,18,19,9	1,0,0,0	24,6,24,17	0,0,0,0	676	149	0.291687156892229	0.705738192638899	0.841,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.04
723	"gene-Rnft2"	"Rnft2"	chrNC_000071.7	-	118367392	118370567	118367392	118368047	118368171	118370567	723	9,29,10,8	9,16,12,5	12,23,3,20	8,9,13,9	273	149	0.956107282746339	0.999202115572178	0.353,0.497,0.313,0.466	0.45,0.582,0.112,0.548	-0.016
724	"gene-Dhx36"	"Dhx36"	chrNC_000069.7	-	62375435	62378168	62375435	62375728	62376250	62378168	724	435,346,363,366	10,11,7,6	493,441,471,466	15,6,21,9	671	149	0.625712208332111	0.898475301874265	0.906,0.875,0.92,0.931	0.879,0.942,0.833,0.92	0.015
725	"gene-Dhx36"	"Dhx36"	chrNC_000069.7	-	62375435	62378168	62375435	62375728	62376789	62378168	725	819,776,704,797	13,7,8,9	944,854,925,907	0,5,3,5	1210	149	0.016254231178739	0.279213787119444	0.886,0.932,0.916,0.916	1.0,0.955,0.974,0.957	-0.059
727	"gene-Ret"	"Ret"	chrNC_000072.7	-	118128708	118132396	118128708	118130971	118132248	118132396	727	21,38,31,32	2,0,2,0	26,24,43,14	0,0,0,0	1426	149	0.0174980289912412	0.29104734117723	0.523,1.0,0.618,1.0	1.0,1.0,1.0,1.0	-0.215
728	"gene-Clcn4"	"Clcn4"	chrNC_000073.7	-	7291873	7292272	7291873	7292087	7292169	7292272	728	552,628,543,550	5,8,2,6	507,426,549,601	3,6,4,3	231	149	0.597230902844832	0.877583571929854	0.986,0.981,0.994,0.983	0.991,0.979,0.989,0.992	-0.002
729	"gene-Clcn4"	"Clcn4"	chrNC_000073.7	-	7294409	7294955	7294409	7294725	7294818	7294955	729	412,388,380,406	19,12,27,17	366,326,411,380	11,18,17,19	242	149	0.729837770140057	0.959895057326748	0.93,0.952,0.897,0.936	0.953,0.918,0.937,0.925	-0.004
730	"gene-Clcn4"	"Clcn4"	chrNC_000073.7	-	7301690	7302476	7301690	7301835	7302088	7302476	730	41,40,30,33	2,2,0,1	47,28,36,43	0,0,0,0	402	149	0.00494130486910738	0.21599974657833	0.884,0.881,1.0,0.924	1.0,1.0,1.0,1.0	-0.078
731	"gene-Clcn4"	"Clcn4"	chrNC_000073.7	-	7301690	7302476	7301690	7301835	7302198	7302476	731	59,50,34,42	9,2,7,2	61,35,55,61	8,1,2,2	512	149	0.165974395089008	0.572325500306925	0.656,0.879,0.586,0.859	0.689,0.911,0.889,0.899	-0.102
732	"gene-Clcn4"	"Clcn4"	chrNC_000073.7	-	7301690	7302476	7301690	7301835	7302239	7302476	732	65,54,35,45	17,20,24,30	68,42,59,63	24,14,21,28	553	149	0.424441221554008	0.763775977089474	0.507,0.421,0.282,0.288	0.433,0.447,0.431,0.377	-0.047
733	"gene-Kmt5c"	"Kmt5c"	chrNC_000073.7	+	4745120	4745727	4745120	4745286	4745489	4745727	733	108,86,79,69	10,9,2,4	102,73,98,99	4,8,6,6	352	149	0.741010722064619	0.960035130953629	0.821,0.802,0.944,0.88	0.915,0.794,0.874,0.875	-0.003
734	"gene-Kmt5c"	"Kmt5c"	chrNC_000073.7	+	4745120	4745727	4745120	4745286	4745617	4745727	734	147,120,108,95	55,39,70,72	156,115,135,142	72,60,74,82	480	149	0.767583420761566	0.970880350491873	0.453,0.489,0.324,0.291	0.402,0.373,0.362,0.35	0.017
735	"gene-Sirt4"	"Sirt4"	chrNC_000071.7	-	115617660	115618584	115617660	115617854	115618242	115618584	735	141,151,110,118	0,2,0,0	174,203,172,150	0,0,0,0	537	149	0.236227677632394	0.661437497370703	1.0,0.954,1.0,1.0	1.0,1.0,1.0,1.0	-0.012
736	"gene-Sirt4"	"Sirt4"	chrNC_000071.7	-	115617660	115618584	115617660	115617871	115618242	115618584	736	131,142,102,113	2,2,0,0	164,198,169,137	1,0,5,1	520	149	0.999202115572178	0.999202115572178	0.949,0.953,1.0,1.0	0.979,1.0,0.906,0.975	0.01
737	"gene-Sirt4"	"Sirt4"	chrNC_000071.7	-	115617660	115618584	115617660	115617854	115618289	115618584	737	146,155,115,123	4,2,3,0	182,211,178,159	1,2,4,1	584	149	0.405351691129635	0.750809998129327	0.903,0.952,0.907,1.0	0.979,0.964,0.919,0.976	-0.019
738	"gene-Sirt4"	"Sirt4"	chrNC_000071.7	-	115617660	115618584	115617660	115617871	115618289	115618584	738	136,146,107,118	6,12,10,10	172,206,175,146	10,11,9,11	567	149	0.260104444637731	0.682560866903135	0.856,0.762,0.738,0.756	0.819,0.831,0.836,0.777	-0.038
740	"gene-Tchp"	"Tchp"	chrNC_000071.7	+	114852688	114853192	114852688	114852862	114853044	114853192	740	9,13,10,4	0,4,1,1	13,6,9,8	2,0,0,0	331	149	0.173857186150336	0.584393903026339	1.0,0.594,0.818,0.643	0.745,1.0,1.0,1.0	-0.173
741	"gene-Gm28455"	"Gm28455"	chrNC_000073.7	+	39146769	39149928	39146769	39147989	39148904	39149928	741	94,108,91,99	4,3,0,1	69,69,74,43	0,1,1,2	1064	149	0.702988036706085	0.94929693297983	0.767,0.834,1.0,0.933	1.0,0.906,0.912,0.751	-0.009
744	"gene-Med22"	"Med22"	chrNC_000068.8	-	26795278	26798313	26795278	26796005	26798104	26798313	744	391,399,409,366	148,117,136,121	431,383,430,422	147,128,141,157	2248	149	0.652070978239476	0.918628445214259	0.149,0.184,0.166,0.167	0.163,0.166,0.168,0.151	0.005
745	"gene-Mib2"	"Mib2"	chrNC_000070.7	-	155741845	155742217	155741845	155741979	155742054	155742217	745	91,134,90,93	113,95,112,112	104,83,134,119	124,97,88,115	224	149	0.554961608865027	0.850515875655214	0.349,0.484,0.348,0.356	0.358,0.363,0.503,0.408	-0.024
746	"gene-Mib2"	"Mib2"	chrNC_000070.7	-	155753030	155753676	155753030	155753187	155753271	155753676	746	80,100,107,102	8,10,10,19	95,83,67,79	9,14,12,7	233	149	0.715793159375798	0.953482800310293	0.865,0.865,0.872,0.774	0.871,0.791,0.781,0.878	0.014
747	"gene-Mib2"	"Mib2"	chrNC_000070.7	-	155753030	155753676	155753030	155753187	155753447	155753676	747	155,159,176,158	4,6,7,10	166,143,135,143	3,10,4,8	409	149	0.999202115572178	0.999202115572178	0.934,0.906,0.902,0.852	0.953,0.839,0.925,0.867	0.003
748	"gene-Gm15473"	"Gm15473"	chrNC_000072.7	-	17064590	17065586	17064590	17064714	17065053	17065586	748	6,4,1,0	1,0,0,0	0,5,1,2	0,0,1,0	488	149	0.189355204900257	0.601809958820339	0.647,1.0,1.0,NA	NA,1.0,0.234,1.0	0.138
750	"gene-P2rx2"	"P2rx2"	chrNC_000071.7	-	110487677	110488448	110487677	110488163	110488370	110488448	750	29,50,33,52	0,1,1,1	53,50,52,55	3,0,2,0	356	149	0.733062537764425	0.959895057326748	1.0,0.954,0.932,0.956	0.881,1.0,0.916,1.0	0.011
751	"gene-P2rx2"	"P2rx2"	chrNC_000071.7	-	110490198	110490501	110490198	110490270	110490365	110490501	751	13,20,6,10	5,2,10,9	14,11,17,4	5,9,10,17	244	149	0.322449995634703	0.717124692436195	0.614,0.859,0.268,0.404	0.631,0.427,0.509,0.126	0.113
752	"gene-Zfp932"	"Zfp932"	chrNC_000071.7	+	110151218	110154936	110151218	110151318	110154809	110154936	752	1280,1609,1026,1048	13,11,7,5	1320,1179,1238,1397	6,13,13,9	3640	149	0.659044383051509	0.920186700449992	0.801,0.857,0.857,0.896	0.9,0.788,0.796,0.864	0.016
753	"gene-Zfp932"	"Zfp932"	chrNC_000071.7	+	110151322	110154936	110151322	110153901	110154809	110154936	753	343,480,259,271	2,8,4,5	412,321,385,391	6,7,0,3	1057	149	0.340188149235587	0.723163578744042	0.96,0.894,0.901,0.884	0.906,0.866,1.0,0.948	-0.02
757	"gene-Pigg"	"Pigg"	chrNC_000071.7	+	108483969	108484427	108483969	108484088	108484227	108484427	757	26,21,19,30	4,5,3,4	22,20,10,29	8,5,2,2	288	149	0.619556128340915	0.892364793906667	0.771,0.685,0.766,0.795	0.587,0.674,0.721,0.882	0.038
759	"gene-Zfp644"	"Zfp644"	chrNC_000071.7	-	106783475	106786501	106783475	106784189	106784282	106786501	759	97,99,96,123	48,39,58,40	74,101,91,85	28,26,34,34	242	149	0.128715288208803	0.522921972634267	0.554,0.61,0.505,0.654	0.619,0.705,0.622,0.606	-0.057
761	"gene-Slc12a9"	"Slc12a9"	chrNC_000071.7	-	137331709	137336752	137331709	137332533	137334692	137336752	761	152,229,99,109	0,1,0,1	123,162,175,140	0,1,3,0	2308	149	0.600544537414296	0.877763778634036	1.0,0.937,1.0,0.876	1.0,0.913,0.79,1.0	0.027
762	"gene-Slc12a9"	"Slc12a9"	chrNC_000071.7	-	137331709	137336752	137331709	137334843	137335570	137336752	762	59,66,31,21	0,1,0,2	57,45,64,52	0,1,2,2	876	149	0.999202115572178	0.999202115572178	1.0,0.918,1.0,0.641	1.0,0.884,0.845,0.816	0.004
763	"gene-Birc5"	"Birc5"	chrNC_000077.7	+	117743488	117746569	117743488	117743606	117746050	117746569	763	58,68,61,32	36,37,74,44	114,87,84,123	41,53,39,50	2593	149	0.00389219359748361	0.21599974657833	0.085,0.096,0.045,0.04	0.138,0.086,0.11,0.124	-0.048
764	"gene-Thoc2l"	"Thoc2l"	chrNC_000071.7	+	104672124	104673838	104672124	104672162	104673205	104673838	764	46,62,70,67	0,0,0,0	102,65,67,49	0,2,2,0	1192	149	0.0104119978854885	0.254775202542835	1.0,1.0,1.0,1.0	1.0,0.802,0.807,1.0	0.098
765	"gene-Thoc2l"	"Thoc2l"	chrNC_000071.7	+	104672124	104673838	104672124	104672162	104673683	104673838	765	76,76,95,81	3,1,6,7	129,82,88,62	4,7,0,10	1670	149	0.826970612359583	0.995493428463814	0.693,0.871,0.586,0.508	0.742,0.511,1.0,0.356	0.012
766	"gene-Thoc2l"	"Thoc2l"	chrNC_000071.7	+	104672124	104673838	104672124	104672291	104673683	104673838	766	61,72,87,63	8,8,6,8	106,68,74,48	11,8,17,17	1541	149	0.128823376708798	0.522921972634267	0.424,0.465,0.584,0.432	0.482,0.451,0.296,0.214	0.115
768	"gene-Slc26a1"	"Slc26a1"	chrNC_000071.7	-	108824853	108825176	108824853	108824937	108825067	108825176	768	1,1,1,0	1,0,0,0	4,1,3,0	0,0,0,0	279	149	0.15293723182488	0.555101306348388	0.348,1.0,1.0,NA	1.0,1.0,1.0,NA	-0.217
769	"gene-Ice2"	"Ice2"	chrNC_000075.7	+	69322619	69324391	69322619	69323643	69324215	69324391	769	8,8,9,10	12,12,32,19	16,5,7,7	16,19,6,6	721	149	0.22454729735392	0.644193066179277	0.121,0.121,0.055,0.098	0.171,0.052,0.194,0.194	-0.054
770	"gene-Gm46594"	"Gm46594"	chrNC_000083.7	-	83765970	83769201	83765970	83768748	83768893	83769201	770	6,1,1,2	1,8,1,9	5,0,1,3	0,1,0,3	294	149	0.0762422690682891	0.468641759738093	0.753,0.06,0.336,0.101	1.0,0.0,1.0,0.336	-0.271
771	"gene-Golph3l"	"Golph3l"	chrNC_000069.7	+	95524354	95526553	95524354	95524553	95525173	95526553	771	255,264,260,270	1,1,2,0	287,215,251,259	0,2,0,0	769	149	0.278380691922924	0.697196723957234	0.98,0.981,0.962,1.0	1.0,0.954,1.0,1.0	-0.008
772	"gene-Stx4a"	"Stx4a"	chrNC_000073.7	+	127447559	127447839	127447559	127447670	127447740	127447839	772	9,9,2,5	9,13,14,10	16,15,22,20	12,13,19,18	219	149	0.00579367906295392	0.230113684940795	0.405,0.32,0.089,0.254	0.476,0.44,0.441,0.431	-0.18
773	"gene-Stx4a"	"Stx4a"	chrNC_000073.7	+	127447559	127450160	127447559	127447670	127447922	127450160	773	18,16,4,11	10,5,13,17	20,19,36,34	17,12,16,25	401	149	0.249304447562501	0.674609025271714	0.401,0.543,0.103,0.194	0.304,0.37,0.455,0.336	-0.056
774	"gene-Slc35b3"	"Slc35b3"	chrNC_000079.7	-	39116280	39118783	39116280	39116892	39117431	39118783	774	80,100,62,72	6,1,3,3	72,77,86,125	9,7,3,8	688	149	0.0921058690411471	0.494931340750497	0.743,0.956,0.817,0.839	0.634,0.704,0.861,0.772	0.096
775	"gene-Slc35b3"	"Slc35b3"	chrNC_000079.7	-	39116280	39118783	39116280	39116892	39118713	39118783	775	214,255,181,193	15,19,18,17	254,252,258,321	15,13,20,13	1970	149	0.0362988064703035	0.386451171546957	0.519,0.504,0.432,0.462	0.562,0.595,0.494,0.651	-0.096
777	"gene-Hnrnpl"	"Hnrnpl"	chrNC_000073.7	+	28516759	28517957	28516759	28516829	28517885	28517957	777	768,739,509,606	8,2,9,7	770,796,739,728	5,6,6,13	1205	149	0.931946954199625	0.999202115572178	0.922,0.979,0.875,0.915	0.95,0.943,0.938,0.874	-0.003
778	"gene-Hnrnpl"	"Hnrnpl"	chrNC_000073.7	+	28517885	28518349	28517885	28517957	28518068	28518349	778	251,234,254,264	342,325,412,378	267,234,234,261	438,384,417,423	260	149	0.0115767106186074	0.254775202542835	0.296,0.292,0.261,0.286	0.259,0.259,0.243,0.261	0.028
779	"gene-Ophn1"	"Ophn1"	chrNC_000086.8	-	97933986	97934631	97933986	97934105	97934303	97934631	779	80,104,93,106	0,0,1,0	66,70,51,77	0,0,0,1	347	149	0.787929537034605	0.981140718297541	1.0,1.0,0.976,1.0	1.0,1.0,1.0,0.971	0.001
784	"gene-Paics"	"Paics"	chrNC_000071.7	+	77099148	77099682	77099148	77099248	77099615	77099682	784	139,126,164,159	22,14,5,6	138,117,115,158	4,14,15,7	516	149	0.999202115572178	0.999202115572178	0.646,0.722,0.905,0.884	0.909,0.707,0.689,0.867	-0.004
785	"gene-Paics"	"Paics"	chrNC_000071.7	+	77099148	77099682	77099148	77099252	77099615	77099682	785	139,126,164,159	2,6,5,2	138,117,115,158	5,4,4,10	512	149	0.0866653196655713	0.490375384095724	0.953,0.859,0.905,0.959	0.889,0.895,0.893,0.821	0.044
786	"gene-Paics"	"Paics"	chrNC_000071.7	+	77099148	77099682	77099148	77099515	77099615	77099682	786	112,104,123,131	14,2,16,8	102,78,83,102	10,10,19,17	249	149	0.0439775928420456	0.418760526833704	0.827,0.969,0.821,0.907	0.859,0.824,0.723,0.782	0.084
788	"gene-Aasdh"	"Aasdh"	chrNC_000071.7	-	77021505	77024269	77021505	77021744	77022011	77024269	788	11,34,14,16	0,0,1,0	23,24,16,9	0,0,0,0	416	149	0.330407848876853	0.722525471227019	1.0,1.0,0.834,1.0	1.0,1.0,1.0,1.0	-0.041
789	"gene-Aasdh"	"Aasdh"	chrNC_000071.7	-	77021505	77025505	77021505	77024269	77025373	77025505	789	114,107,64,65	7,9,15,11	97,117,112,97	13,8,14,10	1253	149	0.72847125383078	0.959895057326748	0.659,0.586,0.337,0.413	0.47,0.635,0.488,0.536	-0.033
790	"gene-Aasdh"	"Aasdh"	chrNC_000071.7	-	77021505	77025835	77021505	77025505	77025673	77025835	790	35,42,32,18	3,3,1,2	37,20,40,32	0,0,0,0	317	149	0.00212970293967429	0.186146902881812	0.846,0.868,0.938,0.809	1.0,1.0,1.0,1.0	-0.135
791	"gene-Tor2a"	"Tor2a"	chrNC_000068.8	+	32647899	32648948	32647899	32648343	32648682	32648948	791	36,75,43,48	0,0,0,1	51,36,44,48	0,3,1,0	488	149	0.543246559706641	0.84084597411752	1.0,1.0,1.0,0.936	1.0,0.786,0.931,1.0	0.055
792	"gene-Tor2a"	"Tor2a"	chrNC_000068.8	+	32647899	32648948	32647899	32648343	32648768	32648948	792	79,135,95,85	1,0,1,0	91,74,78,94	0,0,0,0	574	149	0.120004072070686	0.519701443597463	0.954,1.0,0.961,1.0	1.0,1.0,1.0,1.0	-0.021
794	"gene-Ly6e"	"Ly6e"	chrNC_000081.7	+	74826873	74827566	74826873	74827184	74827415	74827566	794	16,24,13,17	0,0,0,0	20,7,16,15	6,0,0,0	380	149	0.999202115572178	0.999202115572178	1.0,1.0,1.0,1.0	0.567,1.0,1.0,1.0	0.108
795	"gene-Dancr"	"Dancr"	chrNC_000071.7	+	74253779	74254998	74253779	74253800	74254018	74254998	795	46,23,37,22	22,23,9,27	21,41,18,26	22,19,22,31	367	149	0.29537335237283	0.707295555452033	0.459,0.289,0.625,0.249	0.279,0.467,0.249,0.254	0.093
796	"gene-Dancr"	"Dancr"	chrNC_000071.7	+	74254018	74254998	74254018	74254080	74254548	74254998	796	34,39,61,23	40,30,19,39	25,47,67,45	29,41,38,43	617	149	0.999202115572178	0.999202115572178	0.17,0.239,0.437,0.125	0.172,0.217,0.299,0.202	0.02
798	"gene-Gm30189"	"Gm30189"	chrNC_000068.8	-	174162698	174165758	174162698	174163990	174165456	174165758	798	53,64,41,62	15,9,12,16	56,58,34,49	17,8,10,12	1615	149	0.976373058719656	0.999202115572178	0.246,0.396,0.24,0.263	0.233,0.401,0.239,0.274	-0.001
800	"gene-Gm20083"	"Gm20083"	chrNC_000073.7	+	72836804	72842180	72836804	72836934	72838355	72842180	800	9,5,0,4	0,0,1,1	13,4,8,3	0,1,1,0	1570	149	0.742717298254479	0.960136872747399	1.0,1.0,0.0,0.275	1.0,0.275,0.432,1.0	-0.108
802	"gene-Gm41361"	"Gm41361"	chrNC_000081.7	+	79917475	79926806	79917475	79917628	79926626	79926806	802	29,34,24,43	0,2,0,2	46,29,44,17	0,0,0,1	9147	149	0.212584751358007	0.634900749900045	1.0,0.217,1.0,0.259	1.0,1.0,1.0,0.217	-0.185
804	"gene-Lmf2"	"Lmf2"	chrNC_000081.7	-	89239558	89239813	89239558	89239613	89239788	89239813	804	57,54,64,69	0,0,0,0	78,54,78,68	1,1,1,0	324	149	0.000220756864258487	0.0618119219923763	1.0,1.0,1.0,1.0	0.973,0.961,0.973,1.0	0.023
808	"gene-Mettl25b"	"Mettl25b"	chrNC_000069.7	-	87831650	87832738	87831650	87831835	87832198	87832738	808	125,171,107,127	1,2,4,0	109,140,150,123	4,1,0,7	512	149	0.999202115572178	0.999202115572178	0.973,0.961,0.886,1.0	0.888,0.976,1.0,0.836	0.03
809	"gene-Mettl25b"	"Mettl25b"	chrNC_000069.7	-	87831650	87832738	87831650	87831835	87832248	87832738	809	132,180,126,138	6,2,4,8	125,155,168,138	5,9,6,0	562	149	0.789966102909201	0.982195865073607	0.854,0.96,0.893,0.821	0.869,0.82,0.881,1.0	-0.011
810	"gene-Mettl25b"	"Mettl25b"	chrNC_000069.7	-	87831650	87832738	87831650	87831835	87832253	87832738	810	137,182,128,140	2,18,7,16	125,157,169,138	7,10,13,10	567	149	0.99119523805359	0.999202115572178	0.947,0.727,0.828,0.697	0.824,0.805,0.774,0.784	0.003
815	"gene-Gtpbp6"	"Gtpbp6"	chrNC_000071.7	-	110254735	110255063	110254735	110254806	110254925	110255063	815	85,64,63,56	63,76,75,82	76,66,77,69	77,81,77,85	268	149	0.999202115572178	0.999202115572178	0.429,0.319,0.318,0.275	0.354,0.312,0.357,0.311	0.002
820	"gene-Zftraf1"	"Zftraf1"	chrNC_000081.7	-	76533140	76541120	76533140	76533379	76540559	76541120	820	1737,2029,1477,1470	59,87,81,61	1467,1423,1610,1592	64,47,59,46	7329	149	0.0927607780430916	0.494931340750497	0.374,0.322,0.27,0.329	0.318,0.381,0.357,0.413	-0.044
822	"gene-Meis3"	"Meis3"	chrNC_000073.7	+	15908755	15909492	15908755	15909109	15909319	15909492	822	24,26,22,30	24,32,21,19	31,28,41,29	38,26,41,26	359	149	0.673292332663029	0.929286100577206	0.293,0.252,0.303,0.396	0.253,0.309,0.293,0.316	0.018
823	"gene-Meis3"	"Meis3"	chrNC_000073.7	+	15912669	15913025	15912669	15912720	15912875	15913025	823	187,168,168,133	36,40,66,37	193,133,136,183	67,47,57,56	304	149	0.098808343037762	0.4953826193878	0.718,0.673,0.555,0.638	0.585,0.581,0.539,0.616	0.066
824	"gene-Meis3"	"Meis3"	chrNC_000073.7	+	15912669	15913025	15912669	15912720	15912926	15913025	824	221,215,198,171	22,23,17,25	262,175,179,241	26,33,33,20	355	149	0.386103754009271	0.741488690827132	0.808,0.797,0.83,0.742	0.809,0.69,0.695,0.835	0.037
827	"gene-Stambp"	"Stambp"	chrNC_000072.7	-	83520187	83521018	83520187	83520548	83520926	83521018	827	238,226,216,261	3,1,0,0	268,236,249,255	1,0,0,0	527	149	0.21696038038848	0.636034147603978	0.957,0.985,1.0,1.0	0.987,1.0,1.0,1.0	-0.011
830	"gene-Nsg1"	"Nsg1"	chrNC_000071.7	-	38316220	38317087	38316220	38316375	38316459	38317087	830	113,120,156,123	3,3,2,8	123,119,129,128	1,4,4,6	233	149	0.915130661676914	0.999202115572178	0.96,0.962,0.98,0.908	0.987,0.95,0.954,0.932	-0.003
831	"gene-Nsg1"	"Nsg1"	chrNC_000071.7	-	38316220	38317087	38316220	38316375	38316642	38317087	831	180,209,244,208	30,31,51,22	198,218,197,205	45,25,20,31	416	149	0.669922679459476	0.92722862208924	0.682,0.707,0.631,0.772	0.612,0.757,0.779,0.703	-0.015
832	"gene-Nsg1"	"Nsg1"	chrNC_000071.7	-	38316220	38317087	38316220	38316375	38316734	38317087	832	186,210,250,211	1065,1147,1242,1198	199,219,198,206	1004,888,1044,1078	508	149	0.129941157574911	0.52350394418669	0.049,0.051,0.056,0.049	0.055,0.067,0.053,0.053	-0.006
835	"gene-Itga6"	"Itga6"	chrNC_000068.8	+	71617282	71617664	71617282	71617352	71617427	71617664	835	2,3,2,3	1,0,0,0	4,2,2,5	0,0,0,0	224	149	0.286254864376415	0.701677080559343	0.571,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.107
837	"gene-Unc13a"	"Unc13a"	chrNC_000074.7	-	72094772	72095819	72094772	72094850	72095735	72095819	837	714,844,525,532	71,95,63,68	572,432,512,474	76,69,78,83	1034	149	0.00384206679802235	0.21599974657833	0.592,0.561,0.546,0.53	0.52,0.474,0.486,0.451	0.075
838	"gene-Unc13a"	"Unc13a"	chrNC_000074.7	-	72094772	72095819	72094772	72094850	72095738	72095819	838	716,844,529,533	4,3,7,4	575,433,514,475	12,12,21,9	1037	149	0.000566275003561323	0.111840129049477	0.963,0.976,0.916,0.95	0.873,0.838,0.779,0.883	0.108
839	"gene-Uba3"	"Uba3"	chrNC_000072.7	-	97181368	97182308	97181368	97181483	97182266	97182308	839	32,46,37,36	0,1,0,1	32,37,49,40	0,0,0,0	932	149	0.0943180728038683	0.494931340750497	1.0,0.88,1.0,0.852	1.0,1.0,1.0,1.0	-0.067
843	"gene-Kcnj11"	"Kcnj11"	chrNC_000073.7	-	45746544	45750215	45746544	45749076	45750051	45750215	843	163,131,183,138	0,1,0,0	169,168,188,204	2,3,0,2	1124	149	0.0717180283476488	0.458762553580166	1.0,0.946,1.0,1.0	0.918,0.881,1.0,0.931	0.054
844	"gene-Kcnj11"	"Kcnj11"	chrNC_000073.7	-	45746544	45750215	45746544	45749306	45750051	45750215	844	87,85,117,73	2,4,5,2	111,95,122,115	2,3,1,2	894	149	0.0756953441578112	0.468641759738093	0.879,0.78,0.796,0.859	0.902,0.841,0.953,0.906	-0.072
845	"gene-Gm33148"	"Gm33148"	chrNC_000073.7	+	142167829	142168066	142167829	142167934	142168009	142168066	845	3,0,1,0	0,0,0,0	1,3,0,1	0,0,1,0	224	149	0.410938670201623	0.753160903950195	1.0,NA,1.0,NA	1.0,1.0,0.0,1.0	0.25
848	"gene-Hnrnpu"	"Hnrnpu"	chrNC_000067.7	-	178151184	178152878	178151184	178151278	178151530	178152878	848	257,343,261,283	0,0,0,1	353,326,288,357	1,0,0,0	401	149	0.999202115572178	0.999202115572178	1.0,1.0,1.0,0.991	0.992,1.0,1.0,1.0	-0.0
849	"gene-Hnrnpu"	"Hnrnpu"	chrNC_000067.7	-	178151184	178152878	178151184	178151278	178152807	178152878	849	1189,1307,1100,1113	10,2,13,5	1519,1326,1282,1404	19,8,3,8	1678	149	0.930701246552771	0.999202115572178	0.913,0.983,0.883,0.952	0.877,0.936,0.974,0.94	0.001
852	"gene-Tacc3"	"Tacc3"	chrNC_000071.7	+	33829069	33829542	33829069	33829129	33829325	33829542	852	37,11,16,14	21,23,21,29	26,23,38,42	27,32,25,41	345	149	0.329920417823809	0.722525471227019	0.432,0.171,0.248,0.173	0.294,0.237,0.396,0.307	-0.052
853	"gene-Uvssa"	"Uvssa"	chrNC_000071.7	+	33535867	33536669	33535867	33536346	33536569	33536669	853	21,21,16,25	10,9,7,4	15,13,15,16	7,8,14,8	372	149	0.0618693873216831	0.454535366866003	0.457,0.483,0.478,0.715	0.462,0.394,0.3,0.445	0.133
854	"gene-Uvssa"	"Uvssa"	chrNC_000071.7	+	33566152	33566893	33566152	33566324	33566770	33566893	854	33,13,9,11	16,17,14,17	11,24,14,18	16,10,19,11	595	149	0.544970472007018	0.84238947787147	0.341,0.161,0.139,0.139	0.147,0.375,0.156,0.291	-0.047
858	"gene-Slc5a6"	"Slc5a6"	chrNC_000071.7	-	31204973	31205423	31204973	31205143	31205309	31205423	858	0,0,0,0	6,5,6,6	0,1,0,0	1,0,4,4	315	149	0.999202115572178	0.999202115572178	0.0,0.0,0.0,0.0	0.0,1.0,0.0,0.0	-0.25
859	"gene-Ost4"	"Ost4"	chrNC_000071.7	-	31064742	31065132	31064742	31064880	31065008	31065132	859	143,103,146,125	86,65,83,78	102,90,107,109	83,79,82,86	277	149	0.00311436673310417	0.213156331334846	0.472,0.46,0.486,0.463	0.398,0.38,0.412,0.405	0.072
