ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2771	"gene-Slc4a1ap"	"Slc4a1ap"	chrNC_000071.7	+	31705954	31706025	31705957	31706025	31701013	31701257	2771	25,27,34,34	9,10,3,8	26,24,34,26	1,4,9,4	152	149	0.183294107210119	0.653414852499821	0.731,0.726,0.917,0.806	0.962,0.855,0.787,0.864	-0.072
2772	"gene-Slc4a1ap"	"Slc4a1ap"	chrNC_000071.7	+	31705954	31706025	31705957	31706025	31703523	31703610	2772	8,10,7,7	8,2,3,6	10,4,3,10	3,3,2,3	152	149	0.404025662866699	0.788236902483032	0.495,0.831,0.696,0.534	0.766,0.567,0.595,0.766	-0.034
2773	"gene-Capn15"	"Capn15"	chrNC_000083.7	-	26177340	26178707	26177340	26178703	26178780	26178959	2773	69,101,69,71	4,5,3,5	95,67,92,70	13,6,7,9	153	149	0.0142709828302272	0.346967744231669	0.944,0.952,0.957,0.933	0.877,0.916,0.928,0.883	0.045
2774	"gene-Capn15"	"Capn15"	chrNC_000083.7	-	26178780	26179537	26178780	26178959	26179623	26179785	2774	245,262,205,228	0,0,0,0	278,281,248,250	0,0,0,1	727	149	0.124932815720104	0.588871527195661	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.981	0.005
2775	"gene-Dhps"	"Dhps"	chrNC_000074.7	+	85801292	85801488	85801362	85801488	85801021	85801125	2775	2,5,3,0	80,101,95,70	12,1,5,2	100,116,132,99	219	149	0.999202115572178	0.999202115572178	0.017,0.033,0.021,0.0	0.075,0.006,0.025,0.014	-0.012
2776	"gene-Phactr3"	"Phactr3"	chrNC_000068.8	+	177969930	177969986	177969933	177969986	177944477	177944631	2776	154,161,206,168	2,1,2,2	210,178,205,195	4,1,3,2	152	149	0.59433773316837	0.90173335875221	0.987,0.994,0.99,0.988	0.981,0.994,0.985,0.99	0.002
2777	"gene-Srsf11"	"Srsf11"	chrNC_000069.7	-	157716555	157717840	157716555	157717837	157717946	157718085	2777	330,296,335,288	30,43,38,30	386,376,359,360	53,44,46,50	152	149	0.155213917310813	0.619681684421069	0.915,0.871,0.896,0.904	0.877,0.893,0.884,0.876	0.014
2778	"gene-Srsf11"	"Srsf11"	chrNC_000069.7	-	157718416	157718533	157718416	157718512	157719588	157719678	2778	26,27,40,31	273,251,217,246	47,34,39,30	271,272,300,345	170	149	0.999202115572178	0.999202115572178	0.077,0.086,0.139,0.099	0.132,0.099,0.102,0.071	-0.001
2779	"gene-Srsf11"	"Srsf11"	chrNC_000069.7	-	157728477	157728996	157728477	157728587	157729759	157729868	2779	265,342,200,248	0,0,0,7	288,234,265,255	1,2,1,2	558	149	0.207500369551488	0.673983411539334	1.0,1.0,1.0,0.904	0.987,0.969,0.986,0.971	-0.002
2780	"gene-Srsf11"	"Srsf11"	chrNC_000069.7	-	157728477	157728996	157728477	157728587	157732361	157732495	2780	264,350,207,253	177,213,228,192	285,240,263,260	163,168,167,162	558	149	0.0628284606450883	0.483697569266878	0.285,0.305,0.195,0.26	0.318,0.276,0.296,0.3	-0.036
2781	"gene-Srsf11"	"Srsf11"	chrNC_000069.7	-	157728477	157731737	157728477	157728587	157732361	157732495	2781	2699,2918,1881,1999	177,213,228,192	2317,2077,2237,2465	163,168,167,162	3299	149	0.0971011937565235	0.552162406299401	0.408,0.382,0.271,0.32	0.391,0.358,0.377,0.407	-0.038
2782	"gene-Srsf11"	"Srsf11"	chrNC_000069.7	-	157728477	157731737	157728477	157728996	157732361	157732495	2782	2446,2583,1688,1763	2,9,7,7	2040,1855,1991,2219	2,10,5,7	2890	149	0.999202115572178	0.999202115572178	0.984,0.937,0.926,0.928	0.981,0.905,0.954,0.942	-0.002
2783	"gene-Srsf11"	"Srsf11"	chrNC_000069.7	-	157729759	157731737	157729759	157729868	157732361	157732495	2783	1542,1689,1094,1126	9,3,2,5	1297,1154,1174,1355	3,2,4,5	2018	149	0.657722123385349	0.932190106851171	0.927,0.977,0.976,0.943	0.97,0.977,0.956,0.952	-0.008
2784	"gene-Srsf11"	"Srsf11"	chrNC_000069.7	-	157730334	157731737	157730334	157730398	157732361	157732495	2784	1186,1310,836,917	8,8,6,5	967,878,927,1069	9,11,6,8	1488	149	0.103760048097596	0.556683039028395	0.937,0.943,0.933,0.948	0.915,0.889,0.939,0.93	0.022
2785	"gene-Josd2"	"Josd2"	chrNC_000073.7	+	44118230	44118393	44118233	44118393	44117403	44117583	2785	2,3,13,3	0,2,1,3	7,7,9,12	0,0,0,0	152	149	0.00231157729775966	0.27494434313795	1.0,0.595,0.927,0.495	1.0,1.0,1.0,1.0	-0.246
2786	"gene-Josd2"	"Josd2"	chrNC_000073.7	+	44118230	44118393	44118233	44118393	44117403	44117614	2786	24,24,40,25	1,4,2,3	30,24,53,41	4,2,1,2	152	149	0.423898741113799	0.802815075169305	0.959,0.855,0.951,0.891	0.88,0.922,0.981,0.953	-0.02
2787	"gene-Josd2"	"Josd2"	chrNC_000073.7	+	44118230	44118393	44118233	44118393	44117729	44117841	2787	12,8,8,11	2,4,1,4	16,20,19,15	1,2,1,6	152	149	0.150275282311275	0.618400496123839	0.855,0.662,0.887,0.729	0.94,0.907,0.949,0.71	-0.093
2788	"gene-Noxo1"	"Noxo1"	chrNC_000083.7	+	24917759	24917835	24917762	24917835	24917491	24917572	2788	5,3,3,2	1,0,0,0	9,9,0,2	0,0,0,0	152	149	0.177265632690278	0.646831732879439	0.831,1.0,1.0,1.0	1.0,1.0,NA,1.0	-0.042
2789	"gene-Cfap65"	"Cfap65"	chrNC_000067.7	-	74946763	74946955	74946763	74946834	74949602	74949713	2789	5,3,0,0	0,1,0,0	0,4,4,0	1,0,0,0	270	149	0.999202115572178	0.999202115572178	1.0,0.623,NA,NA	0.0,1.0,1.0,NA	0.145
2790	"gene-Cfap65"	"Cfap65"	chrNC_000067.7	-	74949861	74949968	74949861	74949928	74950172	74950349	2790	0,1,0,0	1,1,3,1	0,0,1,0	0,1,2,0	189	149	0.793391759757381	0.999202115572178	0.0,0.441,0.0,0.0	NA,0.0,0.283,NA	-0.031
2792	"gene-Ank1"	"Ank1"	chrNC_000074.7	+	23588936	23589035	23588940	23589035	23587861	23588059	2792	31,36,20,21	3,2,0,2	8,10,12,8	1,0,0,0	153	149	0.371629507162695	0.771195452054674	0.91,0.946,1.0,0.911	0.886,1.0,1.0,1.0	-0.03
2793	"gene-Ank1"	"Ank1"	chrNC_000074.7	+	23605371	23605583	23605469	23605583	23604796	23604951	2793	41,36,34,46	0,0,1,0	48,68,24,31	1,1,0,1	247	149	0.176901964090227	0.646669457565109	1.0,1.0,0.954,1.0	0.967,0.976,1.0,0.949	0.015
2795	"gene-Eri3"	"Eri3"	chrNC_000070.7	+	117410144	117410240	117410164	117410240	117407561	117407927	2795	3,1,8,2	136,172,234,221	8,7,3,7	201,162,200,194	169	149	0.0541674066807077	0.483697569266878	0.019,0.005,0.029,0.008	0.034,0.037,0.013,0.031	-0.013
2796	"gene-Eri3"	"Eri3"	chrNC_000070.7	+	117421817	117422095	117421823	117422095	117407561	117407927	2796	10,19,12,9	2,0,1,1	18,15,13,9	2,4,0,0	155	149	0.842966902897041	0.999202115572178	0.828,1.0,0.92,0.896	0.896,0.783,1.0,1.0	-0.009
2797	"gene-Eri3"	"Eri3"	chrNC_000070.7	+	117421817	117422095	117421823	117422095	117410144	117410240	2797	161,178,207,187	36,40,69,46	198,183,212,180	54,37,45,49	155	149	0.496101991149233	0.844165506354831	0.811,0.811,0.743,0.796	0.779,0.826,0.819,0.779	-0.01
2799	"gene-Sorcs2"	"Sorcs2"	chrNC_000071.7	-	36178572	36178679	36178572	36178676	36181335	36181438	2799	5,2,5,5	11,10,12,16	6,8,3,6	18,12,13,22	152	149	0.885361165856026	0.999202115572178	0.308,0.164,0.29,0.234	0.246,0.395,0.184,0.211	-0.01
2802	"gene-Banp"	"Banp"	chrNC_000074.7	+	122705293	122705493	122705340	122705493	122702638	122702730	2802	108,102,106,69	2,6,3,1	69,68,60,63	1,4,2,2	196	149	0.836173079614835	0.999202115572178	0.976,0.928,0.964,0.981	0.981,0.928,0.958,0.96	0.005
2803	"gene-Banp"	"Banp"	chrNC_000074.7	+	122718237	122718442	122718266	122718442	122705293	122705493	2803	0,3,1,2	21,10,10,10	0,0,0,1	16,16,14,7	178	149	0.0469491251685715	0.478607412227837	0.0,0.201,0.077,0.143	0.0,0.0,0.0,0.107	0.079
2804	"gene-Banp"	"Banp"	chrNC_000074.7	+	122718237	122718442	122718266	122718442	122716693	122716810	2804	3,7,5,3	66,60,60,66	2,0,0,5	33,46,44,46	178	149	0.156201150692451	0.620858754886458	0.037,0.089,0.065,0.037	0.048,0.0,0.0,0.083	0.024
2805	"gene-Banp"	"Banp"	chrNC_000074.7	+	122733829	122733901	122733838	122733901	122732290	122732421	2805	45,44,56,38	52,47,36,36	41,52,40,49	41,36,33,31	158	149	0.227445837000387	0.688957520147367	0.449,0.469,0.595,0.499	0.485,0.577,0.533,0.598	-0.045
2809	"gene-Msantd7"	"Msantd7"	chrNC_000068.8	-	3509329	3510132	3509329	3510057	3512051	3512134	2809	11,10,6,9	2,3,8,3	7,4,6,5	6,5,8,2	224	149	0.103258294392498	0.556683039028395	0.785,0.689,0.333,0.666	0.437,0.347,0.333,0.624	0.183
2810	"gene-Atg13"	"Atg13"	chrNC_000068.8	-	91512370	91512481	91512370	91512454	91513147	91513246	2810	16,13,15,11	0,0,1,0	19,18,17,21	2,0,3,1	176	149	0.208419984026468	0.674961239966482	1.0,1.0,0.927,1.0	0.889,1.0,0.828,0.947	0.066
2811	"gene-Atg13"	"Atg13"	chrNC_000068.8	-	91512370	91512481	91512370	91512454	91515013	91515104	2811	51,43,43,46	14,17,1,7	56,44,51,65	11,8,12,12	176	149	0.85882538852708	0.999202115572178	0.755,0.682,0.973,0.848	0.812,0.823,0.783,0.821	0.005
2812	"gene-Dctn6"	"Dctn6"	chrNC_000074.7	-	34572139	34572219	34572139	34572193	34573495	34573560	2812	2,1,2,5	1,7,2,5	2,3,3,1	6,1,7,0	175	149	0.999202115572178	0.999202115572178	0.63,0.108,0.46,0.46	0.221,0.719,0.267,1.0	-0.137
2813	"gene-Dctn6"	"Dctn6"	chrNC_000074.7	-	34572139	34572252	34572139	34572193	34573495	34573560	2813	8,13,12,5	1,7,2,5	12,10,14,24	6,1,7,0	208	149	0.239306273204556	0.702387967534032	0.851,0.571,0.811,0.417	0.589,0.878,0.589,1.0	-0.102
2814	"gene-Dctn6"	"Dctn6"	chrNC_000074.7	-	34572139	34572252	34572139	34572219	34573495	34573560	2814	6,12,11,4	0,0,1,4	10,8,11,23	0,1,0,0	182	149	0.0833655692116985	0.525047746463741	1.0,1.0,0.9,0.45	1.0,0.868,1.0,1.0	-0.129
2815	"gene-Zfp408"	"Zfp408"	chrNC_000068.8	-	91477940	91478191	91477940	91478134	91478360	91478422	2815	38,33,26,37	1,2,1,3	42,45,48,39	2,2,5,2	206	149	0.579098823706203	0.895197871364831	0.965,0.923,0.95,0.899	0.938,0.942,0.874,0.934	0.012
2816	"gene-Terf2"	"Terf2"	chrNC_000074.7	-	107802148	107803631	107802148	107803628	107806000	107806101	2816	57,53,83,76	66,50,44,34	87,55,82,94	50,44,49,38	152	149	0.242312285109826	0.704922510013477	0.458,0.51,0.649,0.687	0.63,0.551,0.621,0.708	-0.051
2817	"gene-Ckap5"	"Ckap5"	chrNC_000068.8	+	91450032	91450184	91450095	91450184	91446645	91446805	2817	339,388,394,323	8,6,7,9	423,361,386,415	8,7,4,10	212	149	0.629641773758564	0.919879870770105	0.968,0.978,0.975,0.962	0.974,0.973,0.985,0.967	-0.004
2818	"gene-Tmem120b"	"Tmem120b"	chrNC_000071.7	+	123254223	123254333	123254264	123254333	123253723	123253788	2818	3,9,5,3	21,29,15,20	3,7,5,3	19,12,14,21	190	149	0.597692522784211	0.902920371284342	0.101,0.196,0.207,0.105	0.11,0.314,0.219,0.101	-0.034
2819	"gene-Celf1"	"Celf1"	chrNC_000068.8	+	90836964	90837040	90836976	90837040	90835045	90835207	2819	203,218,174,159	45,62,46,46	176,115,127,163	31,43,36,52	161	149	0.702358580017817	0.955018707984707	0.807,0.765,0.778,0.762	0.84,0.712,0.766,0.744	0.012
2820	"gene-Celf1"	"Celf1"	chrNC_000068.8	+	90839546	90839660	90839549	90839660	90838516	90838645	2820	50,62,58,69	159,141,156,154	70,47,54,54	125,143,99,132	152	149	0.294329870069584	0.732967477497394	0.236,0.301,0.267,0.305	0.354,0.244,0.348,0.286	-0.031
2821	"gene-Celf1"	"Celf1"	chrNC_000068.8	+	90843835	90849842	90846910	90849842	90843582	90843747	2821	4197,4121,3455,3807	63,58,68,67	3889,3425,3445,3808	62,53,67,72	3224	149	0.523976883095566	0.861277563964361	0.755,0.767,0.701,0.724	0.744,0.749,0.704,0.71	0.01
2825	"gene-Agbl2"	"Agbl2"	chrNC_000068.8	+	90613919	90614017	90613923	90614017	90613253	90613720	2825	0,0,1,0	0,0,0,0	0,0,0,0	0,2,0,0	153	149	NA	NA	NA,NA,1.0,NA	NA,0.0,NA,NA	1.0
2826	"gene-Agbl2"	"Agbl2"	chrNC_000068.8	+	90614329	90614469	90614405	90614469	90613904	90614017	2826	0,0,0,0	1,0,0,0	0,0,0,1	0,2,0,0	225	149	NA	NA	0.0,NA,NA,NA	NA,0.0,NA,1.0	-0.5
2829	"gene-Fnbp4"	"Fnbp4"	chrNC_000068.8	+	90598196	90599044	90598859	90599044	90597751	90597885	2829	255,378,268,272	24,35,22,29	322,298,297,305	29,32,31,29	812	149	0.620448655379297	0.915445234899443	0.661,0.665,0.691,0.632	0.671,0.631,0.637,0.659	0.013
2830	"gene-Fnbp4"	"Fnbp4"	chrNC_000068.8	+	90598386	90599044	90598859	90599044	90598196	90598299	2830	174,280,196,198	27,14,26,15	242,229,219,232	15,17,20,16	622	149	0.309666401988286	0.741497349803665	0.607,0.827,0.644,0.76	0.794,0.763,0.724,0.776	-0.055
2831	"gene-Fnbp4"	"Fnbp4"	chrNC_000068.8	+	90605093	90606565	90606248	90606565	90598859	90599044	2831	325,367,245,260	92,113,99,108	367,334,368,374	123,159,118,125	1304	149	0.681448303792669	0.943543805251387	0.288,0.271,0.22,0.216	0.254,0.194,0.263,0.255	0.007
2832	"gene-Orc4"	"Orc4"	chrNC_000068.8	-	48800197	48800257	48800197	48800254	48802573	48802660	2832	18,22,27,17	22,22,14,10	15,12,23,24	23,15,11,9	152	149	0.999202115572178	0.999202115572178	0.445,0.495,0.654,0.625	0.39,0.44,0.672,0.723	-0.002
2833	"gene-Orc4"	"Orc4"	chrNC_000068.8	-	48800197	48800306	48800197	48800254	48802573	48802660	2833	83,99,54,66	22,22,14,10	91,66,68,55	23,15,11,9	201	149	0.684837260280345	0.945707135897787	0.737,0.769,0.741,0.83	0.746,0.765,0.821,0.819	-0.018
2834	"gene-Orc4"	"Orc4"	chrNC_000068.8	-	48800197	48800306	48800197	48800257	48802573	48802660	2834	82,97,54,64	17,20,27,15	91,65,67,53	15,11,22,22	198	149	0.712511875060203	0.959903066400858	0.784,0.785,0.601,0.763	0.82,0.816,0.696,0.644	-0.011
2835	"gene-Arfgef1"	"Arfgef1"	chrNC_000067.7	-	10214942	10215082	10214942	10215029	10217627	10217760	2835	107,139,140,127	5,5,2,4	147,98,136,148	5,6,5,4	202	149	0.549584335662285	0.880114164764349	0.94,0.954,0.981,0.959	0.956,0.923,0.953,0.965	0.009
2836	"gene-Arfgef1"	"Arfgef1"	chrNC_000067.7	-	10214942	10215082	10214942	10215029	10222025	10222098	2836	27,44,38,28	2,0,0,0	39,21,38,43	0,0,0,0	202	149	0.366769582914323	0.769267917293499	0.909,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.023
2839	"gene-Tnfsfm13"	"Tnfsfm13"	chrNC_000077.7	-	69575043	69575162	69575043	69575159	69575310	69575358	2839	0,0,1,0	0,0,1,0	0,3,0,2	1,1,3,0	152	149	0.124745594042344	0.588871527195661	NA,NA,0.495,NA	0.0,0.746,0.0,1.0	0.058
2840	"gene-Tnfsfm13"	"Tnfsfm13"	chrNC_000077.7	-	69586219	69586270	69586219	69586267	69586421	69586924	2840	1,1,0,0	4,2,6,6	1,0,0,0	7,3,4,10	152	149	0.469069990702931	0.829059456011282	0.197,0.329,0.0,0.0	0.123,0.0,0.0,0.0	0.101
2841	"gene-Hyou1"	"Hyou1"	chrNC_000075.7	+	44299302	44299475	44299305	44299475	44298984	44299170	2841	85,77,94,91	5,15,2,4	83,74,98,100	14,8,2,10	152	149	0.475556377878431	0.831666717325381	0.943,0.834,0.979,0.957	0.853,0.901,0.98,0.907	0.018
2842	"gene-Gm13404"	"Gm13404"	chrNC_000068.8	+	33866870	33871492	33868522	33871492	33856816	33856881	2842	15,19,17,20	1,2,2,3	35,24,21,32	1,5,0,0	1801	149	0.0984116062715117	0.552918744993707	0.554,0.44,0.413,0.355	0.743,0.284,1.0,1.0	-0.316
2843	"gene-Gm13404"	"Gm13404"	chrNC_000068.8	+	33866870	33871492	33868787	33871492	33856816	33856881	2843	19,25,21,25	1,0,0,0	38,28,27,34	0,0,0,0	2066	149	0.271867664376052	0.725881891485035	0.578,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.106
2844	"gene-Gm13404"	"Gm13404"	chrNC_000068.8	+	33866870	33871492	33868868	33871492	33856816	33856881	2844	19,27,23,26	0,0,1,1	38,30,34,36	0,0,0,0	2147	149	0.0585528195817568	0.483697569266878	1.0,1.0,0.615,0.643	1.0,1.0,1.0,1.0	-0.185
2845	"gene-Gm13404"	"Gm13404"	chrNC_000068.8	+	33868522	33871492	33868787	33871492	33856816	33856881	2845	5,8,6,8	1,0,0,0	4,9,6,2	0,0,0,0	414	149	0.330782212890876	0.750230205175642	0.643,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.089
2846	"gene-Gm13404"	"Gm13404"	chrNC_000068.8	+	33868522	33871492	33868868	33871492	33856816	33856881	2846	5,10,8,9	0,0,1,1	4,11,13,4	0,0,0,0	495	149	0.10384629435693	0.556683039028395	1.0,1.0,0.707,0.73	1.0,1.0,1.0,1.0	-0.141
2847	"gene-Gm13404"	"Gm13404"	chrNC_000068.8	+	33868787	33871492	33868868	33871492	33856816	33856881	2847	1,2,2,1	0,0,1,1	0,2,7,2	0,0,0,0	230	149	0.0284354978273849	0.424533975859306	1.0,1.0,0.564,0.393	NA,1.0,1.0,1.0	-0.261
2849	"gene-Gm13404"	"Gm13404"	chrNC_000068.8	+	33868787	33871492	33868868	33871492	33863735	33868693	2849	0,2,2,1	0,0,0,0	1,2,7,2	0,0,0,1	230	149	0.216422983541065	0.679888519034686	NA,1.0,1.0,1.0	1.0,1.0,1.0,0.564	0.109
2850	"gene-Cib1"	"Cib1"	chrNC_000073.7	-	79877909	79878052	79877909	79878028	79878145	79878296	2850	0,1,0,1	26,37,34,31	0,0,0,0	43,30,39,39	173	149	0.0816635286092208	0.523742460769782	0.0,0.023,0.0,0.027	0.0,0.0,0.0,0.0	0.013
2851	"gene-Cib1"	"Cib1"	chrNC_000073.7	-	79878145	79878296	79878145	79878281	79880063	79880172	2851	45,14,38,25	1,0,2,0	32,27,46,47	0,0,1,0	164	149	0.241970074353888	0.704911791822996	0.976,1.0,0.945,1.0	1.0,1.0,0.977,1.0	-0.014
2859	"gene-Slc25a44"	"Slc25a44"	chrNC_000069.7	-	88323294	88323422	88323294	88323417	88327807	88328445	2859	44,57,68,53	4,2,7,2	39,57,48,60	6,9,3,8	154	149	0.0367514832194327	0.445853837712176	0.914,0.965,0.904,0.962	0.863,0.86,0.939,0.879	0.051
2860	"gene-Stk32c"	"Stk32c"	chrNC_000073.7	-	138701271	138701375	138701271	138701369	138701676	138701766	2860	78,89,67,63	2,0,0,1	43,49,81,49	1,0,0,0	155	149	0.586623036202618	0.899575135709536	0.974,1.0,1.0,0.984	0.976,1.0,1.0,1.0	-0.004
2861	"gene-Tmem268"	"Tmem268"	chrNC_000070.7	+	63479118	63479232	63479148	63479232	63472409	63476966	2861	2,1,1,0	6,2,2,2	1,5,0,1	5,0,4,0	179	149	0.537914395591548	0.871318206277682	0.217,0.294,0.294,0.0	0.143,1.0,0.0,1.0	-0.334
2862	"gene-Arhgap35"	"Arhgap35"	chrNC_000073.7	-	16295382	16299254	16295382	16299250	16332802	16332859	2862	10,7,20,10	3,0,1,0	18,7,7,13	0,0,0,1	153	149	0.332980439853705	0.751419377364863	0.764,1.0,0.951,1.0	1.0,1.0,1.0,0.927	-0.053
2863	"gene-Arhgap35"	"Arhgap35"	chrNC_000073.7	-	16295382	16299254	16295382	16299250	16348396	16349313	2863	96,111,141,106	6,5,4,15	57,68,74,70	7,10,4,1	153	149	0.762425777308378	0.987815221743185	0.94,0.956,0.972,0.873	0.888,0.869,0.947,0.986	0.013
2864	"gene-Tmem161b"	"Tmem161b"	chrNC_000079.7	+	84430633	84430981	84430829	84430981	84420289	84420446	2864	17,22,9,13	19,15,24,26	13,16,22,23	13,17,17,19	345	149	0.081988963960134	0.524125064829603	0.279,0.388,0.139,0.178	0.302,0.289,0.359,0.343	-0.077
2865	"gene-Tmem161b"	"Tmem161b"	chrNC_000079.7	+	84430633	84430981	84430867	84430981	84420289	84420446	2865	27,34,14,21	2,7,7,5	26,24,34,39	4,5,4,6	383	149	0.314244218064512	0.741497349803665	0.84,0.654,0.438,0.62	0.717,0.651,0.768,0.717	-0.075
2866	"gene-Tmem161b"	"Tmem161b"	chrNC_000079.7	+	84430633	84430981	84430870	84430981	84420289	84420446	2866	27,36,15,21	1,2,4,0	26,24,35,39	0,8,0,0	386	149	0.149921684089209	0.618400496123839	0.912,0.874,0.591,1.0	1.0,0.537,1.0,1.0	-0.04
2867	"gene-Tmem161b"	"Tmem161b"	chrNC_000079.7	+	84430829	84430981	84430867	84430981	84420289	84420446	2867	29,27,29,34	2,7,7,5	26,25,29,35	4,5,4,6	187	149	0.999202115572178	0.999202115572178	0.92,0.755,0.767,0.844	0.838,0.799,0.852,0.823	-0.006
2868	"gene-Tmem161b"	"Tmem161b"	chrNC_000079.7	+	84430829	84430981	84430870	84430981	84420289	84420446	2868	29,29,30,34	1,2,4,0	26,25,30,35	0,8,0,0	190	149	0.203263058028805	0.671566579093904	0.958,0.919,0.855,1.0	1.0,0.71,1.0,1.0	0.006
2869	"gene-Tmem161b"	"Tmem161b"	chrNC_000079.7	+	84430867	84430981	84430870	84430981	84420289	84420446	2869	2,9,8,5	1,2,4,0	4,5,5,6	0,8,0,0	152	149	0.239059571255611	0.702174974985099	0.662,0.815,0.662,1.0	1.0,0.38,1.0,1.0	-0.06
2870	"gene-Prmt2"	"Prmt2"	chrNC_000076.7	-	76044245	76044507	76044245	76044417	76045171	76045308	2870	23,52,39,42	286,307,318,318	38,32,44,45	356,263,309,310	239	149	0.820389999243604	0.999202115572178	0.048,0.096,0.071,0.076	0.062,0.071,0.082,0.083	-0.002
2871	"gene-Prmt2"	"Prmt2"	chrNC_000076.7	-	76072545	76072658	76072545	76072655	76073583	76073699	2871	68,59,79,60	188,174,222,174	66,58,60,67	167,175,178,188	152	149	0.923972739313752	0.999202115572178	0.262,0.249,0.259,0.253	0.279,0.245,0.248,0.259	-0.002
2872	"gene-Meiosin"	"Meiosin"	chrNC_000073.7	-	18834710	18834946	18834710	18834943	18835015	18835174	2872	6,2,4,2	1,1,0,1	6,3,5,11	3,1,0,0	152	149	0.583241300234099	0.897127946390761	0.855,0.662,1.0,0.662	0.662,0.746,1.0,1.0	-0.057
2873	"gene-Meiosin"	"Meiosin"	chrNC_000073.7	-	18834710	18834946	18834710	18834943	18835081	18835174	2873	2,0,0,0	0,1,0,1	2,1,0,1	5,0,3,1	152	149	0.65706533916684	0.931878054911055	1.0,0.0,NA,0.0	0.282,1.0,0.0,0.495	-0.111
2874	"gene-Meiosin"	"Meiosin"	chrNC_000073.7	-	18836828	18836935	18836828	18836899	18837614	18837708	2874	14,9,7,12	6,0,1,1	15,13,14,18	3,0,1,0	185	149	0.1522619917695	0.618400496123839	0.653,1.0,0.849,0.906	0.801,1.0,0.919,1.0	-0.078
2876	"gene-Kctd16"	"Kctd16"	chrNC_000084.7	+	40391082	40392245	40391125	40392245	40390051	40390700	2876	2,4,0,2	0,0,0,2	1,0,6,0	0,0,0,0	192	149	0.999202115572178	0.999202115572178	1.0,1.0,NA,0.437	1.0,NA,1.0,NA	-0.188
2877	"gene-Kctd16"	"Kctd16"	chrNC_000084.7	+	40391082	40392245	40391391	40392245	40390051	40390700	2877	15,16,8,15	0,0,0,0	9,5,16,3	0,0,0,1	458	149	0.330071193234287	0.750230205175642	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.494	0.127
2878	"gene-Kctd16"	"Kctd16"	chrNC_000084.7	+	40391125	40392245	40391391	40392245	40390051	40390700	2878	13,12,8,15	0,0,0,0	8,5,10,3	0,0,0,1	415	149	0.281058557803907	0.727826410077805	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.519	0.12
2879	"gene-Sipa1"	"Sipa1"	chrNC_000085.7	-	5711623	5711654	5711623	5711651	5712615	5712869	2879	1,3,3,2	4,0,0,1	1,3,2,1	0,0,0,2	152	149	0.631560590452521	0.920137222573351	0.197,1.0,1.0,0.662	1.0,1.0,1.0,0.329	-0.118
2881	"gene-Sipa1"	"Sipa1"	chrNC_000085.7	-	5711623	5711654	5711623	5711651	5713631	5713717	2881	0,4,5,2	0,1,3,0	1,4,3,3	3,1,2,0	152	149	0.883636496792211	0.999202115572178	NA,0.797,0.62,1.0	0.246,0.797,0.595,1.0	0.146
2882	"gene-Sipa1"	"Sipa1"	chrNC_000085.7	-	5711623	5711686	5711623	5711651	5713631	5713717	2882	1,3,2,0	0,1,3,0	3,0,2,1	3,1,2,0	184	149	0.636143304890432	0.922760233055037	1.0,0.708,0.351,NA	0.447,0.0,0.447,1.0	0.213
2883	"gene-Sipa1"	"Sipa1"	chrNC_000085.7	-	5711623	5711686	5711623	5711654	5713631	5713717	2883	1,3,2,0	0,4,5,2	3,0,2,1	1,4,3,3	181	149	0.999202115572178	0.999202115572178	1.0,0.382,0.248,0.0	0.712,0.0,0.354,0.215	0.087
2884	"gene-Atp6v0a1"	"Atp6v0a1"	chrNC_000077.7	+	100917485	100917589	100917503	100917589	100911879	100912008	2884	28,20,28,20	8,7,12,11	32,19,34,23	8,15,6,10	167	149	0.74922989029886	0.980216836346975	0.757,0.718,0.676,0.619	0.781,0.531,0.835,0.672	-0.012
2885	"gene-Atp6v0a1"	"Atp6v0a1"	chrNC_000077.7	+	100917485	100917589	100917506	100917589	100911879	100912008	2885	29,20,28,20	121,114,135,142	32,19,35,24	141,102,119,130	170	149	0.272946706087754	0.725885893144465	0.174,0.133,0.154,0.11	0.166,0.14,0.205,0.139	-0.02
2886	"gene-Atp6v0a1"	"Atp6v0a1"	chrNC_000077.7	+	100917503	100917589	100917506	100917589	100911879	100912008	2886	9,7,12,11	121,114,135,142	8,15,7,11	141,102,119,130	152	149	0.71876221668347	0.961937814979255	0.068,0.057,0.08,0.071	0.053,0.126,0.055,0.077	-0.009
2887	"gene-Atp6v0a1"	"Atp6v0a1"	chrNC_000077.7	+	100939191	100939351	100939243	100939351	100935341	100935449	2887	6,10,6,2	193,251,221,224	1,9,4,3	244,215,280,255	201	149	0.179441909464848	0.650854474285631	0.023,0.029,0.02,0.007	0.003,0.03,0.01,0.009	0.007
