ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2878	"gene-Usp47"	"Usp47"	chrNC_000073.7	+	111679378	111679438	111681636	111681768	111676998	111677166	111682294	111682371	2878	46,46,48,55	369,370,374,394	34,30,26,30	314,227,241,314	209	281	0.0906426030623068	0.515494666071782	0.144,0.143,0.147,0.158	0.127,0.151,0.127,0.114	0.018
2879	"gene-Tmem25"	"Tmem25"	chrNC_000075.7	-	44706978	44707009	44707292	44707424	44706706	44706807	44707620	44707911	2879	5,8,7,5	16,9,6,8	5,5,3,11	8,11,5,8	281	180	0.707706413319788	0.943262397866919	0.167,0.363,0.428,0.286	0.286,0.226,0.278,0.468	-0.004
2880	"gene-Tmem25"	"Tmem25"	chrNC_000075.7	-	44706978	44707009	44707620	44707911	44706706	44706807	44709417	44709729	2880	11,14,16,16	7,6,2,2	14,10,13,9	4,7,1,6	298	180	0.593639191938367	0.896658242710206	0.487,0.585,0.829,0.829	0.679,0.463,0.887,0.475	0.056
2881	"gene-Tmem25"	"Tmem25"	chrNC_000075.7	-	44706978	44707009	44707620	44707933	44706706	44706807	44709417	44709729	2881	1,0,0,1	7,6,2,2	1,1,0,0	4,7,1,6	298	180	0.852806391724142	0.99509714175065	0.079,0.0,0.0,0.232	0.131,0.079,0.0,0.0	0.025
2882	"gene-Tmem25"	"Tmem25"	chrNC_000075.7	-	44707292	44707424	44707620	44707911	44706978	44707009	44709417	44709729	2882	19,17,20,22	9,12,9,8	18,13,17,12	7,7,7,6	298	281	0.793766567077842	0.974784472701795	0.666,0.572,0.677,0.722	0.708,0.637,0.696,0.653	-0.014
2883	"gene-Lmbr1"	"Lmbr1"	chrNC_000071.7	-	29497820	29497947	29528799	29528903	29497149	29497218	29551764	29551904	2883	21,27,28,28	36,37,50,42	18,18,12,15	29,27,38,30	253	276	0.245873733304569	0.696994176306872	0.389,0.443,0.379,0.421	0.404,0.421,0.256,0.353	0.05
2884	"gene-Lmbr1"	"Lmbr1"	chrNC_000071.7	-	29528799	29528903	29551764	29551904	29497820	29497947	29566045	29566085	2884	33,60,53,64	33,32,32,31	51,38,48,29	31,32,24,27	289	253	0.490316605926753	0.841168059324055	0.467,0.621,0.592,0.644	0.59,0.51,0.636,0.485	0.026
2885	"gene-Lmbr1"	"Lmbr1"	chrNC_000071.7	-	29551764	29551904	29566045	29566085	29528799	29528903	29568880	29568953	2885	17,16,23,13	27,45,41,43	8,23,22,12	19,27,24,26	189	289	0.0992285304748739	0.535115265408349	0.491,0.352,0.462,0.316	0.392,0.566,0.584,0.414	-0.084
2886	"gene-Grik1"	"Grik1"	chrNC_000082.7	-	87711041	87711292	87719964	87720190	87692788	87693239	87732785	87733003	2886	16,22,19,18	7,11,20,17	32,32,28,31	16,11,10,11	298	298	0.0095292197011223	0.289116523775404	0.696,0.667,0.487,0.514	0.667,0.744,0.737,0.738	-0.131
2887	"gene-Grik1"	"Grik1"	chrNC_000082.7	-	87848222	87848480	87852895	87853063	87831042	87831224	88086472	88087104	2887	19,31,23,25	24,15,38,22	19,15,14,21	24,21,19,24	298	298	0.352289803288142	0.763640812763781	0.442,0.674,0.377,0.532	0.442,0.417,0.424,0.467	0.069
2888	"gene-Mau2"	"Mau2"	chrNC_000074.7	-	70472396	70472524	70473069	70473160	70465895	70472310	70474785	70474897	2888	129,128,133,105	181,189,152,165	129,107,111,124	173,149,180,214	240	277	0.27198807040239	0.719484688447612	0.451,0.439,0.502,0.423	0.463,0.453,0.416,0.401	0.02
2889	"gene-Mau2"	"Mau2"	chrNC_000074.7	-	70476256	70476347	70478477	70478543	70475269	70475319	70478823	70478901	2889	73,85,74,90	11,13,9,11	85,50,70,71	4,10,7,6	215	240	0.229874299622162	0.683629188346551	0.881,0.879,0.902,0.901	0.96,0.848,0.918,0.93	-0.023
2890	"gene-Mau2"	"Mau2"	chrNC_000074.7	-	70476260	70476347	70478477	70478543	70475269	70475319	70478823	70478901	2890	73,85,74,90	51,50,46,61	85,50,70,71	43,52,43,40	215	236	0.940137809269938	0.999202115572178	0.611,0.651,0.638,0.618	0.685,0.513,0.641,0.661	0.004
2891	"gene-Mau2"	"Mau2"	chrNC_000074.7	-	70476263	70476347	70478477	70478543	70475269	70475319	70478823	70478901	2891	73,85,74,90	39,76,53,60	85,50,70,71	48,53,42,54	215	233	0.785241876428039	0.970856016223146	0.67,0.548,0.602,0.619	0.657,0.506,0.644,0.588	0.011
2892	"gene-Aamdc"	"Aamdc"	chrNC_000073.7	-	97207337	97207433	97214357	97214507	97199537	97199948	97224794	97224898	2892	23,43,35,54	16,27,28,30	53,29,40,35	38,25,30,32	298	245	0.176278055320524	0.622087853002127	0.542,0.567,0.507,0.597	0.534,0.488,0.523,0.473	0.049
2893	"gene-Aamdc"	"Aamdc"	chrNC_000073.7	-	97207337	97207433	97214357	97214507	97199537	97199948	97228572	97228704	2893	9,18,20,20	16,27,28,30	32,9,19,25	36,26,30,33	298	245	0.880155457276794	0.999202115572178	0.316,0.354,0.37,0.354	0.422,0.222,0.342,0.384	0.006
2894	"gene-Aamdc"	"Aamdc"	chrNC_000073.7	-	97214357	97214507	97224794	97224898	97207337	97207433	97228572	97228704	2894	33,33,33,37	57,44,57,64	32,32,32,39	70,54,70,61	253	298	0.265537147262241	0.714372936693401	0.405,0.469,0.405,0.405	0.35,0.411,0.35,0.43	0.036
2896	"gene-Hpcal1"	"Hpcal1"	chrNC_000078.7	+	17746145	17746193	17806221	17806304	17740815	17741047	17836147	17836549	2896	0,0,2,1	0,0,0,1	0,0,1,0	0,1,0,0	197	232	0.999202115572178	0.999202115572178	NA,NA,1.0,0.541	NA,0.0,1.0,NA	0.27
2897	"gene-Aqr"	"Aqr"	chrNC_000068.8	-	113981999	113982064	113985445	113985522	113980879	113980996	113986727	113986828	2897	27,33,42,30	28,27,32,24	41,25,23,29	17,25,24,32	226	214	0.932516664910323	0.999202115572178	0.477,0.536,0.554,0.542	0.695,0.486,0.476,0.462	-0.003
2898	"gene-Ptpra"	"Ptpra"	chrNC_000068.8	+	130386868	130387003	130391404	130391530	130386340	130386417	130391610	130391762	2898	264,280,303,268	241,226,261,260	299,253,272,289	324,258,304,295	284	275	0.00347415965138409	0.288438732338767	0.515,0.545,0.529,0.5	0.472,0.487,0.464,0.487	0.045
2899	"gene-Cop1"	"Cop1"	chrNC_000067.7	+	159105658	159105716	159112117	159112232	159095678	159095755	159116474	159116610	2899	66,76,68,70	148,159,132,135	77,93,68,64	134,123,150,135	207	264	0.293809217049814	0.734012861982908	0.363,0.379,0.397,0.398	0.423,0.491,0.366,0.377	-0.03
2900	"gene-Cop1"	"Cop1"	chrNC_000067.7	+	159112117	159112232	159116474	159116610	159105658	159105716	159134142	159134286	2900	147,199,176,175	219,205,180,194	155,122,177,175	226,179,204,201	264	285	0.164055229080571	0.608989541328329	0.42,0.512,0.514,0.493	0.425,0.424,0.484,0.485	0.03
2901	"gene-Ppip5k2"	"Ppip5k2"	chrNC_000067.7	-	97644266	97644329	97645166	97645286	97640728	97640869	97647558	97647631	2901	65,73,54,67	19,19,19,12	68,52,60,45	23,16,18,13	269	212	0.404913281510444	0.796789048026121	0.729,0.752,0.691,0.815	0.7,0.719,0.724,0.732	0.028
2902	"gene-Gne"	"Gne"	chrNC_000070.7	-	44059775	44060227	44066754	44066960	44055204	44055357	44072361	44072717	2902	19,16,30,26	22,19,21,24	25,18,22,17	32,30,24,18	298	298	0.154889712949177	0.596269328417502	0.463,0.457,0.588,0.52	0.439,0.375,0.478,0.486	0.062
2903	"gene-Ddx24"	"Ddx24"	chrNC_000078.7	-	103376186	103376316	103377387	103377576	103374234	103374736	103382454	103382530	2903	145,122,167,149	127,140,168,141	172,159,159,178	154,154,174,159	298	279	0.714296929116607	0.94826100545022	0.517,0.449,0.482,0.497	0.511,0.492,0.461,0.512	-0.008
2904	"gene-Scly"	"Scly"	chrNC_000067.7	+	91228249	91228362	91230494	91230591	91226044	91226170	91232995	91233176	2904	8,11,5,15	5,5,6,18	11,8,0,9	16,3,6,5	262	246	0.606335160543455	0.903029381975888	0.6,0.674,0.439,0.439	0.392,0.715,0.0,0.628	0.104
2905	"gene-Ikzf4"	"Ikzf4"	chrNC_000076.7	-	128479562	128479634	128479743	128479837	128478497	128478602	128481589	128481844	2905	16,20,18,17	1,1,0,1	9,19,20,21	2,5,1,5	243	221	0.0210385544319387	0.338460862808153	0.936,0.948,1.0,0.939	0.804,0.776,0.948,0.793	0.125
2907	"gene-Tfdp1"	"Tfdp1"	chrNC_000074.7	+	13407042	13407109	13415088	13415195	13389664	13389739	13419458	13419580	2907	22,38,39,46	141,138,136,169	35,27,19,34	144,150,141,149	216	256	0.118795027837117	0.552898542580362	0.156,0.246,0.254,0.244	0.224,0.176,0.138,0.213	0.037
2908	"gene-Tfdp1"	"Tfdp1"	chrNC_000074.7	+	13407042	13407109	13415088	13415202	13389664	13389739	13419458	13419580	2908	22,38,39,46	24,24,26,40	35,27,19,34	34,31,22,25	216	263	0.188938677519623	0.639679415805804	0.527,0.658,0.646,0.583	0.556,0.515,0.513,0.623	0.052
2909	"gene-Tfdp1"	"Tfdp1"	chrNC_000074.7	+	13415088	13415195	13419458	13419580	13407042	13407109	13420480	13420646	2909	61,72,65,65	121,130,150,135	47,61,52,61	121,125,124,146	256	271	0.178073760322734	0.624924127561413	0.348,0.37,0.314,0.338	0.291,0.341,0.307,0.307	0.031
2910	"gene-Dcaf6"	"Dcaf6"	chrNC_000067.7	-	165198691	165198817	165201630	165201804	165195014	165195074	165216226	165216484	2910	0,0,0,0	3,3,2,0	0,1,0,0	4,2,2,1	298	275	0.13119772604953	0.568445739771524	0.0,0.0,0.0,NA	0.0,0.316,0.0,0.0	-0.079
2911	"gene-Dcaf6"	"Dcaf6"	chrNC_000067.7	-	165217982	165218102	165219707	165219801	165216226	165216484	165227222	165227437	2911	48,37,32,19	74,69,58,52	40,35,27,36	44,64,55,50	243	269	0.238396386869842	0.687263216531248	0.418,0.372,0.379,0.288	0.502,0.377,0.352,0.444	-0.054
2912	"gene-Dcaf6"	"Dcaf6"	chrNC_000067.7	-	165239032	165239168	165247679	165247793	165227222	165227437	165250424	165250610	2912	68,48,74,48	53,54,72,64	39,46,35,54	54,41,32,62	263	285	0.648373526890575	0.925866216106956	0.582,0.491,0.527,0.448	0.439,0.549,0.542,0.486	0.008
2913	"gene-Cdc42"	"Cdc42"	chrNC_000070.7	-	137050722	137051320	137054710	137054847	137049072	137049930	137056023	137056221	2913	0,0,0,0	1,1,1,1	0,2,0,1	0,0,0,3	286	298	0.0218526655016383	0.339601121882334	0.0,0.0,0.0,0.0	NA,1.0,NA,0.258	-0.629
2914	"gene-Cdc42"	"Cdc42"	chrNC_000070.7	-	137059717	137059790	137063285	137063440	137056325	137056435	137084956	137085007	2914	499,581,530,514	466,506,564,505	477,469,485,504	497,448,486,489	298	222	0.507523880321397	0.850891316621733	0.444,0.461,0.412,0.431	0.417,0.438,0.426,0.434	0.008
2915	"gene-Cdc42"	"Cdc42"	chrNC_000070.7	-	137072441	137072528	137073850	137073924	137063285	137063440	137084956	137085007	2915	0,2,0,0	6,2,10,3	4,2,0,0	8,9,7,6	223	236	0.407145160078668	0.796848594767686	0.0,0.514,0.0,0.0	0.346,0.19,0.0,0.0	-0.006
2916	"gene-Adcyap1r1"	"Adcyap1r1"	chrNC_000072.7	+	55464643	55464727	55468211	55468295	55461926	55462018	55471061	55471191	2916	3,3,1,0	75,70,72,78	1,4,3,4	55,52,51,70	233	233	0.0749057167087636	0.484528940988252	0.038,0.041,0.014,0.0	0.018,0.071,0.056,0.054	-0.026
2917	"gene-Adcyap1r1"	"Adcyap1r1"	chrNC_000072.7	+	55464643	55464727	55468214	55468295	55461926	55462018	55471061	55471191	2917	3,3,1,0	44,33,48,39	1,4,3,4	35,27,36,37	233	230	0.116273709396744	0.551086280320024	0.063,0.082,0.02,0.0	0.027,0.128,0.076,0.096	-0.04
2918	"gene-Lix1l"	"Lix1l"	chrNC_000069.7	+	96525916	96526057	96528624	96528720	96521707	96521871	96529458	96529536	2918	142,158,141,135	117,145,163,154	133,127,150,145	145,146,163,157	290	245	0.291186510399154	0.732959663490095	0.506,0.479,0.422,0.425	0.437,0.424,0.437,0.438	0.024
2919	"gene-Lix1l"	"Lix1l"	chrNC_000069.7	+	96528624	96528720	96529458	96529536	96525916	96526057	96530979	96532668	2919	113,126,134,129	125,129,138,134	131,100,127,150	129,98,114,150	245	227	0.261230372792783	0.712781789611358	0.456,0.475,0.474,0.471	0.485,0.486,0.508,0.481	-0.021
2920	"gene-Arhgap32"	"Arhgap32"	chrNC_000075.7	+	32101279	32101357	32119479	32119561	32098929	32099052	32150557	32150707	2920	31,33,41,35	22,26,42,31	13,32,20,28	21,25,18,31	227	231	0.283607960706767	0.729727170705307	0.589,0.564,0.498,0.535	0.386,0.566,0.531,0.479	0.056
2921	"gene-Ptprz1"	"Ptprz1"	chrNC_000072.7	+	23049529	23049672	23050395	23050531	23045603	23045750	23051970	23052915	2921	302,354,343,277	368,388,341,326	421,267,376,342	484,389,504,458	292	285	0.0181993049376599	0.33695012444082	0.445,0.471,0.495,0.453	0.459,0.401,0.421,0.422	0.04
2923	"gene-Gphn"	"Gphn"	chrNC_000078.7	+	78459114	78459207	78501530	78501625	78423133	78423191	78528072	78528139	2923	46,32,41,39	58,42,51,68	32,40,22,31	42,30,48,24	242	244	0.427892406225509	0.808742129219628	0.444,0.434,0.448,0.366	0.434,0.573,0.316,0.566	-0.049
2924	"gene-Gphn"	"Gphn"	chrNC_000078.7	+	78538811	78539084	78551390	78551525	78528072	78528139	78609629	78609672	2924	83,66,67,92	73,62,78,53	63,52,63,57	55,35,48,76	298	284	0.825877055894693	0.984961107102012	0.52,0.504,0.45,0.623	0.522,0.586,0.556,0.417	0.004
2925	"gene-Gphn"	"Gphn"	chrNC_000078.7	+	78551390	78551525	78609629	78609672	78538811	78539084	78637307	78637445	2925	78,49,76,54	20,34,28,24	53,45,48,49	21,15,22,21	284	192	0.919360443735201	0.999202115572178	0.725,0.493,0.647,0.603	0.63,0.67,0.596,0.612	-0.01
2926	"gene-Gphn"	"Gphn"	chrNC_000078.7	+	78569671	78569728	78579430	78579472	78551390	78551525	78607133	78607196	2926	4,4,5,6	0,0,1,0	2,1,3,0	0,0,0,0	206	191	0.414892736173819	0.79997470774459	1.0,1.0,0.823,1.0	1.0,1.0,1.0,NA	-0.044
2927	"gene-Gphn"	"Gphn"	chrNC_000078.7	+	78569671	78569728	78607133	78607196	78551390	78551525	78609629	78609672	2927	10,7,6,10	3,1,2,4	3,3,3,8	2,3,4,2	206	212	0.101255875839019	0.537211175381785	0.774,0.878,0.755,0.72	0.607,0.507,0.436,0.805	0.193
2928	"gene-Gphn"	"Gphn"	chrNC_000078.7	+	78571779	78571854	78579430	78579472	78569671	78569728	78609629	78609672	2928	0,0,0,0	0,0,1,1	0,0,0,1	0,1,0,0	224	191	0.0631452456196064	0.465772354515299	NA,NA,0.0,0.0	NA,0.0,NA,1.0	-0.5
2929	"gene-Gphn"	"Gphn"	chrNC_000078.7	+	78571779	78571854	78607133	78607196	78569671	78569728	78609629	78609672	2929	0,0,0,0	4,3,4,3	0,0,0,1	3,2,5,1	224	212	0.388380027390369	0.784666881239644	0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.486	-0.121
2930	"gene-Gphn"	"Gphn"	chrNC_000078.7	+	78579430	78579472	78607133	78607196	78569671	78569728	78609629	78609672	2930	0,0,1,1	4,3,4,3	0,1,0,0	3,2,5,1	191	212	0.740226196699664	0.956158465205709	0.0,0.0,0.217,0.27	0.0,0.357,0.0,0.0	0.033
2931	"gene-Gphn"	"Gphn"	chrNC_000078.7	+	78609629	78609672	78637307	78637445	78551390	78551525	78655918	78656011	2931	27,29,22,22	64,52,61,61	16,9,10,33	62,56,49,77	192	287	0.0499161814019763	0.449598343469164	0.387,0.455,0.35,0.35	0.278,0.194,0.234,0.39	0.112
2932	"gene-Gphn"	"Gphn"	chrNC_000078.7	+	78716597	78716662	78727064	78727168	78711264	78711338	78729491	78729588	2932	24,44,32,27	75,77,65,79	29,40,36,34	70,52,67,76	214	253	0.137661829223928	0.572483411012652	0.274,0.403,0.368,0.288	0.329,0.476,0.388,0.346	-0.052
2933	"gene-Gphn"	"Gphn"	chrNC_000078.7	+	78727064	78727168	78729491	78729588	78716597	78716662	78730551	78731538	2933	74,94,79,85	57,78,69,47	92,73,96,55	60,37,71,76	253	246	0.945404722967874	0.999202115572178	0.558,0.54,0.527,0.637	0.599,0.657,0.568,0.413	0.006
2934	"gene-R3hdm1"	"R3hdm1"	chrNC_000067.7	+	128096715	128096794	128102685	128102745	128095629	128095744	128102828	128102969	2934	71,84,55,66	42,62,44,50	62,44,59,70	47,53,56,67	228	209	0.0303626550391869	0.385465583666723	0.608,0.554,0.534,0.548	0.547,0.432,0.491,0.489	0.071
2935	"gene-R3hdm1"	"R3hdm1"	chrNC_000067.7	+	128144137	128144289	128149336	128149440	128138941	128139096	128151205	128151378	2935	183,248,170,164	136,187,166,132	247,193,226,239	166,168,182,194	298	253	0.640417824063184	0.922130149043691	0.533,0.53,0.465,0.513	0.558,0.494,0.513,0.511	-0.009
2936	"gene-R3hdm1"	"R3hdm1"	chrNC_000067.7	+	128149336	128149440	128151205	128151378	128144137	128144289	128159059	128159204	2936	164,173,175,152	303,295,251,244	188,159,200,210	309,282,337,317	253	298	0.999202115572178	0.999202115572178	0.389,0.409,0.451,0.423	0.417,0.399,0.411,0.438	0.002
2937	"gene-Phf21b"	"Phf21b"	chrNC_000081.7	-	84675983	84676142	84678096	84678119	84675554	84675630	84679280	84679335	2937	17,14,19,20	68,75,65,76	24,23,28,20	117,87,104,96	172	298	0.762259795881402	0.963277214747622	0.302,0.244,0.336,0.313	0.262,0.314,0.318,0.265	0.009
2938	"gene-Cacnb2"	"Cacnb2"	chrNC_000068.8	+	14972752	14972886	14973028	14973048	14968716	14968793	14976372	14976453	2938	12,19,11,11	2,2,3,3	12,9,7,5	1,0,2,0	283	169	0.216025183070179	0.670020395056801	0.782,0.85,0.686,0.686	0.878,1.0,0.676,1.0	-0.138
2939	"gene-Tbc1d14"	"Tbc1d14"	chrNC_000071.7	-	36664921	36665050	36671382	36671463	36652361	36652620	36676616	36676723	2939	113,138,140,134	2,5,4,2	112,95,126,121	4,4,1,5	230	278	0.48185350236988	0.837950912234456	0.986,0.971,0.977,0.988	0.971,0.966,0.993,0.967	0.006
2940	"gene-Tbc1d14"	"Tbc1d14"	chrNC_000071.7	-	36665703	36665775	36669797	36669892	36664921	36665050	36671382	36671463	2940	130,147,152,148	146,119,136,124	120,110,120,132	107,111,99,112	244	221	0.806683834226442	0.978939894005211	0.446,0.528,0.503,0.519	0.504,0.473,0.523,0.516	-0.005
2941	"gene-Tbc1d14"	"Tbc1d14"	chrNC_000071.7	-	36665703	36665775	36669797	36669892	36664921	36665050	36676616	36676723	2941	0,1,3,0	148,119,136,126	1,3,0,5	107,111,99,112	244	221	0.213802802677803	0.669309836000467	0.0,0.008,0.02,0.0	0.008,0.024,0.0,0.039	-0.011
2942	"gene-Tbc1d14"	"Tbc1d14"	chrNC_000071.7	-	36669797	36669892	36671382	36671463	36665703	36665775	36676616	36676723	2942	113,137,140,134	136,83,124,117	112,95,126,121	106,95,128,128	230	244	0.243172649817135	0.693916039233901	0.468,0.637,0.545,0.549	0.529,0.515,0.511,0.501	0.036
2943	"gene-Tbc1d14"	"Tbc1d14"	chrNC_000071.7	-	36682273	36682392	36700520	36700641	36677787	36677905	36728639	36729381	2943	20,14,26,24	0,1,0,1	24,18,24,26	2,0,2,0	270	268	0.445997366115158	0.819484194920917	1.0,0.933,1.0,0.96	0.923,1.0,0.923,1.0	0.012
2944	"gene-Zfr"	"Zfr"	chrNC_000081.7	+	12146234	12146482	12149613	12149805	12140519	12140738	12150258	12150550	2944	204,195,156,154	196,192,175,156	94,138,109,132	155,138,132,159	298	298	0.0792712015180345	0.49350722269579	0.51,0.504,0.471,0.497	0.378,0.5,0.452,0.454	0.049
2945	"gene-Ccng2"	"Ccng2"	chrNC_000071.7	+	93416480	93416618	93417123	93417261	93415431	93415656	93418652	93418903	2945	196,186,206,185	269,227,240,216	168,146,149,142	235,200,228,223	287	287	0.0105557134660278	0.293977548146984	0.422,0.45,0.462,0.461	0.417,0.422,0.395,0.389	0.043
2946	"gene-Ccng2"	"Ccng2"	chrNC_000071.7	+	93419059	93419138	93419221	93419320	93418652	93418903	93421196	93421402	2946	147,132,140,108	169,154,192,163	119,136,115,133	150,152,138,194	228	248	0.779428276585953	0.969580963113677	0.486,0.482,0.442,0.419	0.463,0.493,0.475,0.427	-0.007
2947	"gene-Wdfy3"	"Wdfy3"	chrNC_000071.7	-	102044264	102044444	102046292	102046427	102042776	102043010	102047879	102048115	2947	19,25,34,41	64,80,86,73	21,12,19,18	61,48,56,64	284	298	0.19559768156626	0.649264709688165	0.238,0.247,0.293,0.371	0.265,0.208,0.263,0.228	0.046
2948	"gene-Bcat1"	"Bcat1"	chrNC_000072.7	-	144985160	144985361	144993017	144993089	144980266	144980377	144993165	144994150	2948	32,37,38,33	145,133,149,128	33,36,28,31	129,115,124,124	221	298	0.813802649027499	0.98179816663376	0.229,0.273,0.256,0.258	0.256,0.297,0.233,0.252	-0.005
2949	"gene-Bcat1"	"Bcat1"	chrNC_000072.7	-	144985160	144985361	144993017	144993089	144980266	144980377	145021614	145021883	2949	6,5,1,0	143,133,148,128	0,1,0,1	127,115,124,123	221	298	0.106974957970561	0.541882667004508	0.054,0.048,0.009,0.0	0.0,0.012,0.0,0.011	0.022
2950	"gene-Vps39"	"Vps39"	chrNC_000068.8	-	120159053	120159196	120163870	120164000	120156486	120156630	120168946	120169067	2950	88,90,85,89	98,99,89,105	80,86,102,73	95,95,86,81	279	292	0.541486842740204	0.870592732421389	0.484,0.488,0.5,0.47	0.468,0.487,0.554,0.485	-0.013
2951	"gene-Vps39"	"Vps39"	chrNC_000068.8	-	120173673	120173772	120174605	120174700	120172464	120172557	120176098	120176141	2951	70,66,60,53	36,65,58,46	48,42,63,47	42,48,52,39	244	248	0.533099362337907	0.866618803891024	0.664,0.508,0.513,0.539	0.537,0.471,0.552,0.551	0.028
2952	"gene-Vps39"	"Vps39"	chrNC_000068.8	-	120177337	120177370	120179566	120179636	120176808	120176873	120180644	120180710	2952	0,0,0,3	0,1,0,1	0,1,1,1	1,0,0,0	219	182	0.175674778105656	0.622087853002127	NA,0.0,NA,0.714	0.0,1.0,1.0,1.0	-0.393
2953	"gene-Thumpd2"	"Thumpd2"	chrNC_000083.7	-	81336591	81336752	81338052	81338443	81331675	81334399	81340060	81340169	2953	7,2,5,7	4,3,1,7	3,9,6,5	6,0,6,3	298	298	0.722904924683499	0.951245103130538	0.636,0.4,0.833,0.5	0.333,1.0,0.5,0.625	-0.022
2955	"gene-Fcgr2b"	"Fcgr2b"	chrNC_000067.7	-	170795548	170795803	170797042	170797063	170794014	170794269	170803469	170803652	2955	1,0,0,0	3,1,1,0	0,3,0,0	0,0,0,0	170	298	0.0564518331634771	0.461472867295625	0.369,0.0,0.0,NA	NA,1.0,NA,NA	-0.877
2956	"gene-Slc4a3"	"Slc4a3"	chrNC_000067.7	+	75523415	75523565	75523876	75524042	75522909	75523026	75524587	75524865	2956	30,40,30,34	82,102,81,71	28,26,42,29	70,52,81,71	298	298	0.292162221200673	0.732959663490095	0.268,0.282,0.27,0.324	0.286,0.333,0.341,0.29	-0.026
2957	"gene-Slc4a3"	"Slc4a3"	chrNC_000067.7	+	75523415	75523565	75523876	75524176	75522917	75523026	75524587	75524865	2957	30,40,30,34	0,1,0,0	28,26,42,29	1,0,0,0	298	298	0.999202115572178	0.999202115572178	1.0,0.976,1.0,1.0	0.966,1.0,1.0,1.0	0.002
2958	"gene-Slc4a3"	"Slc4a3"	chrNC_000067.7	+	75523458	75523565	75523876	75524042	75522909	75523026	75524587	75524865	2958	8,8,8,13	82,102,81,71	12,10,7,15	70,52,81,71	256	298	0.126658902283108	0.561588769428311	0.102,0.084,0.103,0.176	0.166,0.183,0.091,0.197	-0.043
2959	"gene-Slc4a3"	"Slc4a3"	chrNC_000067.7	+	75523458	75523565	75523876	75524176	75522917	75523026	75524587	75524865	2959	8,8,8,13	0,1,0,0	12,10,7,15	1,0,0,0	256	298	0.999202115572178	0.999202115572178	1.0,0.903,1.0,1.0	0.933,1.0,1.0,1.0	-0.007
2960	"gene-Sigmar1"	"Sigmar1"	chrNC_000070.7	-	41740549	41740642	41740775	41740976	41738492	41739580	41741101	41741359	2960	34,41,59,47	26,28,32,29	48,39,42,60	31,17,26,36	298	242	0.536615024028665	0.868093938107145	0.515,0.543,0.6,0.568	0.557,0.651,0.567,0.575	-0.031
2961	"gene-Sigmar1"	"Sigmar1"	chrNC_000070.7	-	41740549	41740642	41740822	41740976	41738492	41739580	41741101	41741359	2961	33,40,61,41	26,28,32,29	46,37,38,57	31,17,26,36	298	242	0.681161418828995	0.937605342481546	0.508,0.537,0.608,0.534	0.546,0.639,0.543,0.563	-0.026
2962	"gene-Epb41l4b"	"Epb41l4b"	chrNC_000070.7	-	57019771	57019958	57024337	57024436	57016853	57016931	57027608	57027676	2962	9,3,1,5	8,13,3,4	4,6,3,6	6,9,3,3	248	298	0.426142644589573	0.807787136352287	0.575,0.217,0.286,0.6	0.445,0.445,0.546,0.706	-0.116
2963	"gene-Ist1"	"Ist1"	chrNC_000074.7	-	110402007	110402014	110403389	110403482	110397952	110399273	110404117	110404318	2963	121,193,158,115	16,14,11,6	147,135,120,154	5,10,1,11	242	156	0.0945367880489583	0.522980101558736	0.83,0.899,0.903,0.925	0.95,0.897,0.987,0.9	-0.044
2964	"gene-Ist1"	"Ist1"	chrNC_000074.7	-	110402007	110402056	110403389	110403482	110397952	110399273	110404117	110404318	2964	121,193,158,115	121,123,87,98	147,135,120,154	97,86,85,128	242	198	0.80799522646011	0.97942632231226	0.45,0.562,0.598,0.49	0.554,0.562,0.536,0.496	-0.012
2965	"gene-Epb41l3"	"Epb41l3"	chrNC_000083.7	+	69577605	69577659	69581698	69581890	69569120	69569341	69590879	69591002	2965	36,35,27,33	68,92,64,89	26,47,29,43	101,77,98,73	203	298	0.912723712915365	0.999202115572178	0.437,0.358,0.382,0.352	0.274,0.473,0.303,0.464	0.004
2966	"gene-Epb41l3"	"Epb41l3"	chrNC_000083.7	+	69577605	69577659	69581698	69581890	69569120	69569341	69591533	69591911	2966	36,37,30,33	24,20,41,33	24,48,30,45	46,25,35,27	203	298	0.817994423892697	0.983278515814105	0.688,0.731,0.518,0.595	0.434,0.738,0.557,0.71	0.023
2967	"gene-Epb41l3"	"Epb41l3"	chrNC_000083.7	+	69580876	69580912	69581095	69581161	69577605	69577659	69581698	69581890	2967	108,132,151,153	3,4,2,1	134,101,123,127	4,9,5,10	185	215	0.0109198510092748	0.295633106806654	0.977,0.975,0.989,0.994	0.975,0.929,0.966,0.937	0.032
2968	"gene-Epb41l3"	"Epb41l3"	chrNC_000083.7	+	69581698	69581890	69590879	69591002	69577605	69577659	69591533	69591911	2968	32,28,53,38	89,100,86,65	63,39,39,32	79,56,96,73	298	272	0.237822790755768	0.687263216531248	0.247,0.204,0.36,0.348	0.421,0.389,0.271,0.286	-0.052
