ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
3052	"gene-Src"	"Src"	chrNC_000068.8	+	157281120	157281197	157281125	157281197	157266763	157266855
3053	"gene-Src"	"Src"	chrNC_000068.8	+	157281120	157281197	157281125	157281197	157273534	157273635
3060	"gene-Tmeff1"	"Tmeff1"	chrNC_000070.7	+	48650294	48650418	48650300	48650418	48617231	48617331
3061	"gene-Tmeff1"	"Tmeff1"	chrNC_000070.7	+	48650294	48650418	48650300	48650418	48636839	48636988
3083	"gene-Abhd14b"	"Abhd14b"	chrNC_000075.7	+	106327112	106327430	106327202	106327430	106325410	106325527
3125	"gene-Cnot6"	"Cnot6"	chrNC_000077.7	-	49579991	49580178	49579991	49580085	49593367	49593481
3186	"gene-Tpd52l2"	"Tpd52l2"	chrNC_000068.8	+	181149958	181150060	181149965	181150060	181143697	181143846
3194	"gene-Ralgps1"	"Ralgps1"	chrNC_000068.8	-	33036581	33036665	33036581	33036662	33047783	33047941
3216	"gene-Hook2"	"Hook2"	chrNC_000074.7	+	85724832	85725020	85725011	85725020	85724628	85724766
3217	"gene-Hook2"	"Hook2"	chrNC_000074.7	+	85724832	85725020	85725014	85725020	85724628	85724766
3218	"gene-Hook2"	"Hook2"	chrNC_000074.7	+	85725011	85725020	85725014	85725020	85724628	85724766
3222	"gene-Hook2"	"Hook2"	chrNC_000074.7	+	85727783	85727866	85727787	85727866	85725118	85725153
3237	"gene-Rps6kb2"	"Rps6kb2"	chrNC_000085.7	-	4208064	4208716	4208064	4208127	4208801	4208918
3238	"gene-Rps6kb2"	"Rps6kb2"	chrNC_000085.7	-	4208064	4208716	4208064	4208362	4208849	4208918
3241	"gene-Lrrc28"	"Lrrc28"	chrNC_000073.7	-	67209605	67209812	67209605	67209717	67229437	67229501
3243	"gene-Lrrc28"	"Lrrc28"	chrNC_000073.7	-	67209605	67209812	67209605	67209717	67290851	67291088
3248	"gene-Fubp3"	"Fubp3"	chrNC_000068.8	+	31482474	31482508	31482477	31482508	31462654	31462965
3250	"gene-Fubp3"	"Fubp3"	chrNC_000068.8	+	31505509	31507533	31506190	31507533	31504722	31504794
3255	"gene-Tcf3"	"Tcf3"	chrNC_000076.7	-	80246231	80246458	80246231	80246455	80248660	80248896
3259	"gene-Trp53i11"	"Trp53i11"	chrNC_000068.8	+	93027806	93028093	93027953	93028093	93017693	93018092
3260	"gene-Trp53i11"	"Trp53i11"	chrNC_000068.8	+	93027806	93028093	93027956	93028093	93017693	93018092
3261	"gene-Trp53i11"	"Trp53i11"	chrNC_000068.8	+	93027953	93028093	93027956	93028093	93017693	93018092
3292	"gene-Rabggtb"	"Rabggtb"	chrNC_000069.7	-	153614426	153614552	153614426	153614536	153615182	153615235
3297	"gene-Dph7"	"Dph7"	chrNC_000068.8	+	24855568	24855666	24855571	24855666	24852185	24852822
3311	"gene-Rpl7a"	"Rpl7a"	chrNC_000068.8	+	26802682	26803069	26802999	26803069	26802377	26802457
3319	"gene-Hsdl1"	"Hsdl1"	chrNC_000074.7	-	120294504	120294730	120294504	120294689	120301187	120301405
3320	"gene-Hsdl1"	"Hsdl1"	chrNC_000074.7	-	120294504	120294730	120294504	120294689	120301490	120301734
3326	"gene-Zfp764l1"	"Zfp764l1"	chrNC_000073.7	-	126992172	126992286	126992172	126992283	126992379	126992834
3343	"gene-Rnf181"	"Rnf181"	chrNC_000072.7	-	72337857	72337996	72337857	72337932	72338099	72338209
3355	"gene-Crem"	"Crem"	chrNC_000084.7	-	3276693	3276775	3276693	3276729	3287903	3288092
3356	"gene-Crem"	"Crem"	chrNC_000084.7	-	3276693	3276775	3276693	3276729	3295039	3295182
3379	"gene-Iffo1"	"Iffo1"	chrNC_000072.7	+	125130369	125130465	125130372	125130465	125129576	125129734
3445	"gene-Serbp1"	"Serbp1"	chrNC_000072.7	+	67249802	67249922	67249847	67249922	67248870	67249011
3464	"gene-Grik5"	"Grik5"	chrNC_000073.7	-	24722707	24722824	24722707	24722821	24757708	24757816
3474	"gene-Ankrd16"	"Ankrd16"	chrNC_000068.8	+	11786287	11788560	11788451	11788560	11784487	11784895
3509	"gene-Sirt3"	"Sirt3"	chrNC_000073.7	-	140457869	140458058	140457869	140458050	140462070	140462222
3524	"gene-Tafazzin"	"Tafazzin"	chrNC_000086.8	+	73337833	73340182	73338507	73340182	73332267	73332320
3530	"gene-Bach2"	"Bach2"	chrNC_000070.7	+	32263644	32265702	32265641	32265702	32238573	32239089
3574	"gene-Kiz"	"Kiz"	chrNC_000068.8	+	146792413	146792508	146792442	146792508	146732900	146733204
3598	"gene-Atosb"	"Atosb"	chrNC_000070.7	-	43034658	43034764	43034658	43034761	43035835	43036804
3619	"gene-Depdc5"	"Depdc5"	chrNC_000071.7	+	33094864	33095048	33094891	33095048	33085188	33085283
3638	"gene-Rnf121"	"Rnf121"	chrNC_000073.7	-	101684513	101684668	101684513	101684622	101691833	101691871
3640	"gene-Anapc15"	"Anapc15"	chrNC_000073.7	+	101547148	101547278	101547153	101547278	101546395	101546567
3641	"gene-Anapc15"	"Anapc15"	chrNC_000073.7	+	101547148	101547278	101547153	101547278	101546939	101546994
3663	"gene-Smox"	"Smox"	chrNC_000068.8	+	131362331	131363091	131362974	131363091	131362014	131362188
3664	"gene-Smox"	"Smox"	chrNC_000068.8	+	131362841	131363091	131362974	131363091	131362014	131362188
3665	"gene-Smox"	"Smox"	chrNC_000068.8	+	131363978	131364139	131364067	131364139	131362014	131362188
3673	"gene-Mus81"	"Mus81"	chrNC_000085.7	-	5533482	5533693	5533482	5533586	5533957	5534053
3684	"gene-Doc2a"	"Doc2a"	chrNC_000073.7	+	126447586	126448034	126447744	126448034	126446524	126446692
3685	"gene-Doc2a"	"Doc2a"	chrNC_000073.7	+	126447678	126448034	126447744	126448034	126446524	126446692
3702	"gene-Zfp74"	"Zfp74"	chrNC_000073.7	-	29642915	29642970	29642915	29642965	29653279	29653579
3719	"gene-Zfp326"	"Zfp326"	chrNC_000071.7	+	106036299	106036705	106036588	106036705	106034052	106034142
3733	"gene-Lrsam1"	"Lrsam1"	chrNC_000068.8	-	32835453	32835593	32835453	32835587	32835862	32835985
3763	"gene-Ptma"	"Ptma"	chrNC_000067.7	+	86457686	86458434	86457725	86458434	86457460	86457526
3788	"gene-Gm29879"	"Gm29879"	chrNC_000069.7	+	38719363	38725891	38725766	38725891	38717756	38718228
3815	"gene-Mmaa"	"Mmaa"	chrNC_000074.7	-	80010837	80011075	80010837	80011047	80021542	80021637
3841	"gene-Phf24"	"Phf24"	chrNC_000070.7	+	42933615	42933997	42933778	42933997	42916581	42916829
3842	"gene-Phf24"	"Phf24"	chrNC_000070.7	+	42933615	42933997	42933778	42933997	42917242	42917414
3851	"gene-Rnf20"	"Rnf20"	chrNC_000070.7	+	49642051	49642184	49642065	49642184	49639848	49641974
3919	"gene-Rnf32"	"Rnf32"	chrNC_000071.7	+	29401577	29401643	29401620	29401643	29401125	29401183
3924	"gene-Mettl21c"	"Mettl21c"	chrNC_000067.7	-	44056345	44056572	44056345	44056436	44081425	44081745
3930	"gene-Anapc5"	"Anapc5"	chrNC_000071.7	-	122938513	122938695	122938513	122938656	122944307	122944498
3985	"gene-Kansl1l"	"Kansl1l"	chrNC_000067.7	-	66765845	66765967	66765845	66765964	66769188	66773478
3993	"gene-Mfsd2a"	"Mfsd2a"	chrNC_000070.7	-	122853062	122853194	122853062	122853191	122854143	122854286
4012	"gene-Ctif"	"Ctif"	chrNC_000084.7	-	75770203	75770412	75770203	75770409	75827103	75827301
4028	"gene-Mgat5"	"Mgat5"	chrNC_000067.7	+	127234370	127234753	127234373	127234753	127132704	127133164
4034	"gene-Ndufs1"	"Ndufs1"	chrNC_000067.7	-	63203888	63204054	63203888	63204019	63205449	63205526
4048	"gene-Kcnt1"	"Kcnt1"	chrNC_000068.8	+	25800837	25801368	25801014	25801368	25800277	25800298
4050	"gene-Kcnt1"	"Kcnt1"	chrNC_000068.8	+	25801004	25801368	25801014	25801368	25800277	25800298
4052	"gene-Kcnt1"	"Kcnt1"	chrNC_000068.8	+	25801014	25801368	25801037	25801368	25800277	25800298
4055	"gene-Phf14"	"Phf14"	chrNC_000072.7	+	12039209	12045763	12045583	12045763	12006983	12007105
4057	"gene-Phf14"	"Phf14"	chrNC_000072.7	+	12044463	12045763	12045583	12045763	12006983	12007105
4059	"gene-Phf14"	"Phf14"	chrNC_000072.7	+	12045583	12047943	12047825	12047943	12006983	12007105
4078	"gene-Rnasel"	"Rnasel"	chrNC_000067.7	+	153627541	153627805	153627604	153627805	153627204	153627413
4120	"gene-Polr1d"	"Polr1d"	chrNC_000071.7	+	147014142	147014503	147014145	147014503	147013524	147013711
4124	"gene-Klhl8"	"Klhl8"	chrNC_000071.7	-	104033772	104034156	104033772	104034153	104058919	104059137
4136	"gene-Clta"	"Clta"	chrNC_000070.7	+	44031399	44031435	44031426	44031435	44025448	44025560
4155	"gene-Sox5"	"Sox5"	chrNC_000072.7	-	143906522	143906646	143906522	143906643	143974005	143974178
4156	"gene-Sox5"	"Sox5"	chrNC_000072.7	-	143906522	143906646	143906522	143906643	143986994	143987081
4197	"gene-Tarbp2"	"Tarbp2"	chrNC_000081.7	+	102431283	102432112	102431619	102432112	102430858	102430986
4217	"gene-Gm26911"	"Gm26911"	chrNC_000072.7	+	101185711	101196502	101196381	101196502	101185293	101185398
4229	"gene-Gm26911"	"Gm26911"	chrNC_000072.7	+	101196661	101198198	101197503	101198198	101185711	101196502
4230	"gene-Tgfbr1"	"Tgfbr1"	chrNC_000070.7	+	47382912	47383044	47382971	47383044	47353257	47353396
4234	"gene-4933427D14Rik"	"4933427D14Rik"	chrNC_000077.7	-	72093237	72093380	72093237	72093376	72094019	72094597
4237	"gene-Fkrp"	"Fkrp"	chrNC_000073.7	-	16548988	16549051	16548988	16549048	16549185	16549483
4243	"gene-Dedd"	"Dedd"	chrNC_000067.7	+	171158820	171158853	171158824	171158853	171158074	171158175
4281	"gene-Fbxw5"	"Fbxw5"	chrNC_000068.8	+	25392868	25393057	25392882	25393057	25391947	25392163
4290	"gene-Gm30439"	"Gm30439"	chrNC_000080.7	-	111825621	111825749	111825621	111825724	111874192	111874358
4298	"gene-Zfp939"	"Zfp939"	chrNC_000073.7	+	39122281	39123689	39122285	39123689	39116765	39116858
4336	"gene-Cdin1"	"Cdin1"	chrNC_000068.8	+	115434044	115434111	115434047	115434111	115429587	115429804
4366	"gene-Rai1"	"Rai1"	chrNC_000077.7	+	60075921	60084858	60084764	60084858	60031066	60031196
4400	"gene-Ikzf4"	"Ikzf4"	chrNC_000076.7	-	128478497	128478602	128478497	128478598	128479562	128480550
4404	"gene-Ikzf4"	"Ikzf4"	chrNC_000076.7	-	128479562	128480550	128479562	128479634	128487120	128487172
4414	"gene-Racgap1"	"Racgap1"	chrNC_000081.7	-	99540763	99540852	99540763	99540848	99541302	99541404
4437	"gene-Adcyap1r1"	"Adcyap1r1"	chrNC_000072.7	+	55468211	55468295	55468214	55468295	55464643	55464727
4441	"gene-Zfp112"	"Zfp112"	chrNC_000073.7	+	23821612	23821785	23821658	23821785	23811784	23811861
4448	"gene-Phf21b"	"Phf21b"	chrNC_000081.7	-	84675554	84676142	84675554	84675630	84678096	84678119
4456	"gene-Mpv17l2"	"Mpv17l2"	chrNC_000074.7	-	71212036	71212154	71212036	71212113	71212738	71212899
4457	"gene-Mpv17l2"	"Mpv17l2"	chrNC_000074.7	-	71212036	71212154	71212036	71212113	71213013	71213184
4460	"gene-Gm35850"	"Gm35850"	chrNC_000074.7	-	91438024	91439737	91438024	91438566	91440850	91441013
4477	"gene-Slc4a3"	"Slc4a3"	chrNC_000067.7	+	75523876	75524865	75524587	75524865	75523415	75523565
4489	"gene-Ist1"	"Ist1"	chrNC_000074.7	-	110402007	110402056	110402007	110402014	110404117	110404318
4524	"gene-Ttpal"	"Ttpal"	chrNC_000068.8	+	163448947	163449594	163449128	163449594	163444207	163444589
4525	"gene-Ttpal"	"Ttpal"	chrNC_000068.8	+	163448947	163449594	163449131	163449594	163444207	163444589
4526	"gene-Ttpal"	"Ttpal"	chrNC_000068.8	+	163449128	163449594	163449131	163449594	163444207	163444589
4527	"gene-Lrch1"	"Lrch1"	chrNC_000080.7	-	75030566	75030671	75030566	75030624	75032350	75032431
4552	"gene-Man2b1"	"Man2b1"	chrNC_000074.7	+	85811236	85811443	85811269	85811443	85811029	85811146
4596	"gene-Xpo6"	"Xpo6"	chrNC_000073.7	-	125750395	125750523	125750395	125750440	125751264	125751853
4597	"gene-Xpo6"	"Xpo6"	chrNC_000073.7	-	125750395	125750523	125750395	125750440	125751997	125752451
4609	"gene-Wdr36"	"Wdr36"	chrNC_000084.7	+	32998905	32999449	32999240	32999449	32997705	32997893
4623	"gene-2310047D07Rik"	"2310047D07Rik"	chrNC_000071.7	+	149173727	149174787	149174346	149174787	149168117	149172216
4624	"gene-2310047D07Rik"	"2310047D07Rik"	chrNC_000071.7	+	149174048	149174787	149174346	149174787	149168117	149172216
4639	"gene-0610009E02Rik"	"0610009E02Rik"	chrNC_000068.8	+	26348427	26349402	26349233	26349402	26347684	26347792
4672	"gene-Appl2"	"Appl2"	chrNC_000076.7	-	83465541	83470448	83465541	83468504	83471948	83472044
4707	"gene-Chn1"	"Chn1"	chrNC_000068.8	-	73467800	73468583	73467800	73467847	73490023	73490101
4734	"gene-Ccdc30"	"Ccdc30"	chrNC_000070.7	-	119216754	119225214	119216754	119216934	119230798	119230962
4750	"gene-Speg"	"Speg"	chrNC_000067.7	+	75364441	75365748	75364444	75365748	75361471	75361631
4759	"gene-Pigf"	"Pigf"	chrNC_000083.7	-	87331092	87331341	87331092	87331252	87332341	87332796
4769	"gene-Ica1l"	"Ica1l"	chrNC_000067.7	-	60029165	60030398	60029165	60030347	60042814	60042864
4785	"gene-Tank"	"Tank"	chrNC_000068.8	+	61457246	61457358	61457249	61457358	61423397	61423552
4788	"gene-Brsk2"	"Brsk2"	chrNC_000073.7	+	141555799	141557981	141556211	141557981	141552369	141552459
4789	"gene-Brsk2"	"Brsk2"	chrNC_000073.7	+	141555799	141557981	141556211	141557981	141552656	141552751
4790	"gene-Brsk2"	"Brsk2"	chrNC_000073.7	+	141555799	141557981	141556211	141557981	141554578	141554626
4802	"gene-Gm28175"	"Gm28175"	chrNC_000067.7	+	42334719	42349170	42343010	42349170	42300312	42301158
4804	"gene-Gm28175"	"Gm28175"	chrNC_000067.7	+	42334859	42349170	42343010	42349170	42300312	42301158
4805	"gene-Gm28175"	"Gm28175"	chrNC_000067.7	+	42334907	42349170	42343010	42349170	42300312	42301158
4806	"gene-Gm28175"	"Gm28175"	chrNC_000067.7	+	42334907	42349170	42341014	42349170	42311928	42312071
4807	"gene-Gm28175"	"Gm28175"	chrNC_000067.7	+	42334907	42349170	42343010	42349170	42311928	42312071
4808	"gene-Gm28175"	"Gm28175"	chrNC_000067.7	+	42341014	42349170	42343010	42349170	42311928	42312071
4812	"gene-Gm28175"	"Gm28175"	chrNC_000067.7	+	42339411	42349170	42341014	42349170	42334719	42337937
4814	"gene-Gm28175"	"Gm28175"	chrNC_000067.7	+	42341014	42349170	42343010	42349170	42334859	42335341
4830	"gene-Atxn1"	"Atxn1"	chrNC_000079.7	-	46109930	46110051	46109930	46110048	46117049	46117676
4836	"gene-Luc7l3"	"Luc7l3"	chrNC_000077.7	-	94181898	94184104	94181898	94183858	94186745	94186906
4851	"gene-Ikbkb"	"Ikbkb"	chrNC_000074.7	-	23149227	23150678	23149227	23150475	23153705	23153833
4853	"gene-Ikbkb"	"Ikbkb"	chrNC_000074.7	-	23149227	23151508	23149227	23150678	23153705	23153833
4868	"gene-Trub1"	"Trub1"	chrNC_000085.7	+	57475605	57479437	57476440	57479437	57473504	57473644
4880	"gene-Gas2"	"Gas2"	chrNC_000073.7	+	51513745	51514117	51514029	51514117	51511559	51512098
4889	"gene-Trpm7"	"Trpm7"	chrNC_000068.8	-	126646936	126647007	126646936	126647004	126656607	126656740
4912	"gene-Map4k4"	"Map4k4"	chrNC_000067.7	+	40039690	40039909	40039783	40039909	40036180	40036342
4963	"gene-Pde4b"	"Pde4b"	chrNC_000070.7	+	102354910	102355021	102354950	102355021	102344407	102344602
4983	"gene-Paxx"	"Paxx"	chrNC_000068.8	-	25349493	25349871	25349493	25349713	25350020	25350086
4986	"gene-Paxx"	"Paxx"	chrNC_000068.8	-	25350456	25350509	25350456	25350506	25350798	25352666
5004	"gene-Cwc27"	"Cwc27"	chrNC_000079.7	-	104929006	104929167	104929006	104929158	104933771	104933851
5005	"gene-Cwc27"	"Cwc27"	chrNC_000079.7	-	104929006	104929167	104929006	104929158	104938639	104938709
5025	"gene-Glb1l"	"Glb1l"	chrNC_000067.7	-	75178042	75178262	75178042	75178117	75178693	75178734
5043	"gene-Gm20515"	"Gm20515"	chrNC_000069.7	-	34485104	34487805	34485104	34485195	34488935	34508541
5044	"gene-Gm20515"	"Gm20515"	chrNC_000069.7	-	34485104	34488499	34485104	34485195	34488935	34508541
5062	"gene-Zfp142"	"Zfp142"	chrNC_000067.7	-	74618483	74619086	74618483	74618565	74626722	74626910
5073	"gene-Mef2d"	"Mef2d"	chrNC_000069.7	+	88062984	88063169	88062987	88063169	88050010	88050806
5080	"gene-Sema6c"	"Sema6c"	chrNC_000069.7	+	95074316	95074787	95074723	95074787	95071649	95071824
5089	"gene-Gmppa"	"Gmppa"	chrNC_000067.7	+	75413381	75413482	75413421	75413482	75412604	75412837
5090	"gene-Gmppa"	"Gmppa"	chrNC_000067.7	+	75413381	75413482	75413427	75413482	75412604	75412837
5093	"gene-Gm6288"	"Gm6288"	chrNC_000072.7	-	147357305	147358097	147357305	147357580	147373691	147373829
5099	"gene-Insig2"	"Insig2"	chrNC_000067.7	-	121247325	121247701	121247325	121247634	121255249	121255407
5108	"gene-2310040G24Rik"	"2310040G24Rik"	chrNC_000072.7	-	86460357	86460699	86460357	86460681	86464776	86465209
5109	"gene-2310040G24Rik"	"2310040G24Rik"	chrNC_000072.7	-	86460357	86460699	86460357	86460681	86464983	86465209
5117	"gene-Zfp931"	"Zfp931"	chrNC_000068.8	-	177708238	177711408	177708238	177710193	177711615	177711742
5118	"gene-A630001G21Rik"	"A630001G21Rik"	chrNC_000067.7	-	85650818	85651108	85650818	85650902	85652841	85653010
5120	"gene-Zfp618"	"Zfp618"	chrNC_000070.7	+	63036782	63036866	63036785	63036866	63021750	63021840
5124	"gene-Bcl2l12"	"Bcl2l12"	chrNC_000073.7	-	44643234	44643695	44643234	44643292	44643786	44643873
5136	"gene-Acbd5"	"Acbd5"	chrNC_000068.8	+	22989573	22989776	22989576	22989776	22980487	22980594
5141	"gene-Spmip8"	"Spmip8"	chrNC_000074.7	+	96052114	96053239	96052588	96053239	96047277	96047342
5163	"gene-Jkamp"	"Jkamp"	chrNC_000078.7	+	72136088	72136180	72136106	72136180	72132347	72132447
5170	"gene-Lnx2"	"Lnx2"	chrNC_000071.7	-	146978840	146979308	146978840	146979304	147013208	147013364
5189	"gene-Tex30"	"Tex30"	chrNC_000067.7	-	44139007	44139161	44139007	44139095	44140626	44140685
5192	"gene-Tex30"	"Tex30"	chrNC_000067.7	-	44139007	44139161	44139007	44139095	44141487	44141601
5215	"gene-Tle1"	"Tle1"	chrNC_000070.7	-	72076449	72076654	72076449	72076651	72116009	72116054
5218	"gene-Tmem70"	"Tmem70"	chrNC_000067.7	+	16737888	16737997	16737891	16737997	16736573	16736931
5236	"gene-Abca17"	"Abca17"	chrNC_000083.7	-	24519264	24519420	24519264	24519399	24519808	24521366
5243	"gene-Syt2"	"Syt2"	chrNC_000067.7	+	134671238	134671367	134671247	134671367	134669547	134669714
5249	"gene-Rbm43"	"Rbm43"	chrNC_000068.8	-	51822411	51822535	51822411	51822531	51824950	51825175
5276	"gene-Ptcd3"	"Ptcd3"	chrNC_000072.7	-	71860427	71860586	71860427	71860576	71862292	71862383
5339	"gene-Gm14230"	"Gm14230"	chrNC_000068.8	-	156672625	156676510	156672625	156675346	156679742	156679833
5357	"gene-Matcap1"	"Matcap1"	chrNC_000074.7	-	106011887	106012669	106011887	106012501	106015424	106015797
5400	"gene-Zkscan6"	"Zkscan6"	chrNC_000077.7	+	65718867	65720065	65718870	65720065	65712755	65712840
5404	"gene-Abracl"	"Abracl"	chrNC_000076.7	-	17894586	17894653	17894586	17894649	17898742	17898838
5410	"gene-Snap47"	"Snap47"	chrNC_000077.7	-	59333617	59333738	59333617	59333667	59336099	59336597
5412	"gene-Snap47"	"Snap47"	chrNC_000077.7	-	59333617	59333738	59333617	59333667	59340740	59340868
5423	"gene-Zc3h11a"	"Zc3h11a"	chrNC_000067.7	-	133581710	133582176	133581710	133581770	133583082	133583136
5459	"gene-Runx1t1"	"Runx1t1"	chrNC_000070.7	+	13835563	13835770	13835632	13835770	13797031	13810118
5488	"gene-Kcnj3"	"Kcnj3"	chrNC_000068.8	+	55326792	55327914	55327157	55327914	55322064	55326522
5493	"gene-Col16a1"	"Col16a1"	chrNC_000070.7	+	129943398	129943532	129943425	129943532	129943119	129943219
5496	"gene-Rbm3"	"Rbm3"	chrNC_000086.8	-	8009485	8009571	8009485	8009568	8010811	8010918
5515	"gene-Tmem234"	"Tmem234"	chrNC_000070.7	+	129495987	129496054	129496014	129496054	129494775	129495036
5516	"gene-Tmem234"	"Tmem234"	chrNC_000070.7	+	129495987	129496054	129496014	129496054	129495199	129495326
5517	"gene-Tmem234"	"Tmem234"	chrNC_000070.7	+	129495987	129496054	129496014	129496054	129495662	129495754
5529	"gene-Stau2"	"Stau2"	chrNC_000067.7	-	16588608	16588645	16588608	16588640	16589396	16589599
5530	"gene-Slc38a9"	"Slc38a9"	chrNC_000079.7	+	112820595	112822732	112822468	112822732	112806120	112806265
5532	"gene-Slc38a9"	"Slc38a9"	chrNC_000079.7	+	112822468	112822732	112822599	112822732	112806120	112806265
5543	"gene-Slc7a4"	"Slc7a4"	chrNC_000082.7	-	17392815	17393832	17392815	17393829	17394295	17394535
5558	"gene-Uckl1"	"Uckl1"	chrNC_000068.8	-	181216639	181216830	181216639	181216827	181223195	181223820
5581	"gene-Lins1"	"Lins1"	chrNC_000073.7	+	66359906	66360494	66359977	66360494	66358386	66358476
5583	"gene-Lins1"	"Lins1"	chrNC_000073.7	+	66359906	66360494	66359977	66360494	66359041	66359243
5595	"gene-Ankzf1"	"Ankzf1"	chrNC_000067.7	+	75175423	75176031	75175707	75176031	75175120	75175288
5597	"gene-Ankzf1"	"Ankzf1"	chrNC_000067.7	+	75175707	75176031	75175841	75176031	75175120	75175288
5601	"gene-Kcnq2"	"Kcnq2"	chrNC_000068.8	-	180730139	180730363	180730139	180730327	180776589	180777082
5629	"gene-Zfp346"	"Zfp346"	chrNC_000079.7	+	55270094	55270328	55270142	55270328	55260848	55260952
5646	"gene-Usp35"	"Usp35"	chrNC_000073.7	-	96963940	96964385	96963940	96964134	96969173	96969332
5651	"gene-Gipr"	"Gipr"	chrNC_000073.7	-	18898444	18898585	18898444	18898547	18899986	18900133
5652	"gene-Gipr"	"Gipr"	chrNC_000073.7	-	18899986	18900133	18899986	18900050	18902554	18904173
5654	"gene-Arvcf"	"Arvcf"	chrNC_000082.7	+	18214823	18214982	18214829	18214982	18207024	18207255
5660	"gene-Plxnb1"	"Plxnb1"	chrNC_000075.7	+	108927569	108928391	108928338	108928391	108924622	108924713
5661	"gene-Plxnb1"	"Plxnb1"	chrNC_000075.7	+	108927569	108928391	108928338	108928391	108925023	108925302
5662	"gene-Plxnb1"	"Plxnb1"	chrNC_000075.7	+	108927569	108928391	108928338	108928391	108925338	108925882
5663	"gene-Plxnb1"	"Plxnb1"	chrNC_000075.7	+	108927569	108928391	108928338	108928391	108926937	108927426
5674	"gene-Tsga10"	"Tsga10"	chrNC_000067.7	-	37880265	37880433	37880265	37880389	37888311	37888527
5675	"gene-Tsga10"	"Tsga10"	chrNC_000067.7	-	37880265	37881601	37880265	37880389	37888311	37888527
5676	"gene-Tsga10"	"Tsga10"	chrNC_000067.7	-	37880265	37881601	37880265	37880433	37888311	37888527
5683	"gene-Cyb561d1"	"Cyb561d1"	chrNC_000069.7	-	108107440	108107586	108107440	108107478	108109454	108109542
5699	"gene-Nop58"	"Nop58"	chrNC_000067.7	+	59744751	59744915	59744886	59744915	59743221	59743367
5750	"gene-Ggt7"	"Ggt7"	chrNC_000068.8	-	155345047	155345156	155345047	155345121	155345331	155345525
5751	"gene-Ggt7"	"Ggt7"	chrNC_000068.8	-	155345331	155345441	155345331	155345399	155346611	155346741
5752	"gene-Ggt7"	"Ggt7"	chrNC_000068.8	-	155345047	155345156	155345047	155345121	155346623	155346741
5795	"gene-Snhg17"	"Snhg17"	chrNC_000068.8	-	158201101	158201352	158201101	158201251	158202378	158202519
5796	"gene-Snhg17"	"Snhg17"	chrNC_000068.8	-	158201101	158201352	158201101	158201251	158202383	158202519
5826	"gene-Fancc"	"Fancc"	chrNC_000079.7	-	63550655	63550891	63550655	63550852	63551915	63553572
5828	"gene-Fancc"	"Fancc"	chrNC_000079.7	-	63550655	63550891	63550655	63550852	63578898	63579176
5838	"gene-Map2"	"Map2"	chrNC_000067.7	+	66455890	66456025	66455893	66456025	66440602	66440680
5840	"gene-Map2"	"Map2"	chrNC_000067.7	+	66455890	66456025	66455893	66456025	66451565	66455306
5842	"gene-Map2"	"Map2"	chrNC_000067.7	+	66459293	66459355	66459296	66459355	66455502	66455709
5912	"gene-Mfsd10"	"Mfsd10"	chrNC_000071.7	-	34792952	34793107	34792952	34793086	34793364	34793468
5914	"gene-Mfsd10"	"Mfsd10"	chrNC_000071.7	-	34792952	34793111	34792952	34793107	34793364	34793468
5919	"gene-Mfsd10"	"Mfsd10"	chrNC_000071.7	-	34793937	34794169	34793937	34794127	34794442	34794502
5920	"gene-Mfsd10"	"Mfsd10"	chrNC_000071.7	-	34793937	34794169	34793937	34794130	34794442	34794502
5930	"gene-Sdf2"	"Sdf2"	chrNC_000077.7	+	78145676	78146310	78145815	78146310	78141841	78142038
5939	"gene-Eno2"	"Eno2"	chrNC_000072.7	-	124745200	124745300	124745200	124745297	124746399	124746489
5940	"gene-Eno2"	"Eno2"	chrNC_000072.7	-	124745200	124745683	124745200	124745297	124746399	124746489
5949	"gene-Stau1"	"Stau1"	chrNC_000068.8	-	166795127	166795271	166795127	166795265	166801942	166802041
5952	"gene-Dhrs1"	"Dhrs1"	chrNC_000080.7	-	55982374	55982614	55982374	55982545	55982897	55983141
5954	"gene-Pygo2"	"Pygo2"	chrNC_000069.7	+	89338326	89338483	89338330	89338483	89337587	89337760
5977	"gene-Mrpl4"	"Mrpl4"	chrNC_000075.7	+	20918559	20918836	20918729	20918836	20918122	20918152
5979	"gene-Mrpl4"	"Mrpl4"	chrNC_000075.7	+	20918623	20918836	20918729	20918836	20918122	20918152
5980	"gene-Mrpl4"	"Mrpl4"	chrNC_000075.7	+	20918659	20918836	20918729	20918836	20918122	20918152
5993	"gene-2700097O09Rik"	"2700097O09Rik"	chrNC_000078.7	-	55100085	55104137	55100085	55100192	55109772	55109894
6022	"gene-E230029C05Rik"	"E230029C05Rik"	chrNC_000073.7	+	89697870	89698279	89697902	89698279	89689937	89690057
6038	"gene-Nbea"	"Nbea"	chrNC_000069.7	-	55554776	55554969	55554776	55554954	55572994	55573162
6041	"gene-Etv3"	"Etv3"	chrNC_000069.7	+	87434564	87434623	87434567	87434623	87432890	87433285
6045	"gene-Cc2d1b"	"Cc2d1b"	chrNC_000070.7	+	108485759	108485905	108485779	108485905	108485601	108485672
6092	"gene-Mtg2"	"Mtg2"	chrNC_000068.8	+	179713582	179713679	179713586	179713679	179712385	179712408
