ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
627	"gene-Med1"	"Med1"	chrNC_000077.7	-	98042979	98048960	98042979	98045732	98046002	98048960	627	107,128,114,88	4,2,0,1	119,85,141,133	3,2,3,1	309	39	0.999202115572178	0.999202115572178	0.771,0.89,1.0,0.917	0.834,0.843,0.856,0.944	0.025
629	"gene-Med1"	"Med1"	chrNC_000077.7	-	98042979	98049295	98042979	98045075	98046002	98049295	629	365,395,405,350	0,0,1,0	423,363,399,421	0,0,0,0	966	39	0.292355790874517	0.699130104877494	1.0,1.0,0.942,1.0	1.0,1.0,1.0,1.0	-0.014
630	"gene-Med1"	"Med1"	chrNC_000077.7	-	98042979	98049295	98042979	98043789	98049154	98049295	630	2337,2502,2345,2186	0,0,2,3	2362,2161,2209,2412	1,2,1,1	5404	39	0.693717480135143	0.949368985522189	1.0,1.0,0.894,0.84	0.945,0.886,0.941,0.946	0.004
631	"gene-Med1"	"Med1"	chrNC_000077.7	-	98042979	98049295	98042979	98043951	98049154	98049295	631	2239,2398,2222,2090	3,8,8,3	2247,2044,2100,2251	4,6,5,7	5242	39	0.999202115572178	0.999202115572178	0.847,0.69,0.674,0.838	0.807,0.717,0.758,0.705	0.015
632	"gene-Med1"	"Med1"	chrNC_000077.7	-	98042979	98049295	98042979	98045075	98049154	98049295	632	1684,1856,1690,1600	1,0,2,2	1677,1475,1487,1650	2,5,0,1	4118	39	0.608544055702932	0.893978675744076	0.941,1.0,0.889,0.883	0.888,0.736,1.0,0.94	0.037
633	"gene-Med1"	"Med1"	chrNC_000077.7	-	98042979	98049295	98042979	98045732	98049154	98049295	633	1426,1589,1399,1338	0,0,1,1	1373,1197,1229,1362	0,6,0,0	3461	39	0.999202115572178	0.999202115572178	1.0,1.0,0.94,0.938	1.0,0.692,1.0,1.0	0.046
634	"gene-Med1"	"Med1"	chrNC_000077.7	-	98042979	98049295	98042979	98048960	98049154	98049295	634	90,98,105,102	10,14,10,10	83,52,91,76	13,11,7,12	233	39	0.285874406325689	0.693629408762504	0.601,0.54,0.637,0.631	0.517,0.442,0.685,0.515	0.062
638	"gene-Hmgxb4"	"Hmgxb4"	chrNC_000074.7	+	75726187	75726519	75726187	75726336	75726440	75726519	638	33,17,23,17	41,50,54,68	19,23,14,13	40,35,35,48	143	39	0.869153596504321	0.999202115572178	0.18,0.085,0.104,0.064	0.115,0.152,0.098,0.069	-0.0
645	"gene-Gm15411"	"Gm15411"	chrNC_000071.7	-	148890550	148892011	148890550	148891482	148891775	148892011	645	0,0,1,1	0,0,0,0	2,0,1,2	0,1,0,0	332	39	0.986728543603923	0.999202115572178	NA,NA,1.0,1.0	1.0,0.0,1.0,1.0	0.25
647	"gene-Trps1"	"Trps1"	chrNC_000081.7	-	50694224	50695354	50694224	50694402	50695002	50695354	647	79,59,55,73	0,0,0,1	55,47,45,55	1,0,0,0	639	39	0.843554068481211	0.999202115572178	1.0,1.0,1.0,0.817	0.77,1.0,1.0,1.0	0.012
648	"gene-Slc46a3"	"Slc46a3"	chrNC_000071.7	-	147815221	147816024	147815221	147815898	147815952	147816024	648	2,7,1,5	2,6,2,4	4,0,1,7	5,6,0,3	93	39	0.777673443056615	0.983973765086122	0.295,0.329,0.173,0.344	0.251,0.0,1.0,0.495	-0.151
649	"gene-Pan3"	"Pan3"	chrNC_000071.7	+	147363017	147367819	147363017	147367620	147367692	147367819	649	5,2,3,8	1,0,0,0	2,2,5,3	0,0,0,0	111	39	0.368714303241926	0.739541582433663	0.637,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.091
650	"gene-Pan3"	"Pan3"	chrNC_000071.7	+	147482415	147485306	147482415	147482545	147483174	147485306	650	311,399,358,306	13,7,13,17	363,344,364,351	25,20,25,30	668	39	0.00117634792640187	0.164688709696261	0.583,0.769,0.617,0.512	0.459,0.501,0.459,0.406	0.164
653	"gene-Adam11"	"Adam11"	chrNC_000077.7	+	102662740	102662938	102662740	102662807	102662870	102662938	653	12,34,17,21	24,51,45,23	27,19,10,12	39,41,26,42	102	39	0.244628545981251	0.664691569580081	0.16,0.203,0.126,0.259	0.209,0.151,0.128,0.098	0.041
654	"gene-Adam11"	"Adam11"	chrNC_000077.7	+	102668456	102671088	102668456	102668474	102668956	102671088	654	82,162,141,127	44,79,69,59	187,128,130,154	72,80,62,66	521	39	0.655576870481909	0.921956422576266	0.122,0.133,0.133,0.139	0.163,0.107,0.136,0.149	-0.007
655	"gene-Map6"	"Map6"	chrNC_000073.7	+	98969705	98970492	98969705	98969791	98970300	98970492	655	105,223,153,121	14,11,13,15	115,89,153,94	25,27,13,13	548	39	0.0711327261080056	0.453191359918922	0.348,0.591,0.456,0.365	0.247,0.19,0.456,0.34	0.132
656	"gene-Map6"	"Map6"	chrNC_000073.7	+	98969705	98970492	98969705	98969791	98970305	98970492	656	105,226,153,121	5,6,7,4	116,89,153,97	3,2,11,4	553	39	0.700538440574392	0.95431627475974	0.597,0.727,0.607,0.681	0.732,0.758,0.495,0.631	-0.001
657	"gene-Map6"	"Map6"	chrNC_000073.7	+	98969705	98970492	98969705	98969791	98970372	98970492	657	129,258,167,137	6,0,1,1	125,109,170,114	1,2,4,5	620	39	0.14477269138546	0.553019830667516	0.575,1.0,0.913,0.896	0.887,0.774,0.728,0.589	0.101
659	"gene-Hnrnpd"	"Hnrnpd"	chrNC_000071.7	-	100103793	100110063	100103793	100109192	100109956	100110063	659	374,446,485,312	5,1,4,2	313,371,345,402	6,7,14,10	803	39	0.00216084412110584	0.19372449982787	0.784,0.956,0.855,0.883	0.717,0.72,0.545,0.661	0.209
660	"gene-Uggt2"	"Uggt2"	chrNC_000080.7	-	119244556	119245351	119244556	119244739	119245135	119245351	660	58,78,67,65	1,1,1,4	75,80,70,58	2,2,1,2	435	39	0.999202115572178	0.999202115572178	0.839,0.875,0.857,0.593	0.771,0.782,0.863,0.722	0.006
661	"gene-Uggt2"	"Uggt2"	chrNC_000080.7	-	119244556	119245351	119244556	119244739	119245229	119245351	661	77,99,86,79	2,3,0,1	84,96,82,73	5,1,0,0	529	39	0.584926674670225	0.878824503004918	0.739,0.709,1.0,0.853	0.553,0.876,1.0,1.0	-0.032
662	"gene-Pms2"	"Pms2"	chrNC_000071.7	+	143878777	143881459	143878777	143878846	143881285	143881459	662	87,86,88,68	1,0,3,1	75,86,131,74	1,1,2,0	2478	39	0.640577862457359	0.913247461751835	0.578,1.0,0.316,0.517	0.541,0.575,0.508,1.0	-0.053
663	"gene-Pms2"	"Pms2"	chrNC_000071.7	+	143878777	143881459	143878777	143880269	143881285	143881459	663	35,49,51,42	1,0,0,0	42,37,85,40	1,0,0,0	1055	39	0.920283872674065	0.999202115572178	0.564,1.0,1.0,1.0	0.608,1.0,1.0,1.0	-0.011
664	"gene-Nfkbid"	"Nfkbid"	chrNC_000073.7	+	30121821	30122928	30121821	30121939	30122827	30122928	664	19,8,17,8	0,0,1,0	4,11,17,5	1,0,1,3	927	39	0.195102770012134	0.60969615628792	1.0,1.0,0.417,1.0	0.144,1.0,0.417,0.066	0.447
665	"gene-Noc2l"	"Noc2l"	chrNC_000070.7	+	156320471	156320782	156320471	156320527	156320611	156320782	665	12,2,12,3	24,9,9,17	3,1,7,5	11,12,26,7	123	39	0.30305957967892	0.704204832448942	0.137,0.066,0.297,0.053	0.08,0.026,0.079,0.185	0.046
666	"gene-Plekhg4"	"Plekhg4"	chrNC_000074.7	+	106108265	106108688	106108265	106108490	106108572	106108688	666	5,4,5,2	10,11,11,10	7,2,7,7	7,13,7,8	121	39	0.240328589363308	0.660057521411965	0.139,0.105,0.128,0.061	0.244,0.047,0.244,0.22	-0.08
667	"gene-Plekhg4"	"Plekhg4"	chrNC_000074.7	+	106108572	106109492	106108572	106108688	106108867	106109492	667	18,31,6,18	7,4,13,8	19,6,9,12	15,7,7,15	218	39	0.0873421503050329	0.474782606603006	0.315,0.581,0.076,0.287	0.185,0.133,0.187,0.125	0.157
668	"gene-Zfp12"	"Zfp12"	chrNC_000071.7	+	143220909	143222071	143220909	143221134	143222008	143222071	668	49,59,40,40	50,40,22,44	43,61,40,39	21,28,21,37	913	39	0.0531118565372258	0.445974464859407	0.04,0.059,0.072,0.037	0.08,0.085,0.075,0.043	-0.019
669	"gene-Zfp12"	"Zfp12"	chrNC_000071.7	+	143229816	143233712	143229816	143230119	143230316	143233712	669	155,145,190,152	2,3,4,2	122,130,158,125	4,1,6,1	236	39	0.602439357341611	0.888325739394914	0.928,0.889,0.887,0.926	0.834,0.956,0.813,0.954	0.018
670	"gene-Gm32247"	"Gm32247"	chrNC_000072.7	+	97596315	97602059	97596315	97596520	97601840	97602059	670	72,54,50,44	0,2,0,0	71,76,83,82	0,0,7,0	5359	39	0.702444943671366	0.95431627475974	1.0,0.164,1.0,1.0	1.0,1.0,0.079,1.0	0.021
673	"gene-Nr6a1os"	"Nr6a1os"	chrNC_000068.8	+	38762986	38767515	38762986	38763066	38763209	38767515	673	15,17,17,8	0,0,0,1	23,16,12,14	0,0,0,0	182	39	0.336062942032693	0.717754567270434	1.0,1.0,1.0,0.632	1.0,1.0,1.0,1.0	-0.092
674	"gene-Med7"	"Med7"	chrNC_000077.7	+	46330632	46330802	46330632	46330651	46330720	46330802	674	84,69,59,67	2,0,0,0	62,53,40,66	4,0,0,3	108	39	0.152679524393182	0.558169123569456	0.938,1.0,1.0,1.0	0.848,1.0,1.0,0.888	0.05
677	"gene-Get4"	"Get4"	chrNC_000071.7	+	139252758	139253057	139252758	139252899	139252981	139253057	677	39,41,37,37	112,72,110,75	66,44,54,63	115,99,112,111	121	39	0.0923898110383823	0.474782606603006	0.101,0.155,0.098,0.137	0.156,0.125,0.134,0.155	-0.02
678	"gene-Zfp157"	"Zfp157"	chrNC_000071.7	+	138445776	138452192	138445776	138445869	138452054	138452192	678	728,1104,1085,770	1,0,3,3	716,810,783,850	0,0,0,3	6224	39	0.208746717480245	0.629161258282761	0.82,1.0,0.694,0.617	1.0,1.0,1.0,0.64	-0.127
679	"gene-Gpc2"	"Gpc2"	chrNC_000071.7	-	138274845	138275749	138274845	138275008	138275108	138275749	679	253,428,413,238	25,51,57,42	331,412,309,373	59,43,52,63	139	39	0.272955040167773	0.690076052689616	0.74,0.702,0.67,0.614	0.612,0.729,0.625,0.624	0.034
680	"gene-Gpc2"	"Gpc2"	chrNC_000071.7	-	138274845	138275749	138274845	138275008	138275668	138275749	680	866,1473,1292,932	437,376,418,440	1187,1316,1077,1414	465,424,454,483	699	39	0.877477294702604	0.999202115572178	0.1,0.179,0.147,0.106	0.125,0.148,0.117,0.14	0.001
681	"gene-Gpc2"	"Gpc2"	chrNC_000071.7	-	138277100	138277829	138277100	138277259	138277641	138277829	681	337,505,450,327	7,6,12,10	399,354,421,392	20,9,16,13	421	39	0.0222233003846216	0.315864167903251	0.817,0.886,0.776,0.752	0.649,0.785,0.709,0.736	0.088
687	"gene-Mepce"	"Mepce"	chrNC_000071.7	-	137780167	137780983	137780167	137780746	137780856	137780983	687	7,3,4,4	101,82,78,87	2,2,2,4	100,114,125,139	149	39	0.00921454861833915	0.249574604979999	0.018,0.009,0.013,0.012	0.005,0.005,0.004,0.007	0.008
688	"gene-Mepce"	"Mepce"	chrNC_000071.7	-	137782722	137784922	137782722	137783803	137784855	137784922	688	301,253,257,291	0,0,0,0	245,246,250,253	1,1,0,0	1091	39	0.00444232610086659	0.217925669261083	1.0,1.0,1.0,1.0	0.898,0.898,1.0,1.0	0.051
689	"gene-Acox3"	"Acox3"	chrNC_000071.7	+	35767079	35771145	35767079	35767166	35769358	35771145	689	101,151,175,126	13,11,17,16	171,162,156,139	37,38,14,25	2231	39	0.0501494597140562	0.445974464859407	0.12,0.194,0.153,0.121	0.075,0.069,0.163,0.089	0.048
691	"gene-Caly"	"Caly"	chrNC_000073.7	-	139649792	139650577	139649792	139649946	139650224	139650577	691	28,50,37,33	126,144,107,115	42,15,51,35	106,110,148,131	317	39	0.655178838824807	0.921956422576266	0.027,0.041,0.041,0.034	0.046,0.016,0.041,0.032	0.002
692	"gene-Ache"	"Ache"	chrNC_000071.7	+	137291429	137292728	137291429	137291599	137291715	137292728	692	7,8,3,3	1,0,0,0	3,9,3,2	0,0,1,0	155	39	0.999202115572178	0.999202115572178	0.638,1.0,1.0,1.0	1.0,1.0,0.43,1.0	0.052
693	"gene-Ache"	"Ache"	chrNC_000071.7	+	137291429	137292728	137291429	137291599	137292378	137292728	693	19,31,29,11	13,14,24,32	11,24,20,20	15,17,29,35	818	39	0.334816837880998	0.717754567270434	0.065,0.095,0.054,0.016	0.034,0.063,0.032,0.027	0.018
698	"gene-Dmac2l"	"Dmac2l"	chrNC_000078.7	+	69771718	69772328	69771718	69771788	69772228	69772328	698	51,41,39,44	0,2,0,4	42,44,50,51	4,1,2,1	479	39	0.481104327510739	0.811053287813736	1.0,0.625,1.0,0.472	0.461,0.782,0.671,0.806	0.094
700	"gene-Mettl27"	"Mettl27"	chrNC_000071.7	+	134969310	134971335	134969310	134969547	134969745	134971335	700	14,23,12,17	0,0,4,3	20,28,15,35	0,0,0,1	237	39	0.0151803536635581	0.277454343041303	1.0,1.0,0.331,0.483	1.0,1.0,1.0,0.852	-0.259
705	"gene-Cep295"	"Cep295"	chrNC_000075.7	-	15262986	15264395	15262986	15263111	15264194	15264395	705	31,18,27,10	29,18,33,21	19,21,28,12	27,18,13,28	1122	39	0.778399409317674	0.983973765086122	0.036,0.034,0.028,0.016	0.024,0.039,0.07,0.015	-0.009
706	"gene-Gtf2ird1"	"Gtf2ird1"	chrNC_000071.7	-	134386514	134387972	134386514	134386747	134387841	134387972	706	355,445,373,334	0,2,0,0	498,448,484,513	2,2,2,3	1133	39	0.0252382813958932	0.324092760341309	1.0,0.885,1.0,1.0	0.896,0.885,0.893,0.855	0.089
707	"gene-Gtf2ird1"	"Gtf2ird1"	chrNC_000071.7	-	134386514	134387972	134386514	134386750	134387841	134387972	707	355,445,372,334	20,14,9,6	498,448,484,513	23,13,12,9	1130	39	0.621353593198413	0.899116310571347	0.38,0.523,0.588,0.658	0.428,0.543,0.582,0.663	-0.017
708	"gene-Phkg1"	"Phkg1"	chrNC_000071.7	-	129895036	129895866	129895036	129895127	129895702	129895866	708	0,0,2,0	0,0,0,0	0,1,0,0	0,0,2,0	614	39	0.0543302211307584	0.445974464859407	NA,NA,1.0,NA	NA,1.0,0.0,NA	0.5
709	"gene-Cfap96"	"Cfap96"	chrNC_000074.7	-	46426540	46428289	46426540	46426717	46428115	46428289	709	55,83,63,100	0,1,2,0	95,83,77,93	0,2,2,2	1437	39	0.531427267822302	0.842058612413227	1.0,0.693,0.461,1.0	1.0,0.53,0.511,0.558	0.139
710	"gene-Sfswap"	"Sfswap"	chrNC_000071.7	+	129578285	129581169	129578285	129580657	129581046	129581169	710	243,341,278,248	15,8,20,13	237,240,257,306	17,12,21,15	428	39	0.274380370637499	0.690076052689616	0.596,0.795,0.559,0.635	0.56,0.646,0.527,0.65	0.05
712	"gene-C87436"	"C87436"	chrNC_000072.7	+	86415591	86416240	86415591	86415829	86416109	86416240	712	40,49,62,46	0,0,1,0	68,58,41,22	0,0,0,0	319	39	0.307898239067603	0.704253631417228	1.0,1.0,0.883,1.0	1.0,1.0,1.0,1.0	-0.029
714	"gene-Atxn2"	"Atxn2"	chrNC_000071.7	+	121949447	121951616	121949447	121949675	121951447	121951616	714	387,533,340,337	39,56,51,62	403,429,362,396	58,78,77,70	1811	39	0.0387800132612619	0.39504415536946	0.176,0.17,0.126,0.105	0.13,0.106,0.092,0.109	0.035
717	"gene-Mlxipl"	"Mlxipl"	chrNC_000071.7	+	135162105	135162513	135162105	135162262	135162397	135162513	717	1,1,2,0	0,0,1,1	1,6,1,4	1,2,3,0	174	39	0.999202115572178	0.999202115572178	1.0,1.0,0.31,0.0	0.183,0.402,0.07,1.0	0.164
720	"gene-Mlxipl"	"Mlxipl"	chrNC_000071.7	+	135162607	135162975	135162607	135162727	135162822	135162975	720	1,1,2,2	0,0,0,0	0,0,1,3	0,3,0,0	134	39	0.999202115572178	0.999202115572178	1.0,1.0,1.0,1.0	NA,0.0,1.0,1.0	0.333
721	"gene-Mlxipl"	"Mlxipl"	chrNC_000071.7	+	135162607	135162975	135162607	135162727	135162847	135162975	721	1,1,2,2	1,0,0,2	0,0,1,3	3,0,0,2	159	39	0.523558591057134	0.838175619247417	0.197,1.0,1.0,0.197	0.0,NA,1.0,0.269	0.175
722	"gene-Ggact"	"Ggact"	chrNC_000080.7	-	123128271	123129228	123128271	123128493	123129020	123129228	722	19,18,24,9	0,0,1,0	17,6,24,24	0,0,0,0	566	39	0.291940814422362	0.699130104877494	1.0,1.0,0.623,1.0	1.0,1.0,1.0,1.0	-0.094
723	"gene-Rnft2"	"Rnft2"	chrNC_000071.7	-	118367392	118370567	118367392	118368047	118368171	118370567	723	10,29,9,8	12,16,9,5	20,23,3,12	9,9,13,8	163	39	0.96748049877775	0.999202115572178	0.166,0.302,0.193,0.277	0.347,0.379,0.052,0.264	-0.026
724	"gene-Dhx36"	"Dhx36"	chrNC_000069.7	-	62375435	62378168	62375435	62375728	62376250	62378168	724	363,346,435,366	7,11,10,6	466,441,471,493	9,6,21,15	561	39	0.625925468056389	0.902467204200766	0.783,0.686,0.751,0.809	0.783,0.836,0.609,0.696	0.026
725	"gene-Dhx36"	"Dhx36"	chrNC_000069.7	-	62375435	62378168	62375435	62375728	62376789	62378168	725	704,776,819,797	8,7,13,9	907,854,925,944	5,5,3,0	1100	39	0.016173167944513	0.279227643348046	0.757,0.797,0.691,0.758	0.865,0.858,0.916,1.0	-0.159
727	"gene-Ret"	"Ret"	chrNC_000072.7	-	118128708	118132396	118128708	118130971	118132248	118132396	727	31,38,21,32	2,0,2,0	14,24,43,26	0,0,0,0	1316	39	0.0194564695977106	0.297776003355717	0.315,1.0,0.237,1.0	1.0,1.0,1.0,1.0	-0.362
728	"gene-Clcn4"	"Clcn4"	chrNC_000073.7	-	7291873	7292272	7291873	7292087	7292169	7292272	728	543,628,552,550	2,8,5,6	601,426,549,507	3,6,4,3	121	39	0.622649584577474	0.900061350963825	0.989,0.962,0.973,0.967	0.985,0.958,0.978,0.982	-0.003
729	"gene-Clcn4"	"Clcn4"	chrNC_000073.7	-	7294409	7294955	7294409	7294725	7294818	7294955	729	380,388,412,406	27,12,19,17	380,326,411,366	19,18,17,11	132	39	0.774429865340967	0.98306111342514	0.806,0.905,0.865,0.876	0.855,0.843,0.877,0.908	-0.008
730	"gene-Clcn4"	"Clcn4"	chrNC_000073.7	-	7301690	7302476	7301690	7301835	7302088	7302476	730	30,40,41,33	0,2,2,1	43,28,36,47	0,0,0,0	292	39	0.00503305498584383	0.217925669261083	1.0,0.728,0.732,0.815	1.0,1.0,1.0,1.0	-0.181
731	"gene-Clcn4"	"Clcn4"	chrNC_000073.7	-	7301690	7302476	7301690	7301835	7302198	7302476	731	34,50,59,42	7,2,9,2	61,35,55,61	2,1,2,8	402	39	0.184188967963584	0.601155565413189	0.32,0.708,0.389,0.671	0.747,0.772,0.727,0.425	-0.146
732	"gene-Clcn4"	"Clcn4"	chrNC_000073.7	-	7301690	7302476	7301690	7301835	7302239	7302476	732	35,54,65,45	24,20,17,30	63,42,59,68	28,14,21,24	443	39	0.425478081785023	0.76959859754397	0.114,0.192,0.252,0.117	0.165,0.209,0.198,0.2	-0.024
733	"gene-Kmt5c"	"Kmt5c"	chrNC_000073.7	+	4745120	4745727	4745120	4745286	4745489	4745727	733	79,86,108,69	2,9,10,4	99,73,98,102	6,8,6,4	242	39	0.800897699270724	0.99245295934745	0.864,0.606,0.635,0.735	0.727,0.595,0.725,0.804	-0.003
734	"gene-Kmt5c"	"Kmt5c"	chrNC_000073.7	+	4745120	4745727	4745120	4745286	4745617	4745727	734	108,120,147,95	70,39,55,72	142,115,135,156	82,60,74,72	370	39	0.746384451457935	0.9729406257366	0.14,0.245,0.22,0.122	0.154,0.168,0.161,0.186	0.014
735	"gene-Sirt4"	"Sirt4"	chrNC_000071.7	-	115617660	115618584	115617660	115617854	115618242	115618584	735	110,151,141,118	0,2,0,0	150,203,172,174	0,0,0,0	427	39	0.239702496836144	0.660057521411965	1.0,0.873,1.0,1.0	1.0,1.0,1.0,1.0	-0.032
736	"gene-Sirt4"	"Sirt4"	chrNC_000071.7	-	115617660	115618584	115617660	115617871	115618242	115618584	736	102,142,131,113	0,2,2,0	137,198,169,164	1,0,5,1	410	39	0.999202115572178	0.999202115572178	1.0,0.871,0.862,1.0	0.929,1.0,0.763,0.94	0.025
737	"gene-Sirt4"	"Sirt4"	chrNC_000071.7	-	115617660	115618584	115617660	115617854	115618289	115618584	737	115,155,146,123	3,2,4,0	159,211,178,182	1,2,4,1	474	39	0.443953353192231	0.781313255146603	0.759,0.864,0.75,1.0	0.929,0.897,0.785,0.937	-0.044
738	"gene-Sirt4"	"Sirt4"	chrNC_000071.7	-	115617660	115618584	115617660	115617871	115618289	115618584	738	107,146,136,118	10,12,6,10	146,206,175,172	11,11,9,10	457	39	0.283411572747371	0.691850395547202	0.477,0.509,0.659,0.502	0.531,0.615,0.624,0.595	-0.054
740	"gene-Tchp"	"Tchp"	chrNC_000071.7	+	114852688	114853192	114852688	114852862	114853044	114853192	740	10,13,9,4	1,4,0,1	8,6,9,13	0,0,0,2	221	39	0.173301502624362	0.589317099523428	0.638,0.364,1.0,0.414	1.0,1.0,1.0,0.534	-0.279
741	"gene-Gm28455"	"Gm28455"	chrNC_000073.7	+	39146769	39149928	39146769	39147989	39148904	39149928	741	91,108,94,99	0,3,4,1	43,69,74,69	2,1,1,0	954	39	0.690957630198861	0.946926174307011	1.0,0.595,0.49,0.802	0.468,0.738,0.752,1.0	-0.018
744	"gene-Med22"	"Med22"	chrNC_000068.8	-	26795278	26798313	26795278	26796005	26798104	26798313	744	409,399,391,366	136,117,148,121	422,383,430,431	157,128,141,147	2138	39	0.644364563609469	0.916652240314852	0.052,0.059,0.046,0.052	0.047,0.052,0.053,0.051	0.001
745	"gene-Mib2"	"Mib2"	chrNC_000070.7	-	155741845	155742217	155741845	155741979	155742054	155742217	745	90,134,91,93	112,95,113,112	119,83,134,104	115,97,88,124	114	39	0.553664168217148	0.854608418416766	0.216,0.325,0.216,0.221	0.261,0.226,0.343,0.223	-0.019
746	"gene-Mib2"	"Mib2"	chrNC_000070.7	-	155753030	155753676	155753030	155753187	155753271	155753676	746	107,100,80,102	10,10,8,19	79,83,67,95	7,14,12,9	123	39	0.72871145792255	0.967827459638387	0.772,0.76,0.76,0.63	0.782,0.653,0.639,0.77	0.019
747	"gene-Mib2"	"Mib2"	chrNC_000070.7	-	155753030	155753676	155753030	155753187	155753447	155753676	747	176,159,155,158	7,6,4,10	143,143,135,166	8,10,4,3	299	39	0.999202115572178	0.999202115572178	0.766,0.776,0.835,0.673	0.7,0.651,0.815,0.878	0.001
748	"gene-Gm15473"	"Gm15473"	chrNC_000072.7	-	17064590	17065586	17064590	17064714	17065053	17065586	748	1,4,6,0	0,0,1,0	2,5,1,0	0,0,1,0	378	39	0.730197556265645	0.967827459638387	1.0,1.0,0.382,NA	1.0,1.0,0.094,NA	0.096
750	"gene-P2rx2"	"P2rx2"	chrNC_000071.7	-	110487677	110488448	110487677	110488163	110488370	110488448	750	33,50,29,52	1,1,0,1	55,50,52,53	0,0,2,3	246	39	0.70952094425173	0.958812086826663	0.84,0.888,1.0,0.892	1.0,1.0,0.805,0.737	0.019
751	"gene-P2rx2"	"P2rx2"	chrNC_000071.7	-	110490198	110490501	110490198	110490270	110490365	110490501	751	6,20,13,10	10,2,5,9	4,11,17,14	17,9,10,5	134	39	0.259576779911825	0.677990564216219	0.149,0.744,0.431,0.244	0.064,0.262,0.331,0.449	0.115
752	"gene-Zfp932"	"Zfp932"	chrNC_000071.7	+	110151218	110154936	110151218	110151318	110154809	110154936	752	1026,1609,1280,1048	7,11,13,5	1397,1179,1238,1320	9,13,13,6	3530	39	0.628712259076297	0.903693185530611	0.618,0.618,0.521,0.698	0.632,0.5,0.513,0.709	0.025
753	"gene-Zfp932"	"Zfp932"	chrNC_000071.7	+	110151322	110154936	110151322	110153901	110154809	110154936	753	259,480,343,271	4,8,2,5	391,321,385,412	3,7,0,6	947	39	0.3559782941371	0.729427305229068	0.727,0.712,0.876,0.691	0.843,0.654,1.0,0.739	-0.057
757	"gene-Pigg"	"Pigg"	chrNC_000071.7	+	108483969	108484427	108483969	108484088	108484227	108484427	757	19,21,26,30	3,5,4,4	29,20,10,22	2,5,2,8	178	39	0.603109725210618	0.888325739394914	0.581,0.479,0.587,0.622	0.761,0.467,0.523,0.376	0.036
759	"gene-Zfp644"	"Zfp644"	chrNC_000071.7	-	106783475	106786501	106783475	106784189	106784282	106786501	759	96,99,97,123	58,39,48,40	85,101,91,74	34,26,34,28	132	39	0.127996424010518	0.530162703002144	0.328,0.429,0.374,0.476	0.425,0.534,0.442,0.438	-0.058
761	"gene-Slc12a9"	"Slc12a9"	chrNC_000071.7	-	137331709	137336752	137331709	137332533	137334692	137336752	761	99,229,152,109	0,1,0,1	140,162,175,123	0,1,3,0	2198	39	0.576584919430386	0.872197609078919	1.0,0.802,1.0,0.659	1.0,0.742,0.509,1.0	0.053
762	"gene-Slc12a9"	"Slc12a9"	chrNC_000071.7	-	137331709	137336752	137331709	137334843	137335570	137336752	762	31,66,59,21	0,1,0,2	52,45,64,57	2,1,2,0	766	39	0.495977020497037	0.822196186127228	1.0,0.771,1.0,0.348	0.57,0.696,0.62,1.0	0.058
763	"gene-Birc5"	"Birc5"	chrNC_000077.7	+	117743488	117746569	117743488	117743606	117746050	117746569	763	61,68,58,32	74,37,36,44	123,87,84,114	50,53,39,41	2483	39	0.00342955612204532	0.217925669261083	0.013,0.028,0.025,0.011	0.037,0.025,0.033,0.042	-0.015
764	"gene-Thoc2l"	"Thoc2l"	chrNC_000071.7	+	104672124	104673838	104672124	104672162	104673205	104673838	764	70,62,46,67	0,0,0,0	49,65,67,102	0,2,2,0	1082	39	0.0106765659884644	0.249574604979999	1.0,1.0,1.0,1.0	1.0,0.539,0.547,1.0	0.228
765	"gene-Thoc2l"	"Thoc2l"	chrNC_000071.7	+	104672124	104673838	104672124	104672162	104673683	104673838	765	95,76,76,81	6,1,3,7	62,82,88,129	10,7,0,4	1560	39	0.820668218716184	0.999202115572178	0.284,0.655,0.388,0.224	0.134,0.227,1.0,0.446	-0.064
766	"gene-Thoc2l"	"Thoc2l"	chrNC_000071.7	+	104672124	104673838	104672124	104672291	104673683	104673838	766	87,72,61,63	6,8,8,8	48,68,74,106	17,8,17,11	1431	39	0.122536098489988	0.521125586560022	0.283,0.197,0.172,0.177	0.071,0.188,0.106,0.208	0.064
768	"gene-Slc26a1"	"Slc26a1"	chrNC_000071.7	-	108824853	108825176	108824853	108824937	108825067	108825176	768	1,1,1,0	0,0,1,0	0,1,3,4	0,0,0,0	169	39	0.159363998171635	0.569884029221683	1.0,1.0,0.188,NA	NA,1.0,1.0,1.0	-0.271
769	"gene-Ice2"	"Ice2"	chrNC_000075.7	+	69322619	69324391	69322619	69323643	69324215	69324391	769	9,8,8,10	32,12,12,19	7,5,7,16	6,19,6,16	611	39	0.22484622531595	0.645671669667619	0.018,0.041,0.041,0.033	0.069,0.017,0.069,0.06	-0.021
