ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2402	"gene-Oma1"	"Oma1"	chrNC_000070.7	+	103171039	103171195	103171039	103171080	103176218	103176725	2402	0,0,0,0	3,3,3,3	1,0,0,0	2,2,3,5	78	39	0.265049454631523	0.704149142655401	0.0,0.0,0.0,0.0	0.2,0.0,0.0,0.0	-0.05
2406	"gene-Parl"	"Parl"	chrNC_000082.7	-	20112047	20112152	20112103	20112152	20106606	20106702	2406	3,7,4,4	71,56,57,58	4,3,2,3	71,62,74,69	78	39	0.130148712709997	0.558195022418106	0.021,0.059,0.034,0.033	0.027,0.024,0.013,0.021	0.016
2407	"gene-Pdk1"	"Pdk1"	chrNC_000068.8	+	71717725	71718168	71717725	71717802	71719239	71719338	2407	10,7,3,7	55,60,59,45	3,5,4,9	48,30,32,40	78	39	0.711460128163021	0.972614256170344	0.083,0.055,0.025,0.072	0.03,0.077,0.059,0.101	-0.008
2408	"gene-Rrp8"	"Rrp8"	chrNC_000073.7	-	105383197	105383660	105383206	105383660	105382974	105383104	2408	5,3,1,0	35,21,29,23	3,1,1,1	28,22,31,35	48	39	0.624769343899309	0.920034525871757	0.104,0.104,0.027,0.0	0.08,0.036,0.026,0.023	0.018
2412	"gene-Gm33027"	"Gm33027"	chrNC_000073.7	-	129004149	129004388	129004172	129004388	129001719	129003017	2412	1,0,0,1	0,0,0,0	1,0,1,0	0,1,0,0	62	39	0.999202115572178	0.999202115572178	1.0,NA,NA,1.0	1.0,0.0,1.0,NA	0.333
2417	"gene-Whrn"	"Whrn"	chrNC_000070.7	-	63350061	63350296	63350086	63350296	63337658	63337730	2417	1,1,0,1	14,10,5,19	0,0,0,0	21,12,14,16	64	39	0.0155680682622332	0.336951810639755	0.042,0.057,0.0,0.031	0.0,0.0,0.0,0.0	0.033
2418	"gene-Whrn"	"Whrn"	chrNC_000070.7	-	63350061	63350296	63350086	63350296	63347322	63347355	2418	0,1,3,1	8,8,11,8	0,0,0,0	7,7,4,5	64	39	0.0284332410748633	0.375288747074385	0.0,0.071,0.143,0.071	0.0,0.0,0.0,0.0	0.071
2419	"gene-Whrn"	"Whrn"	chrNC_000070.7	-	63353584	63353799	63353596	63353799	63352346	63352383	2419	1,1,1,0	23,19,19,28	0,1,1,3	26,21,35,27	51	39	0.563813990845287	0.886869068136017	0.032,0.039,0.039,0.0	0.0,0.035,0.021,0.078	-0.006
2421	"gene-Cibar1"	"Cibar1"	chrNC_000070.7	-	12165725	12165771	12165765	12165771	12164087	12164192	2421	9,12,6,8	148,157,152,138	10,19,21,10	192,146,133,138	78	39	0.114246078514653	0.531209580994977	0.03,0.037,0.019,0.028	0.025,0.061,0.073,0.035	-0.02
2422	"gene-Cibar1"	"Cibar1"	chrNC_000070.7	-	12168222	12168324	12168228	12168324	12164087	12164192	2422	2,4,1,7	8,11,9,11	10,5,6,4	3,8,4,9	45	39	0.0508220367277346	0.446994234175775	0.178,0.24,0.088,0.355	0.743,0.351,0.565,0.278	-0.269
2423	"gene-Hnrnpf"	"Hnrnpf"	chrNC_000072.7	+	117883742	117884169	117883742	117883800	117894430	117894559	2423	58,61,64,77	133,148,129,128	66,71,84,73	125,83,113,103	78	39	0.0121061687873044	0.336951810639755	0.179,0.171,0.199,0.231	0.209,0.3,0.271,0.262	-0.066
2424	"gene-Hnrnpf"	"Hnrnpf"	chrNC_000072.7	+	117884764	117884879	117884764	117884840	117894430	117894559	2424	1,3,2,2	2,2,3,4	1,2,0,1	2,5,2,0	78	39	0.412723798653035	0.791150682306777	0.2,0.429,0.25,0.2	0.2,0.167,0.0,1.0	-0.072
2425	"gene-Tpcn2"	"Tpcn2"	chrNC_000073.7	-	144809048	144809270	144809187	144809270	144807794	144808435	2425	0,1,1,0	1,1,1,3	1,0,2,3	9,5,8,9	78	39	0.668095321917025	0.946644817332596	0.0,0.333,0.333,0.0	0.053,0.0,0.111,0.143	0.09
2426	"gene-Tpcn2"	"Tpcn2"	chrNC_000073.7	-	144815814	144816004	144815884	144816004	144815669	144815729	2426	2,1,1,2	2,6,5,5	2,1,3,1	1,6,0,4	78	39	0.374033324982101	0.765318732912339	0.333,0.077,0.091,0.167	0.5,0.077,1.0,0.111	-0.255
2427	"gene-Tpcn2"	"Tpcn2"	chrNC_000073.7	-	144820476	144820596	144820514	144820596	144820294	144820381	2427	0,1,4,0	2,5,2,5	2,0,1,1	5,3,1,1	77	39	0.498042923903406	0.846289166025348	0.0,0.092,0.503,0.0	0.168,0.0,0.336,0.336	-0.061
2428	"gene-Polr2k"	"Polr2k"	chrNC_000081.7	+	36174155	36174359	36174155	36174227	36175132	36175202	2428	33,28,36,20	39,38,37,37	32,31,18,34	41,50,47,40	78	39	0.30114547033746	0.734373924494841	0.297,0.269,0.327,0.213	0.281,0.237,0.161,0.298	0.032
2429	"gene-Stk11ip"	"Stk11ip"	chrNC_000067.7	+	75501326	75501587	75501326	75501532	75501731	75501806	2429	7,4,5,1	29,26,19,42	2,1,3,3	35,29,31,33	78	39	0.15233531356871	0.574970262405757	0.108,0.071,0.116,0.012	0.028,0.017,0.046,0.043	0.043
2431	"gene-Pts"	"Pts"	chrNC_000075.7	-	50436333	50436584	50436452	50436584	50436022	50436079	2431	17,17,20,23	7,8,7,9	25,16,21,27	3,9,10,5	78	39	0.339706546645414	0.747010913253832	0.548,0.515,0.588,0.561	0.806,0.471,0.512,0.73	-0.077
2432	"gene-Pts"	"Pts"	chrNC_000075.7	-	50436333	50436584	50436561	50436584	50436022	50436079	2432	30,28,30,31	23,47,39,52	39,41,35,39	38,23,31,33	78	39	0.0100918119576299	0.328364401793776	0.395,0.23,0.278,0.23	0.339,0.471,0.361,0.371	-0.102
2433	"gene-Pts"	"Pts"	chrNC_000075.7	-	50436452	50436584	50436561	50436584	50436022	50436079	2433	34,33,33,35	23,47,39,52	35,43,43,33	38,23,31,33	78	39	0.0691752780421491	0.454743004102818	0.425,0.26,0.297,0.252	0.315,0.483,0.41,0.333	-0.077
2434	"gene-Pts"	"Pts"	chrNC_000075.7	-	50438158	50438249	50438169	50438249	50436022	50436079	2434	0,4,0,0	1,0,1,0	0,1,3,0	1,1,0,0	50	39	0.901881356200183	0.999202115572178	0.0,1.0,0.0,NA	0.0,0.438,1.0,NA	-0.146
2435	"gene-Pts"	"Pts"	chrNC_000075.7	-	50439735	50439956	50439856	50439956	50436022	50436079	2435	10,23,20,20	2,1,0,2	9,15,8,17	2,1,0,0	78	39	0.999202115572178	0.999202115572178	0.714,0.92,1.0,0.833	0.692,0.882,1.0,1.0	-0.027
2436	"gene-Pts"	"Pts"	chrNC_000075.7	-	50436452	50436584	50436561	50436584	50436022	50436264	2436	30,31,28,26	3,2,11,3	33,34,33,33	7,5,10,4	78	39	0.594916546623117	0.904271086026103	0.833,0.886,0.56,0.812	0.702,0.773,0.623,0.805	0.047
2437	"gene-Pts"	"Pts"	chrNC_000075.7	-	50436930	50437091	50436991	50437091	50436561	50436584	2437	9,13,10,10	1,0,1,1	7,14,4,10	0,0,0,0	78	39	0.0518944156145472	0.448456787070949	0.818,1.0,0.833,0.833	1.0,1.0,1.0,1.0	-0.129
2439	"gene-Pts"	"Pts"	chrNC_000075.7	-	50439589	50439956	50439856	50439956	50438169	50438249	2439	12,24,21,24	28,35,37,25	11,17,12,18	29,18,30,30	78	39	0.416236716807865	0.793825150320163	0.176,0.255,0.221,0.324	0.159,0.321,0.167,0.231	0.024
2440	"gene-Pts"	"Pts"	chrNC_000075.7	-	50439735	50439956	50439856	50439956	50438169	50438249	2440	10,23,20,20	28,35,37,25	9,15,8,17	29,18,30,30	78	39	0.310011898134829	0.738009234085131	0.152,0.247,0.213,0.286	0.134,0.294,0.118,0.221	0.033
2441	"gene-Pts"	"Pts"	chrNC_000075.7	-	50439629	50439956	50439856	50439956	50439445	50439532	2441	12,24,21,23	27,19,37,52	12,19,15,18	30,34,24,26	78	39	0.786379611216411	0.999202115572178	0.182,0.387,0.221,0.181	0.167,0.218,0.238,0.257	0.023
2442	"gene-Vps16"	"Vps16"	chrNC_000068.8	+	130282819	130282948	130282819	130282928	130283084	130283219	2442	9,9,8,13	79,101,104,90	13,10,11,11	118,104,109,101	59	39	0.999202115572178	0.999202115572178	0.07,0.056,0.048,0.087	0.068,0.06,0.063,0.067	0.001
2443	"gene-Gm38528"	"Gm38528"	chrNC_000068.8	+	70534690	70535399	70534690	70535236	70540086	70540146	2443	0,2,0,0	1,0,0,0	0,0,0,0	1,0,0,0	78	39	0.999202115572178	0.999202115572178	0.0,1.0,NA,NA	0.0,NA,NA,NA	0.5
2444	"gene-Gm38528"	"Gm38528"	chrNC_000068.8	+	70534690	70535399	70534690	70535236	70541383	70541467	2444	0,2,0,0	0,0,0,1	0,0,0,0	0,0,1,0	78	39	NA	NA	NA,1.0,NA,0.0	NA,NA,0.0,NA	0.5
2445	"gene-Gm38528"	"Gm38528"	chrNC_000068.8	+	70534690	70535921	70534690	70535236	70541383	70541467	2445	0,2,0,0	0,0,0,1	0,0,0,0	0,0,1,0	78	39	NA	NA	NA,1.0,NA,0.0	NA,NA,0.0,NA	0.5
2447	"gene-Gad1"	"Gad1"	chrNC_000068.8	+	70392512	70393009	70392512	70392676	70394111	70394254	2447	5,4,2,6	141,125,104,159	7,1,5,2	105,79,82,111	78	39	0.656115933361364	0.938982062330885	0.017,0.016,0.01,0.019	0.032,0.006,0.03,0.009	-0.004
2448	"gene-Gad1"	"Gad1"	chrNC_000068.8	+	70414763	70414849	70414763	70414843	70416177	70416290	2448	13,28,23,9	3,3,5,5	29,10,20,27	5,4,0,0	45	39	0.14790850344251	0.57220320120341	0.79,0.89,0.799,0.609	0.834,0.684,1.0,1.0	-0.107
2449	"gene-Mettl5"	"Mettl5"	chrNC_000068.8	-	69709445	69709528	69709449	69709528	69704227	69704279	2449	9,12,10,10	1,0,1,0	15,18,7,8	0,0,1,2	43	39	0.999202115572178	0.999202115572178	0.891,1.0,0.901,1.0	1.0,1.0,0.864,0.784	0.036
2450	"gene-Hectd4"	"Hectd4"	chrNC_000071.7	+	121430792	121430921	121430792	121430915	121433437	121433562	2450	58,52,52,58	46,41,42,40	26,42,17,27	18,18,20,26	45	39	0.890362734012664	0.999202115572178	0.522,0.524,0.518,0.557	0.556,0.669,0.424,0.474	-0.001
2452	"gene-Tmem256"	"Tmem256"	chrNC_000077.7	+	69729374	69729475	69729374	69729399	69729745	69729777	2452	95,92,80,89	30,24,34,24	82,78,76,123	17,24,12,24	78	39	0.0297141717603171	0.382104881109944	0.613,0.657,0.541,0.65	0.707,0.619,0.76,0.719	-0.086
2454	"gene-Gm46764"	"Gm46764"	chrNC_000068.8	-	128942753	128942863	128942758	128942863	128941641	128941733	2454	1,0,0,0	0,0,0,0	0,0,1,1	1,0,0,0	44	39	0.0693579481894075	0.454743004102818	1.0,NA,NA,NA	0.0,NA,1.0,1.0	0.333
2455	"gene-Eps15"	"Eps15"	chrNC_000070.7	+	109178324	109178522	109178324	109178414	109179266	109179412	2455	10,10,10,6	19,17,12,16	5,0,6,4	11,10,25,9	78	39	0.0447835591716711	0.423322081663596	0.208,0.227,0.294,0.158	0.185,0.0,0.107,0.182	0.103
2458	"gene-Cbfb"	"Cbfb"	chrNC_000074.7	+	105929083	105929210	105929083	105929179	105942535	105944621	2458	97,117,67,106	34,37,32,39	130,112,132,124	33,33,41,32	70	39	0.022781161264755	0.358051081764924	0.614,0.638,0.538,0.602	0.687,0.654,0.642,0.683	-0.069
2459	"gene-Pxdc1"	"Pxdc1"	chrNC_000079.7	-	34821136	34821290	34821230	34821290	34814333	34814445	2459	0,1,1,0	1,0,0,0	2,2,0,0	0,0,0,1	78	39	0.0649717196583178	0.454743004102818	0.0,1.0,1.0,NA	1.0,1.0,NA,0.0	0.0
2460	"gene-Pxdc1"	"Pxdc1"	chrNC_000079.7	-	34822989	34823081	34822994	34823081	34822147	34822265	2460	2,7,9,6	0,1,0,0	13,11,14,9	0,0,0,0	44	39	0.226043628462245	0.666135645668809	1.0,0.861,1.0,1.0	1.0,1.0,1.0,1.0	-0.035
2461	"gene-Arhgap21"	"Arhgap21"	chrNC_000068.8	-	20858768	20859851	20859745	20859851	20857848	20857880	2461	41,42,54,42	157,136,167,157	41,31,41,37	216,215,172,197	78	39	0.00567186647002238	0.327402066460392	0.115,0.134,0.139,0.118	0.087,0.067,0.106,0.086	0.04
2462	"gene-Arhgap21"	"Arhgap21"	chrNC_000068.8	-	20973290	20973412	20973294	20973412	20972140	20972531	2462	27,23,25,23	18,15,22,29	13,17,16,30	14,24,16,21	43	39	0.459606078532622	0.819226526571342	0.576,0.582,0.508,0.418	0.457,0.391,0.476,0.564	0.049
2463	"gene-Tmem169"	"Tmem169"	chrNC_000067.7	+	72323553	72323631	72323553	72323625	72332078	72332204	2463	1,0,1,1	4,4,6,6	3,0,5,2	4,4,1,6	45	39	0.262718652690003	0.702894064705511	0.178,0.0,0.126,0.126	0.394,0.0,0.812,0.224	-0.25
2464	"gene-Tmem169"	"Tmem169"	chrNC_000067.7	+	72323553	72323631	72323553	72323625	72336928	72337337	2464	3,5,7,4	13,15,10,9	3,4,7,5	7,18,13,7	45	39	0.940570110273883	0.999202115572178	0.167,0.224,0.378,0.278	0.271,0.161,0.318,0.382	-0.021
2465	"gene-Nat14"	"Nat14"	chrNC_000073.7	+	4925878	4926061	4925878	4925907	4926206	4926328	2465	18,28,23,33	2,0,2,2	24,34,28,16	2,1,3,5	78	39	0.323146774381359	0.74118987366188	0.818,1.0,0.852,0.892	0.857,0.944,0.824,0.615	0.08
2466	"gene-Gpatch4"	"Gpatch4"	chrNC_000069.7	+	87950412	87951100	87950412	87950486	87958468	87958596	2466	1,3,4,3	30,31,41,26	1,5,2,6	24,34,38,39	78	39	0.6528918393725	0.937842331725185	0.016,0.046,0.047,0.055	0.02,0.068,0.026,0.071	-0.005
2467	"gene-Amfr"	"Amfr"	chrNC_000074.7	-	94731760	94731853	94731775	94731853	94726932	94727097	2467	189,167,179,192	3,0,0,0	185,159,158,214	0,0,0,0	54	39	0.431564322273131	0.799625898445825	0.978,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.006
2468	"gene-Amfr"	"Amfr"	chrNC_000074.7	-	94738319	94738767	94738366	94738767	94731760	94731853	2468	0,0,0,2	0,0,0,0	1,1,0,2	0,0,1,0	78	39	0.999202115572178	0.999202115572178	NA,NA,NA,1.0	1.0,1.0,0.0,1.0	0.25
2469	"gene-Amfr"	"Amfr"	chrNC_000074.7	-	94738319	94738767	94738635	94738767	94731760	94731853	2469	1,0,0,4	0,0,1,0	2,1,1,0	0,0,1,0	78	39	0.77220480011551	0.999202115572178	1.0,NA,0.0,1.0	1.0,1.0,0.333,NA	-0.111
2470	"gene-Amfr"	"Amfr"	chrNC_000074.7	-	94738366	94738767	94738635	94738767	94731760	94731853	2470	1,0,0,2	0,0,1,0	2,0,2,0	0,0,1,0	78	39	0.828418731398811	0.999202115572178	1.0,NA,0.0,1.0	1.0,NA,0.5,NA	-0.083
2471	"gene-Amfr"	"Amfr"	chrNC_000074.7	-	94738846	94739301	94738959	94739301	94731760	94731853	2471	237,188,212,226	2,0,2,0	210,178,183,259	0,2,2,6	78	39	0.226855925284751	0.666344866825891	0.983,1.0,0.981,1.0	1.0,0.978,0.979,0.956	0.013
2473	"gene-Baz2b"	"Baz2b"	chrNC_000068.8	-	59737782	59738093	59737887	59738093	59737259	59737395	2473	55,46,32,40	46,32,22,49	72,53,43,58	49,44,38,44	78	39	0.483385916287603	0.835395162380857	0.374,0.418,0.421,0.29	0.424,0.376,0.361,0.397	-0.014
2474	"gene-Baz2b"	"Baz2b"	chrNC_000068.8	-	59763749	59763782	59763755	59763782	59762448	59762514	2474	3,5,15,9	27,26,32,28	3,1,3,4	29,23,23,28	45	39	0.0107651292214794	0.335380102804019	0.088,0.143,0.289,0.218	0.082,0.036,0.102,0.11	0.102
2475	"gene-Baz2b"	"Baz2b"	chrNC_000068.8	-	59907204	59907255	59907213	59907255	59836386	59836533	2475	4,0,2,0	22,33,25,25	3,1,2,6	20,20,19,16	48	39	0.094639647527971	0.498954597410126	0.129,0.0,0.061,0.0	0.109,0.039,0.079,0.234	-0.068
2476	"gene-Wdsub1"	"Wdsub1"	chrNC_000068.8	-	59694645	59694679	59694650	59694679	59693160	59693201	2476	18,4,4,14	0,0,0,2	6,12,10,13	0,1,0,0	44	39	0.830542736862236	0.999202115572178	1.0,1.0,1.0,0.861	1.0,0.914,1.0,1.0	-0.013
2477	"gene-Wdsub1"	"Wdsub1"	chrNC_000068.8	-	59712744	59712950	59712755	59712950	59708473	59708894	2477	0,3,0,2	1,0,0,0	1,5,0,1	0,0,0,0	50	39	0.421564301036871	0.797493708017518	0.0,1.0,NA,1.0	1.0,1.0,NA,1.0	-0.333
2478	"gene-Wdsub1"	"Wdsub1"	chrNC_000068.8	-	59712744	59712950	59712821	59712950	59708473	59708894	2478	1,6,3,5	1,0,3,1	1,8,2,1	0,1,2,3	78	39	0.440928557864844	0.804891905118931	0.333,1.0,0.333,0.714	1.0,0.8,0.333,0.143	0.026
2479	"gene-Wdsub1"	"Wdsub1"	chrNC_000068.8	-	59712755	59712950	59712821	59712950	59708473	59708894	2479	2,3,3,3	1,0,3,1	0,3,2,0	0,1,2,3	78	39	0.266391661038014	0.705062366279197	0.5,1.0,0.333,0.6	NA,0.6,0.333,0.0	0.297
2480	"gene-Wdsub1"	"Wdsub1"	chrNC_000068.8	-	59712744	59712950	59712821	59712950	59708473	59708931	2480	2,7,3,7	4,5,1,1	1,8,3,2	0,0,0,0	78	39	0.00498494871735344	0.327402066460392	0.2,0.412,0.6,0.778	1.0,1.0,1.0,1.0	-0.502
2482	"gene-Tial1"	"Tial1"	chrNC_000073.7	-	128045765	128046128	128046004	128046128	128045530	128045670	2482	133,153,158,123	96,111,96,83	159,148,172,170	135,89,109,97	78	39	0.759464783363051	0.993839671997345	0.409,0.408,0.451,0.426	0.371,0.454,0.441,0.467	-0.01
2483	"gene-Tial1"	"Tial1"	chrNC_000073.7	-	128048454	128049932	128049844	128049932	128047918	128047994	2483	98,191,172,111	87,94,103,85	166,156,137,173	60,77,86,74	78	39	0.0319734255625457	0.390522386396964	0.36,0.504,0.455,0.395	0.58,0.503,0.443,0.539	-0.088
2484	"gene-Tial1"	"Tial1"	chrNC_000073.7	-	128048762	128048831	128048765	128048831	128048454	128048522	2484	3,3,5,7	0,0,0,0	8,5,5,8	4,1,0,0	42	39	0.0439682660567083	0.420720612454624	1.0,1.0,1.0,1.0	0.65,0.823,1.0,1.0	0.132
2485	"gene-Tanc1"	"Tanc1"	chrNC_000068.8	+	59477112	59477497	59477112	59477216	59529691	59529771	2485	0,0,0,0	2,0,4,5	0,1,1,1	3,0,3,5	78	39	0.00751654674561231	0.328364401793776	0.0,NA,0.0,0.0	0.0,1.0,0.143,0.091	-0.308
2487	"gene-Tanc1"	"Tanc1"	chrNC_000068.8	+	59621119	59621242	59621119	59621221	59621942	59622224	2487	0,1,3,0	4,3,2,7	1,0,1,1	3,5,1,1	60	39	0.575147793025484	0.894767172507171	0.0,0.178,0.494,0.0	0.178,0.0,0.394,0.394	-0.074
2489	"gene-Ccdc148"	"Ccdc148"	chrNC_000068.8	-	58907527	58907649	58907555	58907649	58899093	58899197	2489	2,3,5,4	0,0,2,0	3,9,2,3	0,0,0,1	67	39	0.656297986743209	0.938982062330885	1.0,1.0,0.593,1.0	1.0,1.0,1.0,0.636	-0.011
2491	"gene-Catip"	"Catip"	chrNC_000067.7	+	74401525	74401818	74401525	74401681	74401908	74402106	2491	0,0,3,4	0,1,0,0	0,9,1,1	0,0,0,1	78	39	0.853536140947647	0.999202115572178	NA,0.0,1.0,1.0	NA,1.0,1.0,0.333	-0.111
2492	"gene-Adam33"	"Adam33"	chrNC_000068.8	-	130897200	130897285	130897211	130897285	130896393	130896571	2492	0,0,0,0	0,0,0,2	0,0,1,0	0,0,0,0	50	39	NA	NA	NA,NA,NA,0.0	NA,NA,1.0,NA	-1.0
2493	"gene-Nlgn1"	"Nlgn1"	chrNC_000069.7	-	25494028	25494241	25494055	25494241	25490016	25490806	2493	57,65,49,77	0,7,7,5	67,33,50,57	2,4,4,2	66	39	0.68811313152196	0.958703614016007	1.0,0.846,0.805,0.901	0.952,0.83,0.881,0.944	-0.014
2494	"gene-Nlgn1"	"Nlgn1"	chrNC_000069.7	-	26207413	26208135	26207884	26208135	26187390	26188201	2494	59,42,25,28	1,0,1,1	26,16,31,29	0,0,0,0	78	39	0.071691342087427	0.456042634214119	0.967,1.0,0.926,0.933	1.0,1.0,1.0,1.0	-0.043
2496	"gene-Prpf40a"	"Prpf40a"	chrNC_000068.8	-	53081034	53081266	53081160	53081266	53079980	53080112	2496	82,82,67,86	51,57,75,52	54,67,58,74	37,30,28,41	78	39	0.037980656202333	0.411657972902773	0.446,0.418,0.309,0.453	0.422,0.528,0.509,0.474	-0.077
2497	"gene-Syt11"	"Syt11"	chrNC_000069.7	-	88656085	88656209	88656088	88656209	88652005	88655317	2497	339,329,285,300	36,38,20,42	294,302,372,337	55,42,51,56	42	39	0.00730152973128717	0.328364401793776	0.897,0.889,0.93,0.869	0.832,0.87,0.871,0.848	0.041
2499	"gene-Cgnl1"	"Cgnl1"	chrNC_000075.7	-	71678313	71678840	71678790	71678840	71631759	71633364	2499	0,1,1,1	4,1,0,8	0,0,0,2	1,0,2,0	78	39	0.999202115572178	0.999202115572178	0.0,0.333,1.0,0.059	0.0,NA,0.0,1.0	0.015
2500	"gene-Ndst3"	"Ndst3"	chrNC_000069.7	-	123350440	123350564	123350484	123350564	123346154	123346329	2500	10,5,17,4	5,10,10,6	9,13,14,10	5,3,10,1	78	39	0.0498368297161766	0.444030713808251	0.5,0.2,0.459,0.25	0.474,0.684,0.412,0.833	-0.248
2501	"gene-Nudt5"	"Nudt5"	chrNC_000068.8	+	5869157	5869267	5869157	5869259	5871164	5871218	2501	1,2,0,0	0,2,0,1	0,2,0,0	1,0,1,2	47	39	0.567783822078665	0.890261724514213	1.0,0.453,NA,0.0	0.0,1.0,0.0,0.0	0.234
2505	"gene-Krt10"	"Krt10"	chrNC_000077.7	-	99276736	99277095	99276756	99277095	99276079	99276462	2505	3,1,0,3	23,32,32,45	1,1,1,1	33,30,31,39	59	39	0.43756562663964	0.803239349392111	0.079,0.02,0.0,0.042	0.02,0.022,0.021,0.017	0.015
2506	"gene-Zfp324"	"Zfp324"	chrNC_000073.7	+	12702721	12702895	12702721	12702848	12703290	12703407	2506	2,0,1,4	20,25,17,24	2,1,2,2	16,15,19,20	78	39	0.999202115572178	0.999202115572178	0.048,0.0,0.029,0.077	0.059,0.032,0.05,0.048	-0.009
2508	"gene-Dhx38"	"Dhx38"	chrNC_000074.7	-	110280779	110280892	110280792	110280892	110279976	110280185	2508	72,60,50,44	5,2,4,4	67,65,69,66	9,11,10,4	52	39	0.0307911837936606	0.386022583446612	0.915,0.957,0.904,0.892	0.848,0.816,0.838,0.925	0.06
2510	"gene-Med16"	"Med16"	chrNC_000076.7	-	79732587	79732785	79732592	79732785	79732181	79732398	2510	12,10,4,4	99,83,63,103	3,3,2,4	126,87,96,119	44	39	0.00286060694766088	0.321496870900505	0.097,0.096,0.053,0.033	0.021,0.03,0.018,0.029	0.045
2512	"gene-Rtkn"	"Rtkn"	chrNC_000072.7	+	83119373	83119692	83119373	83119542	83122911	83123111	2512	0,0,0,1	3,0,1,4	0,0,1,0	0,0,0,0	78	39	0.0697855158886886	0.454743004102818	0.0,NA,0.0,0.111	NA,NA,1.0,NA	-0.963
2515	"gene-Sppl3"	"Sppl3"	chrNC_000071.7	+	115212873	115212967	115212873	115212962	115220279	115220399	2515	14,6,5,11	138,169,134,168	8,8,7,5	169,157,147,175	44	39	0.316280124782909	0.738679548565687	0.083,0.031,0.032,0.055	0.04,0.043,0.04,0.025	0.013
2516	"gene-Gm36696"	"Gm36696"	chrNC_000073.7	+	71760475	71760890	71760475	71760863	71763121	71763307	2516	0,1,1,0	1,3,0,1	0,1,2,0	0,0,0,0	66	39	0.0600440284874179	0.454743004102818	0.0,0.165,1.0,0.0	NA,1.0,1.0,NA	-0.709
2517	"gene-P4ha1"	"P4ha1"	chrNC_000076.7	+	59186225	59186422	59186225	59186385	59187904	59188081	2517	76,49,94,59	2,0,1,3	56,64,68,52	3,0,4,1	76	39	0.550195368085634	0.87650120580918	0.951,1.0,0.98,0.91	0.905,1.0,0.897,0.964	0.019
2518	"gene-Cnot6"	"Cnot6"	chrNC_000077.7	-	49576074	49576179	49576089	49576179	49575913	49575982	2518	66,53,76,62	116,108,126,85	43,49,40,52	107,107,90,102	54	39	0.0189010735495579	0.347168405515629	0.291,0.262,0.303,0.345	0.225,0.249,0.243,0.269	0.054
2519	"gene-Cnot6"	"Cnot6"	chrNC_000077.7	-	49598230	49598353	49598258	49598353	49593367	49593481	2519	0,0,0,0	2,1,0,1	0,0,0,1	0,1,0,3	67	39	0.0658795749350437	0.454743004102818	0.0,0.0,NA,0.0	NA,0.0,NA,0.162	-0.081
2520	"gene-Phf21a"	"Phf21a"	chrNC_000068.8	+	92181953	92182209	92181953	92181976	92187208	92187364	2520	21,23,25,28	104,74,94,68	34,18,20,38	89,88,96,99	78	39	0.999202115572178	0.999202115572178	0.092,0.135,0.117,0.171	0.16,0.093,0.094,0.161	0.002
2521	"gene-Avl9"	"Avl9"	chrNC_000072.7	+	56707626	56707696	56707626	56707665	56712347	56712417	2521	10,6,6,7	62,77,86,70	7,4,5,8	62,56,55,58	70	39	0.85567534441366	0.999202115572178	0.082,0.042,0.037,0.053	0.059,0.038,0.048,0.071	-0.001
2528	"gene-Dennd1a"	"Dennd1a"	chrNC_000068.8	-	37694058	37695212	37695083	37695212	37692026	37692285	2528	28,33,23,24	45,27,34,36	31,24,26,45	22,32,25,43	78	39	0.0700022948623006	0.454743004102818	0.237,0.379,0.253,0.25	0.413,0.273,0.342,0.344	-0.063
2531	"gene-Kmt2d"	"Kmt2d"	chrNC_000081.7	-	98753949	98754063	98753958	98754063	98753648	98753779	2531	15,23,12,18	51,63,62,61	2,9,11,6	33,28,27,39	48	39	0.34382959415566	0.748267607811019	0.193,0.229,0.136,0.193	0.047,0.207,0.249,0.111	0.034
2532	"gene-Kmt2d"	"Kmt2d"	chrNC_000081.7	-	98754487	98754709	98754493	98754709	98754150	98754270	2532	44,26,30,40	20,19,5,11	21,21,16,18	13,4,2,15	45	39	0.999202115572178	0.999202115572178	0.656,0.543,0.839,0.759	0.583,0.82,0.874,0.51	0.003
2533	"gene-Kmt2d"	"Kmt2d"	chrNC_000081.7	-	98758928	98759045	98758931	98759045	98758514	98758625	2533	18,24,19,16	29,30,30,36	8,9,4,10	12,14,13,14	42	39	0.858991277016835	0.999202115572178	0.366,0.426,0.37,0.292	0.382,0.374,0.222,0.399	0.019
2534	"gene-Ppm1k"	"Ppm1k"	chrNC_000072.7	-	57494933	57495192	57495029	57495192	57492577	57492743	2534	0,0,3,2	1,0,1,0	5,1,1,0	0,0,0,0	78	39	0.050956321980044	0.446994234175775	0.0,NA,0.6,1.0	1.0,1.0,1.0,NA	-0.467
2535	"gene-Epha4"	"Epha4"	chrNC_000067.7	-	77351378	77351563	77351407	77351563	77349546	77350484	2535	19,21,16,26	161,120,168,128	29,29,19,14	201,182,148,188	68	39	0.503548418869224	0.850242054168868	0.063,0.091,0.052,0.104	0.076,0.084,0.069,0.041	0.01
