ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
2710	"gene-Rnf181"	"Rnf181"	chrNC_000072.7	-	72339223	72339415	72339299	72339415	72338394	72338522
2712	"gene-Rnf181"	"Rnf181"	chrNC_000072.7	-	72339258	72339415	72339299	72339415	72338394	72338522
2723	"gene-Iffo1"	"Iffo1"	chrNC_000072.7	+	125128757	125129734	125128757	125128766	125130369	125130465
2769	"gene-Grik5"	"Grik5"	chrNC_000073.7	-	24767868	24767997	24767890	24767997	24764797	24764895
2776	"gene-Scai"	"Scai"	chrNC_000068.8	-	39079924	39080045	39080000	39080045	39040325	39040426
2803	"gene-AA387200"	"AA387200"	chrNC_000068.8	-	151921869	151922614	151922506	151922614	151916774	151917775
2812	"gene-Pea15a"	"Pea15a"	chrNC_000067.7	-	172034125	172034298	172034163	172034298	172031812	172032031
2849	"gene-Bach2"	"Bach2"	chrNC_000070.7	+	32263644	32265702	32263644	32263782	32317197	32317304
2910	"gene-Srsf4"	"Srsf4"	chrNC_000070.7	+	131611586	131612803	131611586	131611793	131618517	131618660
2914	"gene-Mtf2"	"Mtf2"	chrNC_000071.7	+	108217027	108217389	108217027	108217229	108221172	108221320
2939	"gene-Erc2"	"Erc2"	chrNC_000080.7	+	27993534	27993703	27993534	27993682	28197559	28200494
2955	"gene-Anapc15"	"Anapc15"	chrNC_000073.7	+	101546939	101547024	101546939	101546994	101547148	101547278
2967	"gene-Zmynd11"	"Zmynd11"	chrNC_000079.7	-	9815090	9815357	9815196	9815357	9770808	9770968
2988	"gene-Chkb"	"Chkb"	chrNC_000081.7	-	89312613	89313030	89312916	89313030	89312336	89312432
3024	"gene-Lrsam1"	"Lrsam1"	chrNC_000068.8	-	32835860	32835985	32835862	32835985	32835453	32835587
3026	"gene-Lrsam1"	"Lrsam1"	chrNC_000068.8	-	32851346	32851653	32851573	32851653	32849528	32849625
3089	"gene-Zc3h8"	"Zc3h8"	chrNC_000068.8	-	128777231	128777466	128777243	128777466	128773197	128773320
3136	"gene-Wnk1"	"Wnk1"	chrNC_000072.7	-	119909629	119909722	119909650	119909722	119904007	119904195
3151	"gene-A630034I12Rik"	"A630034I12Rik"	chrNC_000070.7	-	11179877	11189108	11182460	11189108	11175961	11178674
3167	"gene-Iqcb1"	"Iqcb1"	chrNC_000082.7	+	36649365	36651976	36649365	36649435	36652190	36652353
3175	"gene-Rnf32"	"Rnf32"	chrNC_000071.7	+	29400979	29401395	29400979	29401110	29402923	29403018
3189	"gene-Cenpf"	"Cenpf"	chrNC_000067.7	-	189417059	189417335	189417141	189417335	189416729	189416863
3225	"gene-Gabpb1"	"Gabpb1"	chrNC_000068.8	-	126517275	126527184	126517953	126527184	126495474	126495642
3238	"gene-Zfp410"	"Zfp410"	chrNC_000078.7	+	84363632	84363983	84363632	84363948	84372344	84372563
3244	"gene-Ssbp2"	"Ssbp2"	chrNC_000079.7	+	91712728	91712832	91712728	91712813	91752396	91752574
3246	"gene-Ssbp2"	"Ssbp2"	chrNC_000079.7	+	91712728	91712832	91712728	91712813	91812236	91812296
3254	"gene-Nicol1"	"Nicol1"	chrNC_000071.7	+	34140862	34140983	34140862	34140908	34141395	34141484
3302	"gene-Bltp3b"	"Bltp3b"	chrNC_000076.7	+	89645489	89645625	89645489	89645579	89647348	89647602
3303	"gene-Bltp3b"	"Bltp3b"	chrNC_000076.7	+	89645489	89645640	89645489	89645579	89647348	89647602
3375	"gene-Parn"	"Parn"	chrNC_000082.7	-	13483761	13483845	13483765	13483845	13482519	13482601
3377	"gene-Rnf215"	"Rnf215"	chrNC_000077.7	+	4089738	4090078	4089738	4089858	4090297	4090400
3384	"gene-Dgkz"	"Dgkz"	chrNC_000068.8	-	91775518	91783408	91780565	91783408	91775105	91775214
3396	"gene-Fkrp"	"Fkrp"	chrNC_000073.7	-	16549150	16549483	16549185	16549483	16548988	16549048
3400	"gene-Glrx2"	"Glrx2"	chrNC_000067.7	+	143617385	143617492	143617385	143617449	143618379	143619462
3423	"gene-Invs"	"Invs"	chrNC_000070.7	+	48389958	48390151	48389958	48390139	48391304	48391414
3480	"gene-Taok2"	"Taok2"	chrNC_000073.7	-	126466486	126470813	126470573	126470813	126466168	126466351
3558	"gene-Racgap1"	"Racgap1"	chrNC_000081.7	-	99541273	99541404	99541302	99541404	99540763	99540848
3594	"gene-Cdc42"	"Cdc42"	chrNC_000070.7	-	137084105	137085007	137084956	137085007	137072441	137072528
3615	"gene-Gm35850"	"Gm35850"	chrNC_000074.7	-	91439655	91441013	91440850	91441013	91438024	91438566
3636	"gene-Sigmar1"	"Sigmar1"	chrNC_000070.7	-	41740775	41740976	41740822	41740976	41738492	41739580
3676	"gene-Ttpal"	"Ttpal"	chrNC_000068.8	+	163444207	163444589	163444207	163444334	163448947	163449594
3696	"gene-Man2b1"	"Man2b1"	chrNC_000074.7	+	85811029	85811146	85811029	85811132	85811236	85811443
3751	"gene-Irf2"	"Irf2"	chrNC_000074.7	+	47193098	47193266	47193098	47193211	47246527	47246620
3784	"gene-0610009E02Rik"	"0610009E02Rik"	chrNC_000068.8	+	26347684	26347824	26347684	26347792	26348427	26349402
3791	"gene-Ehmt1"	"Ehmt1"	chrNC_000068.8	-	24777008	24777078	24777014	24777078	24767466	24767638
3796	"gene-Slc9b2"	"Slc9b2"	chrNC_000069.7	+	135024040	135027817	135024040	135024221	135029389	135029532
3827	"gene-Smim8"	"Smim8"	chrNC_000070.7	-	34778223	34778366	34778278	34778366	34768667	34769147
3834	"gene-Abi1"	"Abi1"	chrNC_000068.8	-	22929634	22930207	22929960	22930207	22884534	22884702
3841	"gene-Nr2f1"	"Nr2f1"	chrNC_000079.7	-	78345322	78346016	78345903	78346016	78343280	78343808
3845	"gene-Chn1"	"Chn1"	chrNC_000068.8	-	73467800	73468583	73468394	73468583	73462089	73462174
3859	"gene-Ngrn"	"Ngrn"	chrNC_000073.7	+	79910962	79911679	79910962	79911171	79914125	79915126
3870	"gene-Ccdc30"	"Ccdc30"	chrNC_000070.7	-	119250738	119250854	119250753	119250854	119225006	119225214
3871	"gene-Ccdc30"	"Ccdc30"	chrNC_000070.7	-	119250738	119250854	119250753	119250854	119234407	119234542
3909	"gene-Pigf"	"Pigf"	chrNC_000083.7	-	87332341	87332796	87332725	87332796	87331092	87331252
3914	"gene-Spata3"	"Spata3"	chrNC_000067.7	+	85945727	85946546	85945727	85946293	85954135	85954279
3917	"gene-Zfp109"	"Zfp109"	chrNC_000073.7	-	23936042	23937126	23936507	23937126	23933775	23933902
3919	"gene-Zfp109"	"Zfp109"	chrNC_000073.7	-	23936507	23937126	23936793	23937126	23933775	23933902
3932	"gene-Gm28175"	"Gm28175"	chrNC_000067.7	+	42334719	42337937	42334719	42335341	42341014	42349170
3936	"gene-Gm28175"	"Gm28175"	chrNC_000067.7	+	42334719	42339618	42334719	42337937	42341014	42349170
3937	"gene-Gm28175"	"Gm28175"	chrNC_000067.7	+	42334719	42340433	42334719	42337937	42341014	42349170
3938	"gene-Gm28175"	"Gm28175"	chrNC_000067.7	+	42334719	42340743	42334719	42337937	42341014	42349170
3953	"gene-Dnaaf9"	"Dnaaf9"	chrNC_000068.8	-	130619779	130620424	130620336	130620424	130619124	130619201
3954	"gene-Dnaaf9"	"Dnaaf9"	chrNC_000068.8	-	130619779	130620424	130620336	130620424	130619322	130619422
3966	"gene-Nagk"	"Nagk"	chrNC_000072.7	+	83772174	83772264	83772174	83772230	83774158	83774257
3994	"gene-Gas2"	"Gas2"	chrNC_000073.7	+	51511559	51513185	51511559	51512096	51514029	51514117
3998	"gene-Gas2"	"Gas2"	chrNC_000073.7	+	51511559	51513185	51511559	51512098	51514029	51514117
4001	"gene-Gas2"	"Gas2"	chrNC_000073.7	+	51511559	51513185	51511559	51512192	51514029	51514117
4003	"gene-Gas2"	"Gas2"	chrNC_000073.7	+	51511559	51513185	51511559	51512393	51514029	51514117
4005	"gene-Gas2"	"Gas2"	chrNC_000073.7	+	51511559	51513395	51511559	51513185	51514029	51514117
4022	"gene-4930503L19Rik"	"4930503L19Rik"	chrNC_000084.7	-	70600401	70600556	70600405	70600556	70585280	70586459
4066	"gene-Ciz1"	"Ciz1"	chrNC_000068.8	+	32260812	32261420	32260812	32261113	32261647	32261769
4082	"gene-Cacna1e"	"Cacna1e"	chrNC_000067.7	-	154283445	154283569	154283457	154283569	154281474	154282154
4089	"gene-Pgpep1"	"Pgpep1"	chrNC_000074.7	-	71110026	71110130	71110077	71110130	71103831	71104064
4097	"gene-Mpped1"	"Mpped1"	chrNC_000081.7	+	83684203	83684385	83684203	83684360	83736240	83736356
4105	"gene-Rasal1"	"Rasal1"	chrNC_000071.7	+	120800248	120800380	120800248	120800375	120801790	120801908
4122	"gene-Adgrg1"	"Adgrg1"	chrNC_000074.7	+	95721326	95721627	95721326	95721521	95723928	95724044
4143	"gene-Gm20515"	"Gm20515"	chrNC_000069.7	-	34486545	34508541	34488935	34508541	34485104	34485195
4162	"gene-Mef2d"	"Mef2d"	chrNC_000069.7	+	88063628	88063832	88063628	88063766	88066428	88066639
4174	"gene-Nudt13"	"Nudt13"	chrNC_000080.7	+	20345155	20347699	20345155	20345334	20354020	20354160
4182	"gene-Sema6c"	"Sema6c"	chrNC_000069.7	+	95067751	95068013	95067751	95068009	95069925	95069974
4183	"gene-Sema6c"	"Sema6c"	chrNC_000069.7	+	95067751	95068023	95067751	95068009	95069925	95069974
4184	"gene-Sema6c"	"Sema6c"	chrNC_000069.7	+	95067751	95068023	95067751	95068009	95070742	95070832
4191	"gene-Sema6c"	"Sema6c"	chrNC_000069.7	+	95074316	95074531	95074316	95074431	95074934	95074991
4193	"gene-Sema6c"	"Sema6c"	chrNC_000069.7	+	95074316	95074787	95074316	95074531	95074934	95074991
4195	"gene-Sema6c"	"Sema6c"	chrNC_000069.7	+	95074934	95075037	95074934	95074991	95075609	95075700
4196	"gene-Sema6c"	"Sema6c"	chrNC_000069.7	+	95074934	95075037	95074934	95074991	95075897	95076017
4208	"gene-Sra1"	"Sra1"	chrNC_000084.7	-	36803056	36803364	36803300	36803364	36801704	36801901
4215	"gene-2310040G24Rik"	"2310040G24Rik"	chrNC_000072.7	-	86464776	86465209	86464983	86465209	86460357	86460681
4216	"gene-2310040G24Rik"	"2310040G24Rik"	chrNC_000072.7	-	86464776	86465209	86464983	86465209	86460357	86460699
4228	"gene-Rnps1"	"Rnps1"	chrNC_000083.7	+	24634014	24634479	24634014	24634136	24637430	24637586
4269	"gene-Hdhd5"	"Hdhd5"	chrNC_000072.7	-	120495390	120495498	120495404	120495498	120494010	120494041
4272	"gene-Lnx2"	"Lnx2"	chrNC_000071.7	-	147013208	147013364	147013227	147013364	146978840	146979304
4304	"gene-Tle1"	"Tle1"	chrNC_000070.7	-	72075699	72076654	72076449	72076654	72063546	72063657
4332	"gene-Rbm43"	"Rbm43"	chrNC_000068.8	-	51824843	51825175	51824950	51825175	51819671	51819861
4334	"gene-Rbm43"	"Rbm43"	chrNC_000068.8	-	51824843	51825175	51824950	51825175	51822411	51822531
4363	"gene-Gm32085"	"Gm32085"	chrNC_000069.7	+	152407615	152408421	152407615	152408409	152415071	152415545
4364	"gene-Gm32085"	"Gm32085"	chrNC_000069.7	+	152407615	152409827	152407615	152408409	152415071	152415545
4365	"gene-Gm32085"	"Gm32085"	chrNC_000069.7	+	152407615	152410137	152407615	152408409	152415071	152415545
4388	"gene-N4bp2l2"	"N4bp2l2"	chrNC_000071.7	-	150516604	150527732	150527641	150527732	150515309	150516024
4389	"gene-N4bp2l2"	"N4bp2l2"	chrNC_000071.7	-	150574079	150574204	150574129	150574204	150566633	150566780
4417	"gene-Trmt9b"	"Trmt9b"	chrNC_000074.7	+	36972705	36972879	36972705	36972815	36975478	36975566
4441	"gene-Matcap1"	"Matcap1"	chrNC_000074.7	-	106015400	106015797	106015424	106015797	106011887	106012669
4453	"gene-Pigx"	"Pigx"	chrNC_000082.7	-	31918287	31918545	31918293	31918545	31911161	31911303
4465	"gene-4930444P10Rik"	"4930444P10Rik"	chrNC_000067.7	-	16152381	16152710	16152548	16152710	16151053	16151217
4466	"gene-4930444P10Rik"	"4930444P10Rik"	chrNC_000067.7	-	16152381	16152710	16152548	16152710	16151891	16151995
4491	"gene-Nfix"	"Nfix"	chrNC_000074.7	-	85499982	85501078	85500287	85501078	85499378	85499602
4562	"gene-Nrde2"	"Nrde2"	chrNC_000078.7	-	100098409	100098796	100098425	100098796	100095553	100095692
4573	"gene-Fgf14"	"Fgf14"	chrNC_000080.7	-	124913921	124915098	124914603	124915098	124373593	124373704
4577	"gene-Rbm3"	"Rbm3"	chrNC_000086.8	-	8009485	8009571	8009489	8009571	8005213	8007447
4596	"gene-Tmem234"	"Tmem234"	chrNC_000070.7	+	129494775	129495036	129494775	129494927	129496014	129496054
4597	"gene-Tmem234"	"Tmem234"	chrNC_000070.7	+	129494775	129495036	129494775	129494927	129500879	129500972
4608	"gene-Slc7a4"	"Slc7a4"	chrNC_000082.7	-	17391809	17392450	17392337	17392450	17391419	17391528
4610	"gene-Slc7a4"	"Slc7a4"	chrNC_000082.7	-	17394295	17394535	17394503	17394535	17392815	17393832
4646	"gene-Lins1"	"Lins1"	chrNC_000073.7	+	66359041	66359243	66359041	66359183	66359906	66360494
4655	"gene-Dhx35"	"Dhx35"	chrNC_000068.8	+	158691401	158692164	158691401	158691473	158693630	158693742
4656	"gene-Ankzf1"	"Ankzf1"	chrNC_000067.7	+	75168793	75169321	75168793	75169266	75170821	75170928
4681	"gene-Aco1"	"Aco1"	chrNC_000070.7	+	40143428	40143846	40143428	40143541	40145163	40145256
4682	"gene-Aco1"	"Aco1"	chrNC_000070.7	+	40143428	40143846	40143428	40143541	40163718	40163845
4687	"gene-Mndal"	"Mndal"	chrNC_000067.7	-	173698943	173702038	173701916	173702038	173692964	173693123
4739	"gene-Csnk2a1"	"Csnk2a1"	chrNC_000068.8	+	152068757	152068952	152068757	152068911	152088252	152088321
4766	"gene-Tm9sf4"	"Tm9sf4"	chrNC_000068.8	+	153030873	153030997	153030873	153030969	153036196	153036329
4800	"gene-Ggt7"	"Ggt7"	chrNC_000068.8	-	155346611	155346741	155346623	155346741	155345331	155345441
4835	"gene-Brd4"	"Brd4"	chrNC_000083.7	-	32491203	32503111	32502832	32503111	32448390	32448709
4836	"gene-Brd4"	"Brd4"	chrNC_000083.7	-	32471970	32472174	32472014	32472174	32461219	32461433
4841	"gene-Snhg17"	"Snhg17"	chrNC_000068.8	-	158202378	158202519	158202383	158202519	158201101	158201251
4842	"gene-Snhg17"	"Snhg17"	chrNC_000068.8	-	158202378	158202519	158202383	158202519	158201101	158201352
4861	"gene-Map2"	"Map2"	chrNC_000067.7	+	66356132	66361493	66356132	66361301	66361562	66361627
4873	"gene-Usp29"	"Usp29"	chrNC_000073.7	+	6914850	6915022	6914850	6915007	6916816	6916985
4891	"gene-5930403N24Rik"	"5930403N24Rik"	chrNC_000076.7	+	37015527	37016741	37015527	37016089	37024872	37025002
4897	"gene-AU022252"	"AU022252"	chrNC_000070.7	-	119089779	119089884	119089821	119089884	119085223	119085310
4907	"gene-Mfsd10"	"Mfsd10"	chrNC_000071.7	-	34794270	34794502	34794442	34794502	34793937	34794169
4923	"gene-Eno2"	"Eno2"	chrNC_000072.7	-	124746211	124746489	124746399	124746489	124744663	124744759
4924	"gene-Eno2"	"Eno2"	chrNC_000072.7	-	124746211	124746489	124746399	124746489	124745200	124745297
4931	"gene-Stau1"	"Stau1"	chrNC_000068.8	-	166792700	166793020	166792859	166793020	166792150	166792273
4953	"gene-Fastkd2"	"Fastkd2"	chrNC_000067.7	+	63774621	63774749	63774621	63774730	63776937	63777077
4964	"gene-Mrpl4"	"Mrpl4"	chrNC_000075.7	+	20918122	20918240	20918122	20918152	20918729	20918836
4971	"gene-Resf1"	"Resf1"	chrNC_000072.7	+	149211819	149211875	149211819	149211857	149226229	149226298
4984	"gene-Vkorc1l1"	"Vkorc1l1"	chrNC_000071.7	+	129970949	129971206	129970949	129971068	130010981	130015533
5002	"gene-Hps1"	"Hps1"	chrNC_000085.7	-	42755124	42755272	42755148	42755272	42754351	42754421
5008	"gene-Etv3"	"Etv3"	chrNC_000069.7	+	87432890	87433285	87432890	87432966	87434564	87434623
5056	"gene-Taf4"	"Taf4"	chrNC_000068.8	-	179573772	179574018	179573808	179574018	179566209	179566379
5057	"gene-Taf4"	"Taf4"	chrNC_000068.8	-	179573772	179574018	179573808	179574018	179568008	179568123
5067	"gene-Brd1"	"Brd1"	chrNC_000081.7	-	88596818	88597131	88597057	88597131	88591236	88591497
5071	"gene-Klf12"	"Klf12"	chrNC_000080.7	-	100521692	100522818	100521966	100522818	100260057	100260604
5074	"gene-Klf12"	"Klf12"	chrNC_000080.7	-	100521692	100522818	100521966	100522818	100393510	100393689
5085	"gene-Zfp219"	"Zfp219"	chrNC_000080.7	-	52247426	52251522	52248238	52251522	52245684	52247119
5118	"gene-Zfand1"	"Zfand1"	chrNC_000069.7	-	10416228	10416383	10416301	10416383	10412224	10412471
5129	"gene-Telo2"	"Telo2"	chrNC_000083.7	-	25320613	25321084	25320984	25321084	25320272	25320388
5179	"gene-Gm30655"	"Gm30655"	chrNC_000079.7	+	63742553	63743943	63742553	63742623	63745195	63746583
5206	"gene-Zfp369"	"Zfp369"	chrNC_000079.7	+	65411974	65426912	65411974	65426801	65428075	65428202
5215	"gene-Cldn12"	"Cldn12"	chrNC_000071.7	-	5564627	5564849	5564764	5564849	5564231	5564376
5231	"gene-Gm12426"	"Gm12426"	chrNC_000070.7	-	47208402	47208586	47208421	47208586	47201008	47201295
5233	"gene-Ddx50"	"Ddx50"	chrNC_000076.7	-	62482692	62482980	62482750	62482980	62478554	62478733
5238	"gene-Larp1b"	"Larp1b"	chrNC_000069.7	+	40988379	40990310	40988379	40988524	40991124	40991252
5258	"gene-Etfrf1"	"Etfrf1"	chrNC_000072.7	+	145156872	145157202	145156872	145156978	145161076	145162268
5259	"gene-Etfrf1"	"Etfrf1"	chrNC_000072.7	+	145160247	145160997	145160247	145160510	145161076	145162268
5267	"gene-Zmynd8"	"Zmynd8"	chrNC_000068.8	-	165720709	165721438	165721011	165721438	165717624	165717695
5277	"gene-Elmod3"	"Elmod3"	chrNC_000072.7	-	72574749	72575387	72575209	72575387	72573418	72573449
5282	"gene-Taf1d"	"Taf1d"	chrNC_000075.7	+	15226397	15226736	15226397	15226427	15228184	15228274
5283	"gene-Taf1d"	"Taf1d"	chrNC_000075.7	+	15226397	15226772	15226397	15226427	15228184	15228274
5332	"gene-Ebf4"	"Ebf4"	chrNC_000068.8	+	130204165	130204351	130204165	130204261	130207392	130207478
5342	"gene-F420014N23Rik"	"F420014N23Rik"	chrNC_000076.7	+	127031117	127031393	127031117	127031336	127033005	127033063
5350	"gene-Ank3"	"Ank3"	chrNC_000076.7	+	69817945	69818027	69817945	69817991	69821912	69829592
5351	"gene-Ank3"	"Ank3"	chrNC_000076.7	+	69817945	69818027	69817945	69817991	69821918	69824462
5356	"gene-Skic8"	"Skic8"	chrNC_000075.7	-	54641652	54641833	54641758	54641833	54637917	54637945
5398	"gene-Serinc2"	"Serinc2"	chrNC_000070.7	-	130168237	130168763	130168556	130168763	130166670	130166716
5409	"gene-Pank4"	"Pank4"	chrNC_000070.7	+	155055330	155055710	155055330	155055484	155055829	155056011
5422	"gene-Zfp462"	"Zfp462"	chrNC_000070.7	+	55004537	55004709	55004537	55004582	55007347	55007433
5423	"gene-Zfp462"	"Zfp462"	chrNC_000070.7	+	55004537	55004709	55004537	55004582	55007532	55007782
5448	"gene-Flad1"	"Flad1"	chrNC_000069.7	-	89318867	89319188	89319052	89319188	89315728	89316473
5449	"gene-Flad1"	"Flad1"	chrNC_000069.7	-	89318867	89319188	89319090	89319188	89315728	89316473
5450	"gene-Flad1"	"Flad1"	chrNC_000069.7	-	89319052	89319188	89319090	89319188	89315728	89316473
5462	"gene-Zcwpw1"	"Zcwpw1"	chrNC_000071.7	+	137796159	137797863	137796159	137796235	137798247	137798405
5472	"gene-Rcbtb1"	"Rcbtb1"	chrNC_000080.7	+	59443073	59443196	59443073	59443171	59444252	59444379
5478	"gene-Sart3"	"Sart3"	chrNC_000071.7	-	113893430	113893586	113893441	113893586	113892293	113892388
5510	"gene-Odc1"	"Odc1"	chrNC_000078.7	+	17598545	17598631	17598545	17598627	17598791	17598871
5517	"gene-Zfp991"	"Zfp991"	chrNC_000070.7	+	147216394	147216861	147216394	147216646	147249797	147249843
5520	"gene-Xrcc5"	"Xrcc5"	chrNC_000067.7	+	72346579	72347019	72346579	72346726	72349597	72349707
5552	"gene-Mcph1"	"Mcph1"	chrNC_000074.7	+	18677133	18677313	18677133	18677256	18681531	18682659
5582	"gene-Zfp606"	"Zfp606"	chrNC_000073.7	+	12214861	12215108	12214861	12214953	12217963	12221927
5596	"gene-Zfp697"	"Zfp697"	chrNC_000069.7	+	98317806	98318803	98317806	98318618	98332584	98332816
5624	"gene-Psme3ip1"	"Psme3ip1"	chrNC_000074.7	-	95328030	95328483	95328124	95328483	95318196	95318330
5625	"gene-Psme3ip1"	"Psme3ip1"	chrNC_000074.7	-	95328030	95328483	95328124	95328483	95323678	95323736
5638	"gene-Pibf1"	"Pibf1"	chrNC_000080.7	+	99338464	99338737	99338464	99338609	99344734	99344933
5646	"gene-Fbxo44"	"Fbxo44"	chrNC_000070.7	-	148241036	148241163	148241065	148241163	148240602	148240738
5647	"gene-Fbxo44"	"Fbxo44"	chrNC_000070.7	-	148241036	148241163	148241065	148241163	148240851	148240947
5663	"gene-Arrdc2"	"Arrdc2"	chrNC_000074.7	-	71291622	71292223	71291771	71292223	71291233	71291485
5706	"gene-Pms1"	"Pms1"	chrNC_000067.7	-	53255345	53255506	53255389	53255506	53235981	53236461
5718	"gene-Nudt7"	"Nudt7"	chrNC_000074.7	+	114874634	114874793	114874634	114874733	114875831	114875934
5725	"gene-Zic4"	"Zic4"	chrNC_000075.7	+	91251286	91254102	91251286	91252879	91254657	91254745
5726	"gene-Zic4"	"Zic4"	chrNC_000075.7	+	91251286	91254102	91251286	91253586	91254657	91254745
5747	"gene-Cfap100"	"Cfap100"	chrNC_000072.7	-	90405360	90412379	90405364	90412379	90394591	90394692
5778	"gene-Spata2"	"Spata2"	chrNC_000068.8	-	167330007	167331288	167331088	167331288	167327077	167327513
5796	"gene-Adgrl2"	"Adgrl2"	chrNC_000069.7	-	148526052	148526104	148526086	148526104	148524283	148524322
5797	"gene-Adgrl2"	"Adgrl2"	chrNC_000069.7	-	148528590	148528687	148528623	148528687	148524283	148524322
5798	"gene-Adgrl2"	"Adgrl2"	chrNC_000069.7	-	148528590	148528687	148528623	148528687	148526608	148526661
5799	"gene-Adgrl2"	"Adgrl2"	chrNC_000069.7	-	148528590	148528687	148528623	148528687	148526608	148526690
5802	"gene-Adgrl2"	"Adgrl2"	chrNC_000069.7	-	148534112	148534204	148534127	148534204	148533176	148533221
5806	"gene-Dhrs3"	"Dhrs3"	chrNC_000070.7	+	144618711	144620279	144618711	144619480	144645220	144645364
5816	"gene-Izumo4"	"Izumo4"	chrNC_000076.7	+	80540251	80540306	80540251	80540269	80540454	80541209
5822	"gene-Rnf157"	"Rnf157"	chrNC_000077.7	-	116250042	116250135	116250068	116250135	116249494	116249542
5830	"gene-Wdr45"	"Wdr45"	chrNC_000086.8	+	7588487	7588664	7588487	7588617	7589553	7589603
5837	"gene-Wdr45"	"Wdr45"	chrNC_000086.8	+	7588487	7588617	7588487	7588515	7590091	7590159
5848	"gene-Clvs1"	"Clvs1"	chrNC_000070.7	+	9281387	9282012	9281387	9282008	9424185	9424296
5869	"gene-Trim2"	"Trim2"	chrNC_000069.7	-	84211896	84212768	84212547	84212768	84100527	84100679
5885	"gene-Tro"	"Tro"	chrNC_000086.8	-	149432460	149432651	149432543	149432651	149428689	149429115
5906	"gene-Phpt1"	"Phpt1"	chrNC_000068.8	-	25464694	25464883	25464725	25464883	25463441	25463711
5910	"gene-Phpt1"	"Phpt1"	chrNC_000068.8	-	25464694	25464883	25464725	25464883	25464199	25464461
5911	"gene-Phpt1"	"Phpt1"	chrNC_000068.8	-	25464694	25464883	25464792	25464883	25464199	25464461
5912	"gene-Phpt1"	"Phpt1"	chrNC_000068.8	-	25464725	25464883	25464792	25464883	25464199	25464461
5924	"gene-Ccl27a"	"Ccl27a"	chrNC_000070.7	-	41771137	41773524	41773464	41773524	41769843	41769976
5926	"gene-Gm45971"	"Gm45971"	chrNC_000073.7	-	12606360	12607407	12607305	12607407	12605447	12605525
5929	"gene-Slc35a3"	"Slc35a3"	chrNC_000069.7	-	116488074	116488283	116488078	116488283	116480919	116481067
5949	"gene-Grin2c"	"Grin2c"	chrNC_000077.7	-	115144504	115144753	115144523	115144753	115144033	115144135
5952	"gene-Phldb1"	"Phldb1"	chrNC_000075.7	-	44632550	44632717	44632566	44632717	44626610	44627962
5983	"gene-Ppp1cc"	"Ppp1cc"	chrNC_000071.7	+	122306981	122307216	122306981	122307212	122309891	122309989
6008	"gene-Rnf112"	"Rnf112"	chrNC_000077.7	-	61341653	61341860	61341803	61341860	61341410	61341531
6009	"gene-Rnf112"	"Rnf112"	chrNC_000077.7	-	61342838	61343289	61343085	61343289	61342569	61342674
6018	"gene-Atosa"	"Atosa"	chrNC_000075.7	+	74926278	74931028	74926278	74926437	74932932	74933129
6054	"gene-Med25"	"Med25"	chrNC_000073.7	-	44541568	44541842	44541654	44541842	44541206	44541331
6056	"gene-Dgkq"	"Dgkq"	chrNC_000071.7	-	108798355	108798834	108798682	108798834	108797690	108798245
6064	"gene-Satb2"	"Satb2"	chrNC_000067.7	-	57008790	57009039	57008811	57009039	56938149	56938276
6091	"gene-Gm39054"	"Gm39054"	chrNC_000073.7	+	98467949	98468702	98467949	98468021	98471126	98471190
6101	"gene-Crat"	"Crat"	chrNC_000068.8	-	30305206	30305558	30305323	30305558	30304032	30304223
6106	"gene-Api5"	"Api5"	chrNC_000068.8	-	94248549	94248737	94248600	94248737	94242072	94244126
6136	"gene-Pcgf3"	"Pcgf3"	chrNC_000071.7	+	108643699	108643861	108643699	108643837	108647492	108647573
6145	"gene-Acd"	"Acd"	chrNC_000074.7	-	106426913	106426990	106426924	106426990	106426635	106426680
6159	"gene-Mre11a"	"Mre11a"	chrNC_000075.7	+	14695970	14696103	14695970	14696053	14698173	14698306
6169	"gene-Polg"	"Polg"	chrNC_000073.7	-	79109436	79109619	79109458	79109619	79109260	79109333
6175	"gene-Dmap1"	"Dmap1"	chrNC_000070.7	-	117539278	117539450	117539410	117539450	117539029	117539190
6236	"gene-Zfp362"	"Zfp362"	chrNC_000070.7	-	128699211	128700118	128699516	128700118	128684042	128684106
6237	"gene-Zfp362"	"Zfp362"	chrNC_000070.7	-	128699211	128700118	128699804	128700118	128684042	128684106
6238	"gene-Zfp362"	"Zfp362"	chrNC_000070.7	-	128699516	128700118	128699804	128700118	128684042	128684106
6254	"gene-Sall3"	"Sall3"	chrNC_000084.7	-	81014395	81017844	81014952	81017844	81010203	81013119
6261	"gene-Nprl2"	"Nprl2"	chrNC_000075.7	+	107421578	107421740	107421578	107421676	107421833	107422039
6287	"gene-Ggps1"	"Ggps1"	chrNC_000079.7	-	14233903	14235592	14235547	14235592	14232380	14232473
6289	"gene-Syt6"	"Syt6"	chrNC_000069.7	+	103482560	103482922	103482560	103482856	103492657	103493006
6293	"gene-Syt6"	"Syt6"	chrNC_000069.7	+	103534297	103534448	103534297	103534427	103552380	103552883
6312	"gene-Cyp2j6"	"Cyp2j6"	chrNC_000070.7	-	96441336	96441883	96441478	96441883	96424232	96424382
