ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1722	"gene-Noc2l"	"Noc2l"	chrNC_000070.7	+	156325769	156325958	156325879	156325958	156325056	156325170	1722	240,232,255,243	8,22,21,19	288,266,244,293	15,11,28,17	149	39	0.594536609572483	0.901802949251635	0.887,0.734,0.761,0.77	0.834,0.864,0.695,0.819	-0.015
1723	"gene-Pitpnm3"	"Pitpnm3"	chrNC_000077.7	-	71957931	71958107	71957931	71958104	71961128	71961313	1723	1,0,0,0	7,10,6,6	0,0,0,2	9,4,1,4	42	39	0.999202115572178	0.999202115572178	0.117,0.0,0.0,0.0	0.0,0.0,0.0,0.317	-0.05
1724	"gene-Pitpnm3"	"Pitpnm3"	chrNC_000077.7	-	71965244	71965480	71965244	71965476	71965784	71965861	1724	10,7,5,8	1,0,0,0	0,5,5,4	0,1,0,0	43	39	0.110907738079765	0.573585461703415	0.901,1.0,1.0,1.0	NA,0.819,1.0,1.0	0.036
1725	"gene-Plekhg4"	"Plekhg4"	chrNC_000074.7	+	106101858	106102487	106102095	106102487	106101437	106101613	1725	4,8,5,1	3,2,2,0	12,7,7,4	0,1,3,4	276	39	0.534530579666596	0.8700327998504	0.159,0.361,0.261,1.0	1.0,0.497,0.248,0.124	-0.022
1726	"gene-Daglb"	"Daglb"	chrNC_000071.7	+	143460131	143460626	143460367	143460626	143458701	143458873	1726	7,6,8,7	18,19,21,12	6,4,5,5	9,20,12,17	275	39	0.59943252500684	0.905419814595451	0.052,0.043,0.051,0.076	0.086,0.028,0.056,0.04	0.003
1727	"gene-Mtcl2"	"Mtcl2"	chrNC_000068.8	-	156865716	156865788	156865716	156865782	156869306	156869558	1727	129,100,150,114	11,9,7,12	115,105,77,109	7,6,6,3	45	39	0.117877895152094	0.581122490861271	0.91,0.906,0.949,0.892	0.934,0.938,0.918,0.969	-0.025
1728	"gene-Zfp853"	"Zfp853"	chrNC_000071.7	-	143269282	143275630	143269282	143275533	143277981	143278104	1728	4,0,1,1	0,1,0,0	2,1,1,1	1,0,0,0	136	39	0.999202115572178	0.999202115572178	1.0,0.0,1.0,1.0	0.364,1.0,1.0,1.0	-0.091
1729	"gene-Zfp853"	"Zfp853"	chrNC_000071.7	-	143277981	143278104	143277981	143278099	143278607	143278817	1729	5,4,2,1	0,1,3,0	0,1,0,1	3,1,0,0	44	39	0.18599242108016	0.661297559512672	1.0,0.78,0.371,1.0	0.0,0.47,NA,1.0	0.298
1730	"gene-Rnf216"	"Rnf216"	chrNC_000071.7	-	143075874	143076684	143075874	143076513	143078749	143078880	1730	32,30,27,21	27,21,32,32	31,29,25,29	28,35,24,37	210	39	0.723262549176596	0.96329266418111	0.18,0.21,0.135,0.109	0.171,0.133,0.162,0.127	0.01
1731	"gene-Rnf216"	"Rnf216"	chrNC_000071.7	-	143075874	143076684	143075874	143076513	143084133	143084260	1731	15,12,18,15	1,3,1,0	13,14,17,18	1,0,4,5	210	39	0.330323903351367	0.754596966049271	0.736,0.426,0.77,1.0	0.707,1.0,0.441,0.401	0.096
1733	"gene-Rnf216"	"Rnf216"	chrNC_000071.7	-	143084133	143084260	143084133	143084255	143098653	143098775	1733	33,21,48,34	9,2,6,5	27,24,29,22	6,3,9,10	44	39	0.116536390569102	0.580329588610882	0.765,0.903,0.876,0.858	0.8,0.876,0.741,0.661	0.081
1734	"gene-Ap5z1"	"Ap5z1"	chrNC_000071.7	+	142452012	142452147	142452022	142452147	142449712	142449890	1734	30,15,25,16	0,0,3,0	39,21,15,19	0,0,0,2	49	39	0.603415835801416	0.907171453506158	1.0,1.0,0.869,1.0	1.0,1.0,1.0,0.883	-0.004
1735	"gene-Ap5z1"	"Ap5z1"	chrNC_000071.7	+	142452230	142452431	142452244	142452431	142452012	142452147	1735	0,0,0,0	31,12,18,14	0,0,0,1	21,14,11,22	53	39	0.146974324050654	0.61736031513975	0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.032	-0.008
1736	"gene-Nr6a1os"	"Nr6a1os"	chrNC_000068.8	+	38808295	38811857	38808666	38811857	38762986	38763066	1736	12,13,10,10	0,0,0,0	3,7,7,13	1,0,3,0	410	39	0.0297754121425921	0.443015841012906	1.0,1.0,1.0,1.0	0.222,1.0,0.182,1.0	0.399
1737	"gene-Nr6a1os"	"Nr6a1os"	chrNC_000068.8	+	38808295	38811857	38808666	38811857	38798001	38798133	1737	12,9,11,7	0,0,0,0	3,5,7,14	0,0,1,1	410	39	0.00345319891208029	0.296972752601265	1.0,1.0,1.0,1.0	1.0,1.0,0.4,0.571	0.257
1739	"gene-Nudt1"	"Nudt1"	chrNC_000071.7	+	140318149	140318228	140318177	140318228	140317658	140317710	1739	1,2,1,2	4,9,3,4	2,1,1,3	7,6,5,7	67	39	0.999202115572178	0.999202115572178	0.127,0.115,0.162,0.225	0.143,0.088,0.104,0.2	0.024
1741	"gene-Get4"	"Get4"	chrNC_000071.7	+	139248624	139248706	139248627	139248706	139248235	139248314	1741	104,98,104,95	20,6,12,9	96,86,143,138	14,11,6,10	42	39	0.332662783667905	0.755299030800321	0.828,0.938,0.889,0.907	0.864,0.879,0.957,0.928	-0.016
1742	"gene-Get4"	"Get4"	chrNC_000071.7	+	139251364	139251520	139251381	139251520	139249233	139249383	1742	2,0,0,2	163,140,150,135	2,3,0,5	178,119,185,162	56	39	0.228376308762485	0.694411592535378	0.008,0.0,0.0,0.01	0.008,0.017,0.0,0.021	-0.007
1743	"gene-Ankrd17"	"Ankrd17"	chrNC_000071.7	-	90426101	90426250	90426101	90426247	90430709	90431462	1743	40,42,35,48	19,14,12,18	51,40,39,34	9,14,11,20	42	39	0.515174213322008	0.857192062182853	0.662,0.736,0.73,0.712	0.84,0.726,0.767,0.612	-0.026
1744	"gene-Ankrd17"	"Ankrd17"	chrNC_000071.7	-	90426101	90426250	90426101	90426247	90432899	90433002	1744	67,48,43,51	16,11,16,14	44,43,31,41	7,11,9,7	42	39	0.283934894628642	0.734051759137739	0.795,0.802,0.714,0.772	0.854,0.784,0.762,0.845	-0.04
1745	"gene-Zfp68"	"Zfp68"	chrNC_000071.7	-	138614731	138614827	138614731	138614821	138615316	138615429	1745	44,53,49,45	11,11,12,7	30,45,38,37	9,12,11,6	45	39	0.482940064157321	0.838974825414415	0.776,0.807,0.78,0.848	0.743,0.765,0.75,0.842	0.028
1746	"gene-Zfp157"	"Zfp157"	chrNC_000071.7	+	138454136	138459162	138454140	138459162	138453241	138453351	1746	100,117,107,92	11,12,14,10	76,76,80,111	7,6,13,16	43	39	0.674802030983866	0.940201955467333	0.892,0.898,0.874,0.893	0.908,0.92,0.848,0.863	0.005
1747	"gene-Iqgap3"	"Iqgap3"	chrNC_000069.7	+	87998777	87998941	87998782	87998941	87998042	87998121	1747	7,13,0,6	0,0,0,1	5,11,3,13	0,3,0,0	44	39	0.925628912516964	0.999202115572178	1.0,1.0,NA,0.842	1.0,0.765,1.0,1.0	0.006
1748	"gene-Gpc2"	"Gpc2"	chrNC_000071.7	-	138274845	138275749	138274845	138275008	138276476	138276799	1748	1359,1904,1711,1398	0,2,0,0	1717,1843,1565,1967	0,0,0,0	780	39	0.255163220732999	0.719694807754767	1.0,0.979,1.0,1.0	1.0,1.0,1.0,1.0	-0.005
1749	"gene-Gpc2"	"Gpc2"	chrNC_000071.7	-	138276476	138276799	138276476	138276716	138277100	138277259	1749	804,855,957,827	26,45,37,18	904,918,783,901	50,56,45,63	122	39	0.000729403102915138	0.214350395727642	0.908,0.859,0.892,0.936	0.853,0.84,0.848,0.821	0.058
1750	"gene-Gpc2"	"Gpc2"	chrNC_000071.7	-	138277100	138277829	138277100	138277259	138277910	138278260	1750	364,543,487,353	517,483,458,528	437,404,463,451	549,512,515,568	609	39	0.631105386386129	0.917570972668519	0.043,0.067,0.064,0.041	0.049,0.048,0.054,0.048	0.004
1751	"gene-Gal3st4"	"Gal3st4"	chrNC_000071.7	-	138269540	138269856	138269540	138269642	138270993	138271074	1751	0,2,1,0	1,1,0,0	0,0,1,1	0,0,0,0	253	39	0.999202115572178	0.999202115572178	0.0,0.236,1.0,NA	NA,NA,1.0,1.0	-0.588
1752	"gene-Bbc3"	"Bbc3"	chrNC_000073.7	+	16046050	16046339	16046057	16046339	16044355	16044383	1752	10,8,8,11	0,1,0,0	8,6,8,9	0,0,0,0	46	39	0.354385760057162	0.770637874694066	1.0,0.872,1.0,1.0	1.0,1.0,1.0,1.0	-0.032
1757	"gene-Gm973"	"Gm973"	chrNC_000067.7	+	59595314	59595483	59595348	59595483	59591578	59591721	1757	4,1,2,1	0,0,0,1	0,1,5,2	0,0,0,0	73	39	0.196331340900953	0.67418394092242	1.0,1.0,1.0,0.348	NA,1.0,1.0,1.0	-0.163
1758	"gene-Gm973"	"Gm973"	chrNC_000067.7	+	59601801	59601969	59601804	59601969	59597244	59597385	1758	2,0,1,0	0,0,0,0	0,1,0,0	0,0,0,1	42	39	NA	NA	1.0,NA,1.0,NA	NA,1.0,NA,0.0	0.5
1760	"gene-Gm973"	"Gm973"	chrNC_000067.7	+	59605752	59605863	59605755	59605863	59601801	59601969	1760	0,2,5,1	2,0,0,1	0,0,4,1	0,0,0,0	42	39	0.294691231492724	0.74140765503969	0.0,1.0,1.0,0.481	NA,NA,1.0,1.0	-0.38
1762	"gene-Nyap1"	"Nyap1"	chrNC_000071.7	-	137731977	137732187	137731977	137732184	137733101	137734616	1762	8,7,9,4	540,460,439,499	12,9,9,9	492,489,443,523	42	39	0.162136860322555	0.637126522764272	0.014,0.014,0.019,0.007	0.022,0.017,0.019,0.016	-0.005
1763	"gene-Tnr"	"Tnr"	chrNC_000067.7	+	159685746	159686010	159685850	159686010	159677555	159678115	1763	34,25,27,35	1,1,0,0	16,25,23,10	0,3,0,0	143	39	0.791773341055442	0.999130098934092	0.903,0.872,1.0,1.0	1.0,0.694,1.0,1.0	0.02
1764	"gene-Tnr"	"Tnr"	chrNC_000067.7	+	159685746	159686010	159685850	159686010	159679526	159680003	1764	59,53,58,67	3,9,5,1	37,41,42,30	1,2,1,5	143	39	0.679702557156206	0.943184311589338	0.843,0.616,0.76,0.948	0.91,0.848,0.92,0.621	-0.033
1765	"gene-Actl6b"	"Actl6b"	chrNC_000071.7	+	137565210	137565330	137565234	137565330	137565058	137565139	1765	10,9,5,10	418,391,315,362	16,5,7,11	417,340,441,403	63	39	0.889121492412997	0.999202115572178	0.015,0.014,0.01,0.017	0.023,0.009,0.01,0.017	-0.001
1769	"gene-Zan"	"Zan"	chrNC_000071.7	-	137410213	137410355	137410213	137410351	137410846	137411055	1769	2,1,0,0	0,0,0,0	0,2,1,1	0,0,0,1	43	39	0.960174017282884	0.999202115572178	1.0,1.0,NA,NA	NA,1.0,1.0,0.476	0.175
1771	"gene-Ephb4"	"Ephb4"	chrNC_000071.7	+	137360624	137360776	137360651	137360776	137359395	137359728	1771	4,0,0,3	8,3,14,12	0,5,1,2	10,21,16,13	66	39	0.999202115572178	0.999202115572178	0.228,0.0,0.0,0.129	0.0,0.123,0.036,0.083	0.029
1772	"gene-Ache"	"Ache"	chrNC_000071.7	+	137288270	137289363	137288273	137289363	137286515	137286629	1772	4,5,13,1	9,9,15,13	0,1,2,5	7,5,8,8	42	39	0.364169425336465	0.773752348245447	0.292,0.34,0.446,0.067	0.0,0.157,0.188,0.367	0.108
1773	"gene-Ache"	"Ache"	chrNC_000071.7	+	137289633	137290225	137289740	137290225	137286628	137289363	1773	2,2,6,3	36,23,20,21	1,1,4,6	25,19,35,30	146	39	0.586142045618825	0.899494389811671	0.015,0.023,0.074,0.037	0.011,0.014,0.03,0.051	0.011
1774	"gene-Ache"	"Ache"	chrNC_000071.7	+	137291715	137292728	137292378	137292728	137291429	137291599	1774	13,23,26,8	13,14,24,32	8,15,18,18	15,17,29,35	702	39	0.454050343901887	0.821186601510542	0.053,0.084,0.057,0.014	0.029,0.047,0.033,0.028	0.018
1775	"gene-Vgf"	"Vgf"	chrNC_000071.7	+	137059113	137059315	137059117	137059315	137057453	137057531	1775	6,11,3,1	4,5,1,2	1,0,4,1	1,0,3,2	43	39	0.657703766852105	0.931033384559044	0.576,0.666,0.731,0.312	0.476,NA,0.547,0.312	0.126
1776	"gene-Vgf"	"Vgf"	chrNC_000071.7	+	137059113	137059315	137059117	137059315	137058476	137058489	1776	3,1,0,2	0,0,0,0	0,0,0,3	0,0,0,1	43	39	0.0381990940253095	0.455984016207464	1.0,1.0,NA,1.0	NA,NA,NA,0.731	0.269
1777	"gene-Col26a1"	"Col26a1"	chrNC_000071.7	-	136865507	136865611	136865507	136865605	136876337	136876460	1777	3,6,4,7	7,11,12,13	0,4,4,4	15,7,19,15	45	39	0.0896501263385076	0.536817909984966	0.271,0.321,0.224,0.318	0.0,0.331,0.154,0.188	0.115
1781	"gene-Sh2b2"	"Sh2b2"	chrNC_000071.7	-	136253008	136253176	136253008	136253173	136253258	136253350	1781	83,66,60,66	6,9,7,10	81,69,79,65	13,6,9,9	42	39	0.704659214632173	0.956128305823517	0.928,0.872,0.888,0.86	0.853,0.914,0.891,0.87	0.005
1787	"gene-Dmac2l"	"Dmac2l"	chrNC_000078.7	+	69790002	69791439	69790492	69791439	69788418	69788590	1787	6,2,8,6	17,42,31,27	8,0,4,3	17,16,23,21	529	39	0.731281235632193	0.967185257928177	0.025,0.003,0.019,0.016	0.034,0.0,0.013,0.01	0.001
1791	"gene-Gtf2i"	"Gtf2i"	chrNC_000071.7	-	134272360	134272453	134272360	134272441	134272754	134272810	1791	173,158,162,157	242,253,226,220	235,238,211,229	278,229,257,273	51	39	0.00556456490128066	0.312920902781894	0.353,0.323,0.354,0.353	0.393,0.443,0.386,0.391	-0.058
1792	"gene-Gtf2i"	"Gtf2i"	chrNC_000071.7	-	134305225	134305285	134305225	134305282	134308290	134308368	1792	45,41,33,46	36,27,21,27	51,46,35,38	34,21,31,35	42	39	0.697907533508624	0.952357344257575	0.537,0.585,0.593,0.613	0.582,0.67,0.512,0.502	0.015
1793	"gene-Gtf2i"	"Gtf2i"	chrNC_000071.7	-	134335385	134335585	134335385	134335581	134340526	134342943	1793	1,0,1,1	0,0,0,1	0,0,0,0	0,0,0,1	43	39	0.232242895945147	0.697255342652556	1.0,NA,1.0,0.476	NA,NA,NA,0.0	0.825
1794	"gene-Gtf2i"	"Gtf2i"	chrNC_000071.7	-	134335385	134335585	134335385	134335581	134343236	134343587	1794	0,0,1,1	1,0,2,0	1,0,0,0	0,2,0,3	43	39	0.78691066279232	0.997322779359771	0.0,NA,0.312,1.0	1.0,0.0,NA,0.0	0.104
1795	"gene-Lat2"	"Lat2"	chrNC_000071.7	-	134633599	134633695	134633599	134633655	134634785	134634816	1795	0,4,2,0	4,7,5,6	0,0,1,1	14,9,8,2	79	39	0.135513652747866	0.608189905325886	0.0,0.22,0.165,0.0	0.0,0.0,0.058,0.198	0.032
1796	"gene-Cep295"	"Cep295"	chrNC_000075.7	-	15234864	15235009	15234864	15235006	15235444	15235587	1796	32,19,31,27	35,27,34,31	34,26,25,28	37,32,23,36	42	39	0.854925902760048	0.999202115572178	0.459,0.395,0.458,0.447	0.46,0.43,0.502,0.419	-0.013
1797	"gene-Cep295"	"Cep295"	chrNC_000075.7	-	15255419	15255560	15255419	15255556	15258236	15258332	1797	33,23,28,37	3,3,1,3	24,28,18,22	3,3,3,4	43	39	0.137114835512213	0.609308378675733	0.909,0.874,0.962,0.918	0.879,0.894,0.845,0.833	0.053
1798	"gene-Cep295"	"Cep295"	chrNC_000075.7	-	15255419	15255588	15255419	15255556	15258236	15258332	1798	1,6,4,2	3,3,1,3	0,4,0,0	3,3,3,4	71	39	0.036831123829078	0.455984016207464	0.155,0.523,0.687,0.268	0.0,0.423,0.0,0.0	0.303
1799	"gene-Cep295"	"Cep295"	chrNC_000075.7	-	15255419	15255588	15255419	15255560	15258236	15258332	1799	1,5,4,2	33,22,28,37	0,2,0,0	24,26,18,22	67	39	0.0193126494732101	0.386408084140825	0.017,0.117,0.077,0.031	0.0,0.043,0.0,0.0	0.05
1800	"gene-Cep295"	"Cep295"	chrNC_000075.7	-	15255419	15255560	15255419	15255556	15258263	15258332	1800	3,3,2,0	1,1,0,0	0,5,0,0	0,1,0,0	43	39	0.622501691406532	0.914488678746983	0.731,0.731,1.0,NA	NA,0.819,NA,NA	0.002
1801	"gene-Gtf2ird1"	"Gtf2ird1"	chrNC_000071.7	-	134386514	134386750	134386514	134386747	134387841	134387972	1801	20,14,10,6	0,2,0,0	23,13,12,9	2,2,2,3	42	39	0.0318461831965379	0.44659553693883	1.0,0.867,1.0,1.0	0.914,0.858,0.848,0.736	0.128
1802	"gene-Gtf2ird1"	"Gtf2ird1"	chrNC_000071.7	-	134395689	134395770	134395689	134395749	134404960	134404989	1802	11,12,22,18	0,0,1,0	20,17,19,27	0,0,0,1	60	39	0.94697509766935	0.999202115572178	1.0,1.0,0.935,1.0	1.0,1.0,1.0,0.946	-0.003
1803	"gene-Gtf2ird1"	"Gtf2ird1"	chrNC_000071.7	-	134411383	134411539	134411383	134411440	134411634	134411684	1803	5,16,20,9	53,50,64,60	20,18,13,14	87,88,79,76	138	39	0.772679469589609	0.989677866799419	0.026,0.083,0.081,0.041	0.061,0.055,0.044,0.049	0.006
1804	"gene-Gtf2ird1"	"Gtf2ird1"	chrNC_000071.7	-	134432585	134432675	134432585	134432670	134433509	134433820	1804	56,65,71,66	2,2,6,3	78,62,60,81	5,4,5,7	44	39	0.225488835736186	0.691650940591467	0.961,0.966,0.913,0.951	0.933,0.932,0.914,0.911	0.025
1805	"gene-Gtf2ird2"	"Gtf2ird2"	chrNC_000071.7	+	134221414	134221630	134221491	134221630	134220018	134220116	1805	0,3,3,3	18,10,15,24	0,1,3,1	20,19,23,5	116	39	0.293858564575719	0.740744749110348	0.0,0.092,0.063,0.04	0.0,0.017,0.042,0.063	0.018
1806	"gene-Gtf2ird2"	"Gtf2ird2"	chrNC_000071.7	+	134221414	134221630	134221491	134221630	134220018	134220266	1806	0,3,0,2	2,0,4,6	0,0,3,2	3,4,5,2	116	39	0.999202115572178	0.999202115572178	0.0,1.0,0.0,0.101	0.0,0.0,0.168,0.252	0.17
1807	"gene-Gtf2ird2"	"Gtf2ird2"	chrNC_000071.7	+	134244775	134246988	134244977	134246988	134243482	134243511	1807	4,4,9,12	29,23,19,19	4,18,8,9	20,21,23,24	241	39	0.463320765285666	0.82570602270053	0.022,0.027,0.071,0.093	0.031,0.122,0.053,0.057	-0.013
1810	"gene-Rabgef1"	"Rabgef1"	chrNC_000071.7	+	130226787	130226957	130226790	130226957	130219717	130219884	1810	19,21,15,14	21,20,15,32	30,17,22,23	26,17,19,28	42	39	0.23724225263211	0.699668799442706	0.457,0.494,0.481,0.289	0.517,0.481,0.518,0.433	-0.057
1811	"gene-Lrp5"	"Lrp5"	chrNC_000085.7	-	3660038	3660238	3660038	3660213	3662197	3662521	1811	17,8,21,16	0,0,0,0	26,34,28,23	1,0,0,2	64	39	0.030784915352366	0.444182961915206	1.0,1.0,1.0,1.0	0.941,1.0,1.0,0.875	0.046
1814	"gene-C87436"	"C87436"	chrNC_000072.7	+	86415591	86416240	86416109	86416240	86411617	86415469	1814	43,51,66,49	0,0,0,0	75,65,47,29	0,1,0,0	557	39	0.100359409278794	0.555293654323203	1.0,1.0,1.0,1.0	1.0,0.82,1.0,1.0	0.045
1815	"gene-C87436"	"C87436"	chrNC_000072.7	+	86424292	86424403	86424322	86424403	86422415	86423250	1815	46,32,19,31	6,4,2,2	31,30,32,26	11,7,4,6	69	39	0.0235920209219757	0.40917721904659	0.812,0.819,0.843,0.898	0.614,0.708,0.819,0.71	0.13
1816	"gene-Dhx37"	"Dhx37"	chrNC_000071.7	-	125492364	125492495	125492364	125492462	125492929	125493003	1816	5,5,0,2	33,26,35,36	6,0,4,1	43,39,45,50	72	39	0.500195354354303	0.849215412486701	0.076,0.094,0.0,0.029	0.07,0.0,0.046,0.011	0.018
1817	"gene-Dhx37"	"Dhx37"	chrNC_000071.7	-	125502735	125502908	125502735	125502837	125503714	125503828	1817	0,2,2,9	32,35,32,34	2,2,1,3	30,27,25,29	110	39	0.999202115572178	0.999202115572178	0.0,0.02,0.022,0.086	0.023,0.026,0.014,0.035	0.007
1818	"gene-Scarb1"	"Scarb1"	chrNC_000071.7	-	125358168	125358297	125358168	125358294	125360962	125361109	1818	8,12,9,8	0,1,0,0	4,4,9,8	0,0,0,0	42	39	0.388151035866749	0.782659569886252	1.0,0.918,1.0,1.0	1.0,1.0,1.0,1.0	-0.02
1819	"gene-Scarb1"	"Scarb1"	chrNC_000071.7	-	125360962	125361109	125360962	125361107	125361744	125361796	1819	52,44,49,47	1,0,4,0	63,54,52,53	1,2,0,6	41	39	0.686506398830311	0.946252327102929	0.98,1.0,0.921,1.0	0.984,0.963,1.0,0.894	0.015
1820	"gene-Scarb1"	"Scarb1"	chrNC_000071.7	-	125366700	125366819	125366700	125366762	125371061	125371228	1820	50,53,77,75	0,1,1,1	84,74,82,80	0,0,0,4	96	39	0.396901661552762	0.787168694128261	1.0,0.956,0.969,0.968	1.0,1.0,1.0,0.89	0.001
1821	"gene-Ncor2"	"Ncor2"	chrNC_000071.7	-	125105675	125105862	125105675	125105776	125105945	125106077	1821	155,156,159,131	2,4,5,2	243,193,160,230	10,6,4,6	125	39	0.128239866577517	0.593329194779676	0.96,0.924,0.908,0.953	0.883,0.909,0.926,0.923	0.026
1822	"gene-Ncor2"	"Ncor2"	chrNC_000071.7	-	125107035	125107290	125107035	125107287	125107749	125107971	1822	81,98,84,74	10,20,16,11	101,91,100,113	9,10,10,15	42	39	0.0222420805951835	0.40256472167679	0.883,0.82,0.83,0.862	0.912,0.894,0.903,0.875	-0.047
1823	"gene-Ncor2"	"Ncor2"	chrNC_000071.7	-	125114337	125114443	125114337	125114440	125114924	125115061	1823	64,58,68,54	9,14,13,15	66,62,62,78	12,12,20,10	42	39	0.843116994326389	0.999202115572178	0.868,0.794,0.829,0.77	0.836,0.828,0.742,0.879	-0.006
1824	"gene-Ncor2"	"Ncor2"	chrNC_000071.7	-	125115952	125116117	125115952	125116114	125118859	125119028	1824	73,81,91,71	4,11,17,9	72,86,81,117	8,10,9,14	42	39	0.718214839515078	0.961145529817013	0.944,0.872,0.833,0.88	0.893,0.889,0.893,0.886	-0.008
1825	"gene-Ncor2"	"Ncor2"	chrNC_000071.7	-	125118859	125119031	125118859	125119028	125119808	125119929	1825	5,8,12,10	49,49,56,59	8,4,8,15	55,55,48,67	42	39	0.816683892906976	0.999202115572178	0.087,0.132,0.166,0.136	0.119,0.063,0.134,0.172	0.008
1826	"gene-Ncor2"	"Ncor2"	chrNC_000071.7	-	125127974	125128182	125127974	125128122	125132796	125132939	1826	10,24,20,18	93,77,55,66	11,8,10,21	53,87,86,103	99	39	0.0591539149439865	0.501495324274303	0.041,0.109,0.125,0.097	0.076,0.035,0.044,0.074	0.036
1828	"gene-Pld2"	"Pld2"	chrNC_000077.7	+	70441954	70442089	70442005	70442089	70433768	70433921	1828	4,6,1,2	1,4,1,0	8,11,4,3	0,1,4,6	90	39	0.727286779866587	0.965255084204103	0.634,0.394,0.302,1.0	1.0,0.827,0.302,0.178	0.006
1829	"gene-Pld2"	"Pld2"	chrNC_000077.7	+	70441954	70442089	70442005	70442089	70434953	70435103	1829	7,5,4,4	9,4,10,5	9,6,2,6	2,9,7,7	90	39	0.63872557180201	0.921861527109682	0.252,0.351,0.148,0.257	0.661,0.224,0.11,0.271	-0.065
1830	"gene-Pld2"	"Pld2"	chrNC_000077.7	+	70444869	70444988	70444882	70444988	70444160	70444287	1830	11,15,14,14	2,0,1,0	18,14,16,24	1,1,1,4	52	39	0.33045622231669	0.754596966049271	0.805,1.0,0.913,1.0	0.931,0.913,0.923,0.818	0.033
1831	"gene-Pld2"	"Pld2"	chrNC_000077.7	+	70446124	70446207	70446157	70446207	70445876	70445990	1831	3,3,2,0	10,17,16,14	3,2,3,2	8,14,8,14	72	39	0.423194463363245	0.804792273714532	0.14,0.087,0.063,0.0	0.169,0.072,0.169,0.072	-0.048
1832	"gene-Dnah10"	"Dnah10"	chrNC_000071.7	+	124837951	124838428	124838103	124838428	124837080	124837237	1832	1,0,0,0	0,0,0,0	0,0,0,1	0,1,0,0	191	39	NA	NA	1.0,NA,NA,NA	NA,0.0,NA,1.0	0.5
1834	"gene-Mphosph9"	"Mphosph9"	chrNC_000071.7	-	124398997	124399098	124398997	124399072	124399984	124400105	1834	27,32,34,25	0,0,0,0	25,32,39,25	3,4,0,6	65	39	0.00132842267239131	0.244409434268803	1.0,1.0,1.0,1.0	0.833,0.828,1.0,0.714	0.156
1835	"gene-Mphosph9"	"Mphosph9"	chrNC_000071.7	-	124403379	124403558	124403379	124403541	124405101	124405236	1835	10,13,11,12	0,1,2,1	21,21,16,18	3,1,2,0	56	39	0.862503450353954	0.999202115572178	1.0,0.901,0.793,0.893	0.83,0.936,0.848,1.0	-0.007
1836	"gene-Mphosph9"	"Mphosph9"	chrNC_000071.7	-	124458907	124459061	124458907	124459017	124462936	124463200	1836	20,11,18,9	4,8,10,12	16,10,13,18	9,2,3,4	83	39	0.0851147513003344	0.530003680345896	0.701,0.392,0.458,0.261	0.455,0.701,0.671,0.679	-0.174
1837	"gene-Pitpnm2"	"Pitpnm2"	chrNC_000071.7	-	124281495	124281751	124281495	124281710	124290606	124290782	1837	0,3,2,1	80,77,92,65	5,1,0,0	57,62,50,61	80	39	0.807330445683282	0.999202115572178	0.0,0.019,0.01,0.007	0.041,0.008,0.0,0.0	-0.003
1838	"gene-Mdc1"	"Mdc1"	chrNC_000083.7	+	36159680	36159749	36159683	36159749	36158214	36159557	1838	4,12,20,14	33,20,22,20	12,9,16,14	20,24,18,14	42	39	0.411119400713905	0.796276601539991	0.101,0.358,0.458,0.394	0.358,0.258,0.452,0.481	-0.059
1839	"gene-Smap1"	"Smap1"	chrNC_000067.7	-	23905297	23905378	23905297	23905374	23915454	23915530	1839	31,24,47,32	0,0,0,0	40,35,38,39	0,1,0,0	43	39	0.202640718476613	0.67849794806039	1.0,1.0,1.0,1.0	1.0,0.969,1.0,1.0	0.008
1840	"gene-Abcb9"	"Abcb9"	chrNC_000071.7	-	124221114	124221245	124221114	124221231	124221668	124221783	1840	8,11,7,6	1,0,0,1	5,4,3,6	1,0,0,0	53	39	0.999202115572178	0.999202115572178	0.855,1.0,1.0,0.815	0.786,1.0,1.0,1.0	-0.029
1841	"gene-Gfra4"	"Gfra4"	chrNC_000068.8	-	130881551	130882245	130881551	130882178	130882318	130882395	1841	60,53,55,49	5,1,3,5	74,70,68,78	1,3,8,0	106	39	0.197062326943756	0.67489894654375	0.815,0.951,0.871,0.783	0.965,0.896,0.758,1.0	-0.05
1842	"gene-Hip1r"	"Hip1r"	chrNC_000071.7	+	124138599	124138695	124138664	124138695	124138408	124138467	1842	1,3,2,3	97,90,91,80	4,1,6,1	83,84,96,88	104	39	0.584896157380959	0.898701972295588	0.004,0.012,0.008,0.014	0.018,0.004,0.023,0.004	-0.003
1843	"gene-Lrrc43"	"Lrrc43"	chrNC_000071.7	+	123641238	123641359	123641243	123641359	123639079	123639393	1843	0,0,0,1	1,0,0,0	1,2,0,0	0,0,0,0	44	39	0.069826956871059	0.501495324274303	0.0,NA,NA,1.0	1.0,1.0,NA,NA	-0.5
