ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
3339	"gene-Ikzf2"	"Ikzf2"	chrNC_000067.7	-	69616939	69617206	69617017	69617206	69609651	69609819
3340	"gene-Ikzf2"	"Ikzf2"	chrNC_000067.7	-	69723958	69724956	69724852	69724956	69723282	69723331
3341	"gene-Ikzf2"	"Ikzf2"	chrNC_000067.7	-	69723958	69725022	69724889	69725022	69723282	69723331
3342	"gene-Spats2l"	"Spats2l"	chrNC_000067.7	+	57871211	57871296	57871211	57871292	57894622	57894683
3343	"gene-Sox5"	"Sox5"	chrNC_000072.7	-	144100717	144100949	144100822	144100949	144062169	144062380
3344	"gene-Sox5"	"Sox5"	chrNC_000072.7	-	144149519	144153021	144149736	144153021	144100717	144100949
3345	"gene-Sox5"	"Sox5"	chrNC_000072.7	-	144533471	144533549	144533477	144533549	144380150	144380216
3346	"gene-Sox5"	"Sox5"	chrNC_000072.7	-	144727539	144728008	144727544	144728008	144571332	144571412
3347	"gene-Tyw5"	"Tyw5"	chrNC_000067.7	-	57432743	57432853	57432828	57432853	57432508	57432646
3348	"gene-Tyw5"	"Tyw5"	chrNC_000067.7	-	57440527	57440682	57440546	57440682	57435885	57435955
3349	"gene-Sh3glb2"	"Sh3glb2"	chrNC_000068.8	-	30236318	30236465	30236364	30236465	30235710	30235951
3350	"gene-Sh3glb2"	"Sh3glb2"	chrNC_000068.8	-	30236318	30236465	30236364	30236465	30236070	30236085
3351	"gene-Sh3glb2"	"Sh3glb2"	chrNC_000068.8	-	30237494	30238629	30238566	30238629	30237092	30237116
3352	"gene-Sh3glb2"	"Sh3glb2"	chrNC_000068.8	-	30240295	30240392	30240299	30240392	30238566	30238629
3353	"gene-Sh3glb2"	"Sh3glb2"	chrNC_000068.8	-	30245247	30245414	30245272	30245414	30244864	30244993
3354	"gene-Sh3glb2"	"Sh3glb2"	chrNC_000068.8	-	30245247	30245414	30245294	30245414	30244864	30244993
3355	"gene-Sh3glb2"	"Sh3glb2"	chrNC_000068.8	-	30245272	30245414	30245294	30245414	30244864	30244993
3356	"gene-Thnsl1"	"Thnsl1"	chrNC_000068.8	+	21210534	21210800	21210534	21210656	21214695	21214852
3357	"gene-Thnsl1"	"Thnsl1"	chrNC_000068.8	+	21210534	21210869	21210534	21210656	21214695	21214852
3358	"gene-Thnsl1"	"Thnsl1"	chrNC_000068.8	+	21210534	21210869	21210534	21210800	21214695	21214852
3359	"gene-Samd11"	"Samd11"	chrNC_000070.7	-	156332793	156332915	156332803	156332915	156332544	156332655
3360	"gene-Samd11"	"Samd11"	chrNC_000070.7	-	156336195	156336537	156336402	156336537	156334794	156334873
3361	"gene-Samd11"	"Samd11"	chrNC_000070.7	-	156336195	156336537	156336402	156336537	156334794	156334957
3362	"gene-Samd11"	"Samd11"	chrNC_000070.7	-	156336653	156336770	156336683	156336770	156336402	156336537
3363	"gene-Samd11"	"Samd11"	chrNC_000070.7	-	156340230	156340402	156340352	156340402	156339515	156339607
3364	"gene-Gm37065"	"Gm37065"	chrNC_000067.7	-	171742276	171742609	171742366	171742609	171741098	171741190
3365	"gene-Brinp3"	"Brinp3"	chrNC_000067.7	+	146374500	146374824	146374500	146374573	146390405	146390691
3366	"gene-Azi2"	"Azi2"	chrNC_000075.7	+	117869589	117870026	117869589	117869944	117876480	117876701
3367	"gene-Azi2"	"Azi2"	chrNC_000075.7	+	117888124	117888734	117888124	117888243	117890781	117892648
3368	"gene-Plxnd1"	"Plxnd1"	chrNC_000072.7	-	115937331	115937543	115937386	115937543	115936878	115936982
3369	"gene-Gm31402"	"Gm31402"	chrNC_000074.7	+	26483321	26484810	26483321	26483591	26486439	26488257
3370	"gene-Mok"	"Mok"	chrNC_000078.7	-	110792871	110792946	110792875	110792946	110781564	110781643
3371	"gene-Mok"	"Mok"	chrNC_000078.7	-	110807179	110807361	110807260	110807361	110781564	110781643
3372	"gene-Mok"	"Mok"	chrNC_000078.7	-	110800521	110800674	110800559	110800674	110794474	110794564
3373	"gene-Mok"	"Mok"	chrNC_000078.7	-	110807179	110807361	110807260	110807361	110800559	110800674
3374	"gene-Parn"	"Parn"	chrNC_000082.7	-	13470256	13470574	13470508	13470574	13469661	13469700
3375	"gene-Parn"	"Parn"	chrNC_000082.7	-	13483761	13483845	13483765	13483845	13482519	13482601
3376	"gene-Parn"	"Parn"	chrNC_000082.7	-	13483761	13483845	13483765	13483845	13482684	13482752
3377	"gene-Rnf215"	"Rnf215"	chrNC_000077.7	+	4089738	4090078	4089738	4089858	4090297	4090400
3378	"gene-Tarbp2"	"Tarbp2"	chrNC_000081.7	+	102426750	102427083	102426750	102427037	102427556	102427726
3379	"gene-Tarbp2"	"Tarbp2"	chrNC_000081.7	+	102431283	102431485	102431283	102431437	102431619	102432112
3380	"gene-Gm52617"	"Gm52617"	chrNC_000069.7	-	137781183	137781822	137781719	137781822	137780487	137780797
3381	"gene-Gm52617"	"Gm52617"	chrNC_000069.7	-	137781183	137781822	137781781	137781822	137780487	137780797
3382	"gene-Gm52617"	"Gm52617"	chrNC_000069.7	-	137781719	137781822	137781781	137781822	137780487	137780797
3383	"gene-Fam135a"	"Fam135a"	chrNC_000067.7	-	24092263	24092417	24092303	24092417	24085438	24085488
3384	"gene-Dgkz"	"Dgkz"	chrNC_000068.8	-	91775518	91783408	91780565	91783408	91775105	91775214
3385	"gene-Ccser1"	"Ccser1"	chrNC_000072.7	+	61157308	61157637	61157308	61157585	61287797	61289156
3386	"gene-Atf7ip"	"Atf7ip"	chrNC_000072.7	+	136540757	136540844	136540757	136540835	136542014	136542160
3387	"gene-Atf7ip"	"Atf7ip"	chrNC_000072.7	+	136559375	136559470	136559375	136559464	136564042	136564681
3388	"gene-Pfkfb2"	"Pfkfb2"	chrNC_000067.7	-	130624753	130625822	130625642	130625822	130616779	130618885
3389	"gene-Bzw1"	"Bzw1"	chrNC_000067.7	+	58438162	58438257	58438162	58438168	58439237	58439303
3390	"gene-Gprc5c"	"Gprc5c"	chrNC_000077.7	+	114742081	114742579	114742081	114742399	114754292	114755372
3391	"gene-Gm26911"	"Gm26911"	chrNC_000072.7	+	101185711	101186819	101185711	101185874	101196378	101196502
3392	"gene-Gm26911"	"Gm26911"	chrNC_000072.7	+	101185711	101186819	101185711	101185874	101196381	101196502
3393	"gene-Zfp710"	"Zfp710"	chrNC_000073.7	+	79676809	79677833	79676809	79677825	79730796	79732288
3394	"gene-Jaml"	"Jaml"	chrNC_000075.7	+	44996561	44997738	44996561	44997576	44998138	44998302
3395	"gene-Gm35305"	"Gm35305"	chrNC_000074.7	+	89868291	89868430	89868291	89868363	89868533	89869052
3396	"gene-Fkrp"	"Fkrp"	chrNC_000073.7	-	16549150	16549483	16549185	16549483	16548988	16549048
3397	"gene-Fkrp"	"Fkrp"	chrNC_000073.7	-	16549150	16549483	16549185	16549483	16548988	16549051
3398	"gene-Itgal"	"Itgal"	chrNC_000073.7	+	126916448	126916538	126916448	126916535	126921066	126921120
3399	"gene-Gm272"	"Gm272"	chrNC_000079.7	+	50039305	50039613	50039305	50039585	50041650	50041813
3400	"gene-Glrx2"	"Glrx2"	chrNC_000067.7	+	143617385	143617492	143617385	143617449	143618379	143619462
3401	"gene-Glrx2"	"Glrx2"	chrNC_000067.7	+	143617385	143617492	143617385	143617449	143620784	143620961
3402	"gene-Gnas"	"Gnas"	chrNC_000068.8	+	174169900	174172227	174169900	174169924	174176004	174176077
3403	"gene-Nqo2"	"Nqo2"	chrNC_000079.7	+	34163514	34163645	34163514	34163615	34165407	34165521
3404	"gene-Gm39637"	"Gm39637"	chrNC_000067.7	-	45761797	45762052	45762000	45762052	45757749	45757825
3405	"gene-Sntg1"	"Sntg1"	chrNC_000067.7	-	8852986	8853121	8853006	8853121	8752196	8752253
3406	"gene-Oser1"	"Oser1"	chrNC_000068.8	-	163257454	163257575	163257497	163257575	163253316	163253430
3407	"gene-Gpr160"	"Gpr160"	chrNC_000069.7	+	30910082	30910394	30910082	30910206	30931383	30931481
3408	"gene-Gpr160"	"Gpr160"	chrNC_000069.7	+	30910082	30910399	30910082	30910394	30931383	30931710
3409	"gene-Gpr160"	"Gpr160"	chrNC_000069.7	+	30910098	30910403	30910098	30910206	30931383	30931710
3410	"gene-Gpr160"	"Gpr160"	chrNC_000069.7	+	30910098	30910403	30910098	30910394	30931383	30931710
3411	"gene-Gpr160"	"Gpr160"	chrNC_000069.7	+	30931383	30931710	30931383	30931481	30944090	30944190
3412	"gene-Gpr160"	"Gpr160"	chrNC_000069.7	+	30931383	30931710	30931383	30931481	30949858	30951343
3413	"gene-Rasgrp2"	"Rasgrp2"	chrNC_000085.7	+	6449859	6450654	6449859	6449994	6451745	6451893
3414	"gene-Rasgrp2"	"Rasgrp2"	chrNC_000085.7	+	6450096	6450681	6450096	6450654	6451745	6451893
3415	"gene-Rasgrp2"	"Rasgrp2"	chrNC_000085.7	+	6450096	6450681	6450096	6450654	6451750	6451893
3416	"gene-Rasgrp2"	"Rasgrp2"	chrNC_000085.7	+	6453461	6454125	6453461	6453593	6454329	6454480
3417	"gene-Tmem74b"	"Tmem74b"	chrNC_000068.8	+	151544405	151547990	151544405	151547966	151548233	151557363
3418	"gene-Atp2b2"	"Atp2b2"	chrNC_000072.7	-	113728524	113728651	113728593	113728651	113720802	113725809
3419	"gene-Atp2b2"	"Atp2b2"	chrNC_000072.7	-	113728524	113728651	113728596	113728651	113720802	113725809
3420	"gene-Atp2b2"	"Atp2b2"	chrNC_000072.7	-	113728593	113728651	113728596	113728651	113720802	113725809
3421	"gene-Atp2b2"	"Atp2b2"	chrNC_000072.7	-	113732177	113732349	113732262	113732349	113720802	113725809
3422	"gene-Atp2b2"	"Atp2b2"	chrNC_000072.7	-	113750221	113750456	113750233	113750456	113742948	113743128
3423	"gene-Invs"	"Invs"	chrNC_000070.7	+	48389958	48390151	48389958	48390139	48391304	48391414
3424	"gene-Invs"	"Invs"	chrNC_000070.7	+	48389958	48390151	48389958	48390139	48392583	48392693
3425	"gene-Invs"	"Invs"	chrNC_000070.7	+	48389958	48390151	48389958	48390139	48392613	48392693
3426	"gene-Aox3"	"Aox3"	chrNC_000067.7	+	58157756	58158212	58157756	58157853	58158639	58158748
3427	"gene-Il15ra"	"Il15ra"	chrNC_000068.8	+	11723074	11723269	11723074	11723153	11724823	11724916
3428	"gene-Il15ra"	"Il15ra"	chrNC_000068.8	+	11723074	11723269	11723074	11723153	11728223	11728421
3429	"gene-Il15ra"	"Il15ra"	chrNC_000068.8	+	11723074	11723269	11723074	11723153	11728906	11728939
3430	"gene-Marchf7"	"Marchf7"	chrNC_000068.8	+	60071286	60071419	60071286	60071396	60073900	60074014
3431	"gene-Swt1"	"Swt1"	chrNC_000067.7	-	151281155	151281296	151281166	151281296	151279545	151279647
3432	"gene-Fmnl2"	"Fmnl2"	chrNC_000068.8	+	53020423	53020517	53020423	53020470	53021851	53023816
3433	"gene-Atp5f1c"	"Atp5f1c"	chrNC_000068.8	-	10084523	10085321	10085158	10085321	10074503	10074538
3434	"gene-Gm29152"	"Gm29152"	chrNC_000067.7	+	64689021	64689273	64689021	64689261	64691654	64691742
3435	"gene-Gm29152"	"Gm29152"	chrNC_000067.7	+	64691654	64691937	64691654	64691911	64692083	64692562
3436	"gene-Spdl1"	"Spdl1"	chrNC_000077.7	-	34716172	34716366	34716189	34716366	34714156	34714354
3437	"gene-Spdl1"	"Spdl1"	chrNC_000077.7	-	34720848	34721726	34721551	34721726	34716189	34716366
3438	"gene-Slc25a36"	"Slc25a36"	chrNC_000075.7	-	96962204	96962535	96962245	96962535	96957013	96961292
3439	"gene-Gm3373"	"Gm3373"	chrNC_000080.7	+	16733915	16734113	16733915	16734066	16737581	16737667
3440	"gene-Gm30446"	"Gm30446"	chrNC_000067.7	+	189791084	189791793	189791084	189791592	189798996	189799081
3441	"gene-Rft1"	"Rft1"	chrNC_000080.7	+	30398806	30398864	30398806	30398857	30399643	30399774
3442	"gene-Gpr45"	"Gpr45"	chrNC_000067.7	+	43068306	43068905	43068306	43068685	43071111	43074611
3443	"gene-Neto2"	"Neto2"	chrNC_000074.7	-	86390015	86390060	86390036	86390060	86389807	86389935
3444	"gene-Zfp939"	"Zfp939"	chrNC_000073.7	+	39098934	39102063	39098934	39099077	39109239	39109366
3445	"gene-Zfp939"	"Zfp939"	chrNC_000073.7	+	39122281	39124196	39122281	39123863	39126734	39126851
3446	"gene-Zfp939"	"Zfp939"	chrNC_000073.7	+	39122285	39123863	39122285	39123689	39126734	39126851
3447	"gene-Rer1"	"Rer1"	chrNC_000070.7	-	155167565	155167693	155167588	155167693	155167123	155167211
3448	"gene-Bpgm"	"Bpgm"	chrNC_000072.7	+	34453290	34453357	34453290	34453342	34464469	34464885
3449	"gene-Bpgm"	"Bpgm"	chrNC_000072.7	+	34464224	34464885	34464224	34464617	34481205	34482071
3450	"gene-Rab23"	"Rab23"	chrNC_000067.7	+	33758990	33759457	33758990	33759254	33760688	33760780
3451	"gene-Rab23"	"Rab23"	chrNC_000067.7	+	33758990	33759665	33758990	33759254	33760688	33760780
3452	"gene-Rab23"	"Rab23"	chrNC_000067.7	+	33758990	33759665	33758990	33759457	33760688	33760780
3453	"gene-Rab23"	"Rab23"	chrNC_000067.7	+	33760688	33760793	33760688	33760780	33762866	33763086
3454	"gene-Zfp661"	"Zfp661"	chrNC_000068.8	-	127422797	127422903	127422816	127422903	127420523	127420637
3455	"gene-Atg4b"	"Atg4b"	chrNC_000067.7	+	93703349	93703517	93703349	93703422	93706006	93706086
3456	"gene-Atg4b"	"Atg4b"	chrNC_000067.7	+	93713631	93713746	93713631	93713688	93714232	93714326
3457	"gene-Nfasc"	"Nfasc"	chrNC_000067.7	-	132512101	132512218	132512117	132512218	132510732	132510885
3458	"gene-Smyd4"	"Smyd4"	chrNC_000077.7	+	75278236	75278326	75278236	75278315	75280897	75282053
3459	"gene-Gnpnat1"	"Gnpnat1"	chrNC_000080.7	-	45618389	45618455	45618393	45618455	45614508	45615943
3460	"gene-Gnpnat1"	"Gnpnat1"	chrNC_000080.7	-	45625918	45626262	45626204	45626262	45622037	45622205
3461	"gene-Gnpnat1"	"Gnpnat1"	chrNC_000080.7	-	45626507	45626566	45626520	45626566	45622037	45622205
3462	"gene-Tmem126a"	"Tmem126a"	chrNC_000073.7	-	90101914	90102108	90101936	90102108	90100750	90100865
3463	"gene-Serinc4"	"Serinc4"	chrNC_000068.8	-	121284474	121284690	121284478	121284690	121284189	121284285
3464	"gene-Smc4"	"Smc4"	chrNC_000069.7	+	68913408	68913557	68913408	68913546	68914521	68914700
3465	"gene-Smc4"	"Smc4"	chrNC_000069.7	+	68917239	68919332	68917239	68918842	68922279	68922421
3466	"gene-Gm32749"	"Gm32749"	chrNC_000076.7	-	94067441	94068997	94067731	94068997	94067224	94067325
3467	"gene-Stard7"	"Stard7"	chrNC_000068.8	+	127126451	127131948	127126451	127126501	127132691	127132802
3468	"gene-Ttf1"	"Ttf1"	chrNC_000068.8	+	28950274	28950519	28950274	28950315	28954630	28955920
3469	"gene-Ttf1"	"Ttf1"	chrNC_000068.8	+	28964585	28964820	28964585	28964813	28969400	28969490
3470	"gene-Rere"	"Rere"	chrNC_000070.7	+	150452812	150467498	150452812	150456720	150490652	150491121
3471	"gene-Slc39a12"	"Slc39a12"	chrNC_000068.8	+	14456766	14456954	14456766	14456945	14499231	14499787
3472	"gene-Grk3"	"Grk3"	chrNC_000071.7	-	113076483	113076622	113076521	113076622	113073110	113073328
3473	"gene-Nos1ap"	"Nos1ap"	chrNC_000067.7	-	170151479	170155266	170155086	170155266	170147990	170148156
3474	"gene-Lpin3"	"Lpin3"	chrNC_000068.8	+	160745522	160745716	160745522	160745671	160745843	160745930
3475	"gene-Rps6kl1"	"Rps6kl1"	chrNC_000078.7	-	85196397	85196682	85196427	85196682	85194519	85194644
3476	"gene-Pou2af2"	"Pou2af2"	chrNC_000075.7	-	51240103	51240218	51240107	51240218	51229580	51229683
3477	"gene-Gm33228"	"Gm33228"	chrNC_000084.7	+	26155558	26155773	26155558	26155622	26203987	26204224
3478	"gene-Adgrb3"	"Adgrb3"	chrNC_000067.7	-	25543509	25543620	25543513	25543620	25527005	25527200
3479	"gene-Adgrb3"	"Adgrb3"	chrNC_000067.7	-	25592755	25592917	25592849	25592917	25586496	25586661
3480	"gene-Taok2"	"Taok2"	chrNC_000073.7	-	126466486	126470813	126470573	126470813	126466168	126466351
3481	"gene-Lsg1"	"Lsg1"	chrNC_000082.7	-	30384247	30384327	30384272	30384327	30383463	30383637
3482	"gene-Lsg1"	"Lsg1"	chrNC_000082.7	-	30389859	30390354	30389982	30390354	30388146	30388248
3483	"gene-Rexo5"	"Rexo5"	chrNC_000073.7	+	119393441	119393816	119393441	119393725	119398787	119398900
3484	"gene-Rexo5"	"Rexo5"	chrNC_000073.7	+	119427314	119430699	119427314	119427429	119431893	119431998
3485	"gene-Rexo5"	"Rexo5"	chrNC_000073.7	+	119427314	119430773	119427314	119427429	119431893	119431998
3486	"gene-Rexo5"	"Rexo5"	chrNC_000073.7	+	119427314	119430773	119427314	119430699	119431893	119431998
3487	"gene-Rexo5"	"Rexo5"	chrNC_000073.7	+	119461011	119461192	119461011	119461075	119471499	119473461
3488	"gene-Rexo5"	"Rexo5"	chrNC_000073.7	+	119461011	119461192	119461011	119461075	119479075	119488130
3489	"gene-Guca1a"	"Guca1a"	chrNC_000083.7	-	47706462	47706622	47706472	47706622	47706032	47706126
3490	"gene-Timm50"	"Timm50"	chrNC_000073.7	-	28007556	28007692	28007572	28007692	28007169	28007274
3491	"gene-Gm31831"	"Gm31831"	chrNC_000071.7	+	10390378	10390611	10390378	10390456	10393583	10393679
3492	"gene-Akap7"	"Akap7"	chrNC_000076.7	-	25114531	25115636	25115523	25115636	25096508	25096656
3493	"gene-Stat1"	"Stat1"	chrNC_000067.7	+	52158596	52158782	52158596	52158767	52159070	52159231
3494	"gene-Stat1"	"Stat1"	chrNC_000067.7	+	52159070	52159231	52159070	52159194	52161749	52161880
3495	"gene-Stat1"	"Stat1"	chrNC_000067.7	+	52188061	52188264	52188061	52188197	52189777	52189827
3496	"gene-4930568A12Rik"	"4930568A12Rik"	chrNC_000067.7	-	34524585	34525243	34524825	34525243	34523868	34523994
3497	"gene-Cwf19l1"	"Cwf19l1"	chrNC_000085.7	-	44117636	44117851	44117664	44117851	44115804	44115923
3498	"gene-Cwf19l1"	"Cwf19l1"	chrNC_000085.7	-	44121720	44124098	44121894	44124098	44121438	44121523
3499	"gene-Cwf19l1"	"Cwf19l1"	chrNC_000085.7	-	44121720	44124098	44122784	44124098	44121438	44121523
3500	"gene-Cwf19l1"	"Cwf19l1"	chrNC_000085.7	-	44121894	44124098	44122784	44124098	44121438	44121523
3501	"gene-Tmem25"	"Tmem25"	chrNC_000075.7	-	44710326	44710544	44710378	44710544	44709960	44710054
3502	"gene-Tmem25"	"Tmem25"	chrNC_000075.7	-	44710326	44710544	44710477	44710544	44709960	44710054
3503	"gene-Tmem25"	"Tmem25"	chrNC_000075.7	-	44710378	44710544	44710477	44710544	44709960	44710054
3504	"gene-Kcnh1"	"Kcnh1"	chrNC_000067.7	+	191959005	191959479	191959005	191959398	192019707	192020137
3505	"gene-Rai1"	"Rai1"	chrNC_000077.7	+	60084764	60088177	60084764	60084858	60088614	60088664
3506	"gene-Lmbr1"	"Lmbr1"	chrNC_000071.7	-	29497820	29497947	29497838	29497947	29497149	29497218
3507	"gene-Pramel53"	"Pramel53"	chrNC_000071.7	+	94226812	94227403	94226812	94226933	94228226	94229054
3508	"gene-Mau2"	"Mau2"	chrNC_000074.7	-	70476256	70476347	70476260	70476347	70475269	70475319
3509	"gene-Mau2"	"Mau2"	chrNC_000074.7	-	70476256	70476347	70476263	70476347	70475269	70475319
3510	"gene-Mau2"	"Mau2"	chrNC_000074.7	-	70476260	70476347	70476263	70476347	70475269	70475319
3511	"gene-Mau2"	"Mau2"	chrNC_000074.7	-	70480271	70480418	70480280	70480418	70480114	70480205
3512	"gene-Gm33898"	"Gm33898"	chrNC_000073.7	+	52539030	52539192	52539030	52539184	52540321	52540492
3513	"gene-Gm34833"	"Gm34833"	chrNC_000068.8	+	65384114	65384303	65384114	65384273	65386199	65386871
3514	"gene-Gm34833"	"Gm34833"	chrNC_000068.8	+	65384114	65384338	65384114	65384273	65386199	65386871
3515	"gene-Gm34833"	"Gm34833"	chrNC_000068.8	+	65384114	65384338	65384114	65384303	65386199	65386871
3516	"gene-Zdhhc12"	"Zdhhc12"	chrNC_000068.8	-	29983458	29983647	29983500	29983647	29982416	29982553
3517	"gene-Asb15"	"Asb15"	chrNC_000072.7	+	24555815	24556300	24555815	24556272	24556504	24556613
3518	"gene-Gas8"	"Gas8"	chrNC_000074.7	+	124252357	124252412	124252357	124252401	124253203	124253409
3519	"gene-Flnb"	"Flnb"	chrNC_000080.7	-	14547026	14547098	14547059	14547098	14546215	14546318
3520	"gene-Mrps2"	"Mrps2"	chrNC_000068.8	+	28358254	28358371	28358254	28358314	28358832	28358962
3521	"gene-Cops5"	"Cops5"	chrNC_000067.7	-	10107886	10108384	10107894	10108384	10105153	10105388
3522	"gene-Cops5"	"Cops5"	chrNC_000067.7	-	10107886	10108384	10108143	10108384	10105153	10105388
3523	"gene-Cops5"	"Cops5"	chrNC_000067.7	-	10107894	10108384	10108143	10108384	10105153	10105388
3524	"gene-Rnf169"	"Rnf169"	chrNC_000073.7	-	99614448	99630537	99628950	99630537	99604673	99604747
3525	"gene-Rnf169"	"Rnf169"	chrNC_000073.7	-	99614448	99630537	99629178	99630537	99604673	99604747
3526	"gene-Rnf169"	"Rnf169"	chrNC_000073.7	-	99628950	99630537	99629178	99630537	99604673	99604747
3527	"gene-C4bp"	"C4bp"	chrNC_000067.7	-	130570670	130570850	130570709	130570850	130564437	130564613
3528	"gene-C4bp"	"C4bp"	chrNC_000067.7	-	130570670	130570850	130570709	130570850	130566805	130566970
3529	"gene-Cop1"	"Cop1"	chrNC_000067.7	+	159076771	159076848	159076771	159076836	159077592	159077712
3530	"gene-Ppip5k2"	"Ppip5k2"	chrNC_000067.7	-	97683610	97683696	97683648	97683696	97682779	97682934
3531	"gene-Gm33067"	"Gm33067"	chrNC_000073.7	+	38829351	38829520	38829351	38829509	38829833	38829980
3532	"gene-Ddx24"	"Ddx24"	chrNC_000078.7	-	103391784	103392106	103391795	103392106	103390130	103390856
3533	"gene-Ddx24"	"Ddx24"	chrNC_000078.7	-	103391784	103392106	103391845	103392106	103390130	103390856
3534	"gene-Ddx24"	"Ddx24"	chrNC_000078.7	-	103391784	103392106	103392037	103392106	103390130	103390856
3535	"gene-Ddx24"	"Ddx24"	chrNC_000078.7	-	103391795	103392106	103391845	103392106	103390130	103390856
3536	"gene-Ddx24"	"Ddx24"	chrNC_000078.7	-	103391795	103392106	103392037	103392106	103390130	103390856
3537	"gene-Ddx24"	"Ddx24"	chrNC_000078.7	-	103391845	103392106	103392037	103392106	103390130	103390856
3538	"gene-Rpgrip1"	"Rpgrip1"	chrNC_000080.7	+	52378579	52378730	52378579	52378697	52382489	52382942
3539	"gene-Rpgrip1"	"Rpgrip1"	chrNC_000080.7	+	52378579	52379036	52378579	52378697	52382489	52382942
3540	"gene-Rpgrip1"	"Rpgrip1"	chrNC_000080.7	+	52378579	52379036	52378579	52378730	52382489	52382942
3541	"gene-Rpgrip1"	"Rpgrip1"	chrNC_000080.7	+	52378579	52378730	52378579	52378697	52386672	52387088
3542	"gene-Gm39943"	"Gm39943"	chrNC_000068.8	-	136645026	136645345	136645151	136645345	136637603	136637639
3543	"gene-Samd3"	"Samd3"	chrNC_000076.7	+	26105645	26105712	26105645	26105702	26106001	26106102
3544	"gene-Gm40277"	"Gm40277"	chrNC_000071.7	+	32248109	32248245	32248109	32248165	32249843	32250004
3545	"gene-Prpf38b"	"Prpf38b"	chrNC_000069.7	-	108813387	108815163	108815102	108815163	108812426	108812650
3546	"gene-Prpf38b"	"Prpf38b"	chrNC_000069.7	-	108813387	108815163	108815102	108815163	108813233	108813304
3547	"gene-Prpf38b"	"Prpf38b"	chrNC_000069.7	-	108815641	108815720	108815651	108815720	108815247	108815399
3548	"gene-4930555F03Rik"	"4930555F03Rik"	chrNC_000074.7	+	49948327	49948886	49948327	49948457	49953464	49953541
3549	"gene-Phyhd1"	"Phyhd1"	chrNC_000068.8	+	30167014	30167070	30167014	30167064	30167634	30167656
3550	"gene-Gm41958"	"Gm41958"	chrNC_000067.7	+	136602879	136604424	136602879	136603021	136604860	136604999
3551	"gene-Gm41958"	"Gm41958"	chrNC_000067.7	+	136604860	136605004	136604860	136604999	136609206	136609300
3552	"gene-Hmg20b"	"Hmg20b"	chrNC_000076.7	-	81182393	81182526	81182401	81182526	81181879	81182311
3553	"gene-Hmg20b"	"Hmg20b"	chrNC_000076.7	-	81186106	81186307	81186240	81186307	81185967	81186023
3554	"gene-Gm36547"	"Gm36547"	chrNC_000086.8	-	165606021	165607517	165606325	165607517	165605803	165605902
3555	"gene-Chrm2"	"Chrm2"	chrNC_000072.7	+	36365126	36365301	36365126	36365255	36365538	36365686
3556	"gene-Lincred2"	"Lincred2"	chrNC_000070.7	+	118908202	118908431	118908202	118908424	118910020	118910177
3557	"gene-Cdk5rap1"	"Cdk5rap1"	chrNC_000068.8	-	154190570	154190701	154190574	154190701	154187785	154187935
3558	"gene-Racgap1"	"Racgap1"	chrNC_000081.7	-	99541273	99541404	99541302	99541404	99540763	99540848
3559	"gene-Racgap1"	"Racgap1"	chrNC_000081.7	-	99541273	99541404	99541302	99541404	99540763	99540852
3560	"gene-Dlx1"	"Dlx1"	chrNC_000068.8	+	71359448	71359546	71359448	71359542	71359971	71360650
3561	"gene-Dlx1"	"Dlx1"	chrNC_000068.8	+	71359448	71359758	71359448	71359542	71359971	71360650
3562	"gene-Dlx1"	"Dlx1"	chrNC_000068.8	+	71359448	71359758	71359448	71359546	71359971	71360650
3563	"gene-Fam107b"	"Fam107b"	chrNC_000068.8	+	3750316	3750428	3750316	3750422	3773832	3774016
3564	"gene-1700019A02Rik"	"1700019A02Rik"	chrNC_000067.7	-	53209258	53209419	53209396	53209419	53202384	53202404
3565	"gene-1700019A02Rik"	"1700019A02Rik"	chrNC_000067.7	-	53209258	53209419	53209396	53209419	53202384	53202427
3566	"gene-Bbs2"	"Bbs2"	chrNC_000074.7	-	94803579	94803711	94803584	94803711	94801750	94801888
3567	"gene-Tfdp1"	"Tfdp1"	chrNC_000074.7	+	13388763	13389146	13388763	13388920	13389664	13389739
3568	"gene-Tfdp1"	"Tfdp1"	chrNC_000074.7	+	13388763	13389440	13388763	13388920	13389664	13389739
3569	"gene-Tfdp1"	"Tfdp1"	chrNC_000074.7	+	13388763	13389440	13388763	13389146	13389664	13389739
3570	"gene-Tfdp1"	"Tfdp1"	chrNC_000074.7	+	13388803	13389542	13388803	13388920	13389664	13389739
3571	"gene-Tfdp1"	"Tfdp1"	chrNC_000074.7	+	13388803	13389542	13388803	13389146	13389664	13389739
3572	"gene-Tfdp1"	"Tfdp1"	chrNC_000074.7	+	13388803	13389542	13388803	13389440	13389664	13389739
3573	"gene-Tfdp1"	"Tfdp1"	chrNC_000074.7	+	13407042	13407132	13407042	13407109	13415088	13415195
3574	"gene-Tfdp1"	"Tfdp1"	chrNC_000074.7	+	13415088	13415202	13415088	13415195	13419458	13419580
3575	"gene-Tfdp1"	"Tfdp1"	chrNC_000074.7	+	13420878	13421078	13420878	13421022	13421351	13421420
3576	"gene-Dcaf6"	"Dcaf6"	chrNC_000067.7	-	165167398	165167592	165167453	165167592	165165756	165165913
